name,address1,address2,city,state,zip,phone,type,url
"101 North Brewing Company","1304 Scott St Ste D",,Petaluma,CA,94954-7100,"(707) 778-8384",micro,http://www.101northbeer.com
"2 Tread Brewing Co",,,"Santa Rosa",CA,95401-6399,"(415) 233-0857",planning,http://www.2treadbrewing.com
"21st Amendment Brewery","2010 Williams St Unit A",,"San Leandro",CA,94577-2334,"(510) 595-2111",regional,http://www.21st-amendment.com
"21st Amendment Brewery Cafe","563 2nd St",,"San Francisco",CA,94107-1411,"(415) 369-0900",brewpub,http://www.21st-amendment.com
"2Kids Brewing Company","8680 Miralani Dr Ste 123",,"San Diego",CA,92126-6391,"(858) 480-5437",micro,http://www.2kidsbrewing.com
"3 Disciples Brewing","5511 Volkerts Rd",,Sebastopol,CA,95472-5937,"(707) 228-7309",micro,http://www.3disciplesbrewing.com/home
"3 Iron Brewing Company","898 Via Lata Dr Suite A",,Colton,CA,92324-3920,"(909) 533-4892",micro,http://www.3ironbrewingco.com
"32 North Brewing Co","8655 Production Ave Ste A",,"San Diego",CA,92121-2258,"(714) 791-8973",micro,http://www.32northbrew.com
"8bit Brewing","26755 Jefferson Avenue, Suite F","Murrieta, CA |",,,,"(951) 677-2322",brewpub,
"8one8 Brewing Company","8951 de Soto Ave",,"Canoga Park",CA,91304-5901,"(818) 835-2286",micro,http://www.818brewing.com/home
"927 Beer Company","821 Cornwall St",,Cambria,CA,93428-2434,"(805) 203-5265",micro,http://www.cambriabeerco.com
"980 Brewing Company",,,Chico,CA,95926-3950,"(530) 809-2634",planning,
"Abnormal Beer Company","16990 Via Tazon Ste 123",,"San Diego",CA,92127-1649,"(858) 618-2463",brewpub,
"Absolution Brewing Co","2878 Columbia St",,Torrance,CA,90503-3808,"(310) 490-4860",micro,http://www.absolutionbrewingcompany.com
"Acoustic Ales Brewing Experiment","1795 Hancock St Ste P1",,"San Diego",CA,92110-2006,"(619) 299-2537",micro,http://www.acousticales.com
"Adobe Creek Brewing Company",,,"Los Altos Hills",CA,94022-4443,"(650) 823-3992",planning,http://www.adobecreekbrewing.com
"Aftershock Brewing Co","28822 Old Town Front St Ste 107",,Temecula,CA,92590-2893,"(951) 972-2256",micro,http://www.aftershockbrewingco.com
"Alameda Island Brewing Company","1716 Park St",,Alameda,CA,94501-1416,"(510) 217-8885",micro,http://www.alamedaislandbrewingcompany.com
"Ale House Brewing Co","4020 Colmery Ct",,"San Jose",CA,95118-1605,"(408) 390-7574",micro,
"Ale Industries","3096 E 10th St",,Oakland,CA,94601-2960,"(925) 470-5280",micro,http://www.aleindustries.com
"Alement Brewing LLC",,,Carmichael,CA,95608-5615,"(916) 541-6677",planning,
"AleSmith Brewing Co","9990 Alesmith Ct",,"San Diego",CA,92126-4200,"(858) 549-9888",regional,http://www.alesmith.com
"Almanac Beer Company","2325 Third Street, STE 222",,"San Francisco",CA,94107-3198,,contract,http://almanacbeer.com
"Alosta Brewing Co","692 Arrow Grand Cir",,Covina,CA,91722-2122,"(909) 455-8707",micro,http://www.alostabrewing.com
"Alpenglow Beer Co",,,Lafayette,CA,94549-4621,,contract,http://www.buckwildbrew.com
"Alpha Acid Brewing Co","121 Industrial Way Ste 12",,Belmont,CA,94002-8208,,micro,
"Alpine Beer Co","6550 Mira Mesa Blvd",,"San Diego",CA,92121-4100,"(619) 445-2337",brewpub,http://www.alpinebrewing.com
"Alta Brewing Company",,,"San Diego",CA,92113,"(619) 795-7300",planning,http://www.altabrewing.com
"Altamont Beer Works","2402 Research Dr",,Livermore,CA,94550-3850,"(925) 294-8970",micro,http://www.altamontbeerworks.com
"Alvarado Street Brewery","426 Alvarado St",,Monterey,CA,93940-2711,"(831) 655-2337",brewpub,http://www.alvaradostreetbrewery.com
"Alvarado Street Brewery","1315 Dayton St Ste E",,Salinas,CA,93901-4400,,micro,
"Amador Brewing Company","9659 Main St",,Plymouth,CA,95669-9570,"(209) 507-1900",micro,http://www.amadorbrewing.com
"American River Brewing Co","11151 Trade Center Dr Ste 104",,"Rancho Cordova",CA,95670-6403,"(916) 508-0098",micro,
"Amplified Ale Works","4150 Mission Blvd Ste 208",,"San Diego",CA,92109-5054,"(619) 587-1400",brewpub,http://www.amplifiedales.com
"Amplified Ale Works Miramar Studio","9030 Kenamar Dr Ste 309",,"San Diego",CA,92121-2432,"(650) 380-4220",micro,
"Anacapa Brewing Co","472 E Main St",,Ventura,CA,93001-2627,"(805) 643-2337",brewpub,http://www.anacapabrewing.com
"Anaheim Brewery","336 S Anaheim Blvd",,Anaheim,CA,92805-3830,"(714) 780-1888",micro,http://www.anaheimbrew.com
"Anchor Brewing Co","1705 Mariposa St",,"San Francisco",CA,94107-2334,"(415) 863-8350",regional,http://www.anchorbrewing.com
"Anderson Valley Brewing Co","PO Box 505",,Boonville,CA,95415-0505,"(707) 895-2337",regional,http://www.avbc.com
"Angel City Brewery","216 S Alameda St",,"Los Angeles",CA,90012-4201,"(213) 622-1261",micro,http://www.angelcitybrewery.com
