name,address1,address2,city,state,zip,phone,type,url
"12 West Brewing Company","3000 E Ray Rd Bldg 6",,Gilbert,AZ,85296-7832,"(602) 339-5014",micro,http://www.12westbrewing.com
"12 West Brewing Company - Production Facility","7733 E McDowell Rd",,Mesa,AZ,85207,,micro,
"1912 Brewing","2045 N Forbes Blvd Ste 105",,Tucson,AZ,85745-1444,"(520) 256-4851",micro,http://www.1912brewing.com
"8-Bit Aleworks","1050 N Fairway Dr Bldg F Ste 10",,Avondale,AZ,85323-5206,"(623) 925-1650",micro,http://www.8-bitaleworks.com
"Arizona Craft Brewing","473 Elgin Road, Suite BH",,Elgin,AZ,85611,520369342,micro,
"Arizona Wilderness Brewing","721 N Arizona Ave",,Gilbert,AZ,85233-3405,"(480) 497-2739",brewpub,http://azwbeer.com
"Bad Water Brewing","4216 N Brown Ave",,Scottsdale,AZ,85251-3914,"(520) 745-9175",contract,http://www.badwaterbrewing.com
"Barley Brothers Brewery","1425 McCulloch Blvd N",,"Lake Havasu City",AZ,86403-6597,"(928) 505-7837",brewpub,http://www.barleybrothers.com
"Barnstar Brewing","4050 North Tonto Rd (Forest Service Rd.102)",,"Skull Valley",AZ,86338,"(928) 442-2337",micro,http://www.barnstarbrew.com
"Barrio Brewing Co","800 E 16th St",,Tucson,AZ,85719-6603,"(520) 791-2739",micro,http://www.barriobrewing.co
"Beaver Street Brewery","11 S Beaver St Ste 1",,Flagstaff,AZ,86001-5500,"(928) 779-0079",brewpub,http://www.beaverstreetbrewery.com
"Beer Research Institute, The","1641 S Stateley Dr Ste 104",,Mesa,AZ,85204,"(480) 892-2020",brewpub,http://www.bri.beer
"BeerdOPower Brewing LLC,",,,"Litchfield Park",AZ,85340,,planning,
"BJs Restaurant & Brewery - Chandler","3155 W Chandler Blvd",,Chandler,AZ,85226-5175,"(480) 917-0631",brewpub,http://www.bjsrestaurants.com
"Black Bridge Brewery","421 E Beale St",,Kingman,AZ,86401-5833,"(928) 377-3618",micro,http://www.blackbridgebrewery.com
"Black Horse Brewery","1058 Burton Rd",,"Show Low",AZ,85901-3924,"(928) 537-9349",micro,http://www.blackhorsebrewery.us
"BlackRock Brewers","1664 S Research Loop Ste 200",,Tucson,AZ,85710-6767,"(520) 207-3203",micro,http://www.brb.beer
"Blasted Barley Beer Company","404 S Mill Ave Ste 101",,Tempe,AZ,85281-2879,"(480) 967-5887",brewpub,http://www.blastedbarley.com
"Bone Haus Brewing","14825 E Shea Blvd Ste 101",,"Fountain Hills",AZ,85268,"(480) 292-9541",micro,http://www.bonehausbrewing.com
"Borderlands Brewing Co","119 E Toole Ave",,Tucson,AZ,85701-1210,"(520) 261-8773",micro,http://www.borderlandsbrewing.com
"Brewery in Planning - Sierra Vista",,,"Sierra Vista",AZ,85635-8419,"(262) 501-3053",planning,
"Brewery in Planning - Yuma, AZ",,,Yuma,AZ,85364-8478,"(928) 502-0644",planning,
"Button Brew House, LLC","6800 N Camino Martin Ste 160",,Tucson,AZ,85741-2395,"(520) 268-8543",micro,http://www.button.beer
"Catalina Brewing Company","6918 N Camino Martin",,Tucson,AZ,85741-2281,"(520) 329-3622",micro,http://www.catalinabrewingco.com/
