name,address1,address2,city,state,zip,phone,type,url
"Admirals Bierbrouwerij Aldtsjerk","Rhaladik 7","Aldtsjerk, Netherlands",,,,"+31 58 256 2374",micro,http://www.admiraalsbierbrouwerij.nl
"Alfa Bierbrouwerij B.V.","Thull 15-19","Schinnen, Netherlands",,,,"+31 (46) 4432888",,http://www.alfa-bier.nl
"Alfa Brouwerij","Thull 15","Schinnen, Netherlands",,,,"31 46 443 2888",micro,http://www.alfabier.nl
"Ambrass Brouwerij","Berkenbaan 8","Sittard, Netherlands",,,,"(046) 400-9300",micro,http://www.ambrass.nl
"Amelander Brouwerij","Smitteweg 6 Ameland","Ballum, Netherlands",,,,"31 519 554 365",micro,http://www.amelanderbier.nl
"Amsterdam Brewboy","Seranggracht 15","Amsterdam, Netherlands",,,,"+31 6 54780822",contract,http://www.amsterdambrewboys.nl
"Apeldoornse Stadbierbrouwerij","Fabianusstraat 46","Apeldoorn, Netherlands",,,,"31 55 533 7249",micro,http://www.stadsbierbrouwerij.nl
"Arnulfus Bieren","Enargietdijk 9","Roosendaal, Netherlands",,,,"+31 6 10920206",contract,http://www.arnulfusbieren.nl
"Attemer Brouwerij","Verlendge Parklaan","Hattem, Netherlands",,,,"(038) 444-6662",micro,http://www.attemerbier.nl
"B.V. Gulpener Bierbrouwerij","Rijksweg 16","Gulpen, Netherlands",,,,"+31 (43) 7575",,http://www.gulpener.nl
"Bad Hair Brewing","Kapellerie 7","Kapelle, Netherlands",,,,"(063) 613-9141",contract,http://www.badhairbrewing.nl
"Bavaria N.V.","De Stater 1","Lieshout, Netherlands",,,,"+31 499 428111",large,http://www.bavaria.nl
"Bax Bier","Friesestraatweg 201/2a","Groningen, Netherlands",,,,"31 50 211 2041",contract,http://www.baxbier.nl
"BE+ER VOF","Postbus 47","Vijfhuizen, Netherlands",,,,"(061) 511-0131",contract,http://www.be-er.nl
"Beijerse Brouwerij","Stravinskypad 45","Oud-Beijerland, Netherlands",,,,"31 6 30908881",micro,http://www.beijersebrouwerij.nl
"Berghoeve Brouwerij","Achteres 15","Den Ham, Netherlands",,,,"31 6 18278345",micro,http://www.berghoevebrouwerij.nl
"Berging Brouwerij","Jaagweg 6","Purmerend, Netherlands",,,,"(062) 920-9585",contract,http://www.bergingbrouwerij.nl
"Bergsch Bierbrouwersglide","c/o Marc Vander Steen Krokussenveld 19","Bergen Op Zoom, Netherlands",,,,"+31 (016) 403-7715",micro,
"Berne Abdij","Abdijstraat 53","Heeswijk Dinther, Netherlands",,,,"31 413 299 293",,http://www.berneabdijbier.nl
"Bier Atelier Vijfheerenlanden","Energieweg 17p","Leerdam, Netherlands",,,,"(034) 561-8857",micro,http://www.glassbier.nl
Bierbroeders,"Ossenweide 12","Zwaag, Netherlands",,,,"31 6 38544296",contract,http://www.debierbroeders.nl
"Bierbrouwerij Bavaria","De Stater 1","Lieshout, Netherlands",,,,"(049) 942-8111",regional,http://www.bavaria.nl
"Bierbrouwerij De 3 Horne","Markstraat 40A","Kaatsheuvel, Netherlands",,,,"+31 416 275 272",micro,http://www.de3horne.nl
"Bierbrouwerij De Eem","Curacaolaan 10C","Amersfoort, Netherlands",,,,"31 33 258 4327",contract,http://www.bierbrouwerijdeeem.nl
"Bierbrouwerij De Keyzer","Lage Kanaaldiijk 115","Maastricht, Netherlands",,,,31629733513,micro,http://www.bierbrouwerijdekeyzer.nl
"Bierbrouwerij De Leckere","Molensteyn 3D","Utrecht, Netherlands",,,,"31 30 231 2343",micro,http://www.deleckere.nl
"Bierbrouwerij De Leeuw B.V.","Theo Dorrenplein 22a","Valkenburg , Netherlands",,,,"+31 (43) 6098888",micro,
"Bierbrouwerij De Vlijt","Vlijtseweg 114","Apeldoorn, Netherlands",,,,"31 6 14439518",micro,http://www.veluwseschavuty.nl
"Bierbrouwerij Het Goeie Goet","Schelmseweg 89","Arnhem, Netherlands",,,,"(026) 357-6111",micro,http://www.openluchtmuseum.nl
"Bierbrouwerij Hoeksche Waard","Postbus 1559","Oud-Beijerland, Netherlands",,,,"(186) 624904",micro,http://www.hoeksch.nl
"Bierbrouwerij Kasparus","Eggestraat 114","Nagele, Netherlands",,,,"(061) 519-5454",micro,http://www.facebook.com/bierbrouwerijkasparus
"Bierbrouwerij Liefde","Ter Borghstraat 13","Geldorp, Netherlands",,,,"31 40 285 2980",contract,http://www.brouwerijliefde.nl
"Bierbrouwerij Sint-Servattumus","Ericastraat 11","Schijndel, Netherlands",,,,"31 6 19328967",micro,http://www.sintservattumus.nl
"Bierbrouwerij 't Kuipertje","Appledijk 18","Heukelum, Netherlands",,,,"31 345 611 839",micro,http://www.hetkuipertje.nl
"Bierbrouwerij 't Volen","Morseweg 12","Volendam, Netherlands",,,,"31 299 363 194",micro,http://www.bierbrouwerijvolendam.nl
"Bierbrouwerij Vermeersen","Absdaalseweg 2","Hulst, Netherlands",,,,"+31 (114) 310660",,http://www.halvemaan.com
"Bierderij Waterland","W.J. Tuijnstraat 14A","Volendam, Netherlands",,,,"31 6 54761244",contract,http://www.bierderijwaterland.com
"Bierproeflokaal De Klep","Keizerstraat 13","Venlo, Netherlands",,,,"31 77 463 3287",contract,http://www.facebook.com/cafedeklep
"Bliksem Breda","Franse Akker 49","Breda, Netherlands",,,,,micro,http://www.brouwerijbliksem.nl
"Boerenbrouwerij Koekoek","Ridderstraat 8","Nijmegan, Netherlands",,,,"(024) 323-3431",micro,http://www.boerkoekoek.nl
"Bommelaar Zaltbommel","Prins Van Oranjestraat 3","Zaltbommel, Netherlands",,,,"+31 6 20006001",contract,http://www.bommelaar.nl
Borrelnoot,"BeelLanen 13","Woerden, Netherlands",,,,,contract,http://www.brouwerijborrelnoot.nl
"Bourgondische Brouwers Beverwijk","Pa Munnikenweg 62","Beverwijk, Netherlands",,,,"(061) 421-8298",contract,http://www.bourgondischebrouwers.nl
"Bouwerij Bolschout Almere","Hopperzuigerstraat 55","Almere, Netherlands",,,,"(062) 299-2553",micro,http://www.facebook.com/brouwerijbolschout
"Bouwerij De Blauwe Ijsbeer","Vuurkruidstraat 3","Nieuwpoort, Netherlands",,,,"31 184 609 040",micro,http://www.brouwerijdeblauweijsbeer.nl
"Brand Bierbrouwerij","Brouwerijstraat 2","Wijlre, Netherlands",,,,"(043) 450-8282",micro,http://www.brand.nl
"Brand Bierbrouwerij B.V.","Brouwerijstraat 2-10","Wylre, Netherlands",,,,"+31 (43) 4508282",,http://www.brand.nl
"Brasserie Bours","Terwestenstraat 4","Eindhoven, Netherlands",,,,"(064) 105-5274",micro,http://www.brasseriebours.nl
"Brauwerij De Compagnie Enkhuizen","Spoorstraat 10-14","Enkhuizen , Netherlands",,,,"(022) 832-3334",contract,http://www.brouwerijdecompagnie.nl
"Brewery in Planning - Breda",Hogeschoollaan,"Breda, Netherlands",,,,,,http://www.yoursite.com
"Brewery Vandeoirsprong","Koestraat 20","Oirschot, Netherlands",,,,"31 499 572 002",micro,http://www.oirschotsbier.nl
"Brolsche Bierbrouwerij","Brouwerijstraat 1 Postbus 55","Enschede, Netherlands",,,,,,
"Brourwerij De Beyerd","Bochstraat 26","Breden, Netherlands",,,,"31 76 521 4265",brewpub,http://www.beyerd.nl
"Brouwerij Bijdehand","Poldermolen 29","Bergschenhoek, Netherlands",,,,"(061) 737-5153",micro,
"Brouwerij Bogt","Calandkade 157","Den Haag, Netherlands",,,,"(064) 501-0451",contract,http://www.brouwerijbogt.nl
"Brouwerij Bourgogne Kruis","Wilhelminakanaal Zuid 104","Oosterhout, Netherlands",,,,310639648631,micro,http://www.bourgognekruis.com
"Brouwerij Brandsma","Reahel 21","Augistinusga, Netherlands",,,,"31 6 27082596",micro,http://www.brouwerijbrandsma.nl
"Brouwerij Breugem"," Lagedijk 192","Zaandijk, Netherlands",,,,"31 6 14228459",contract,http://www.brouwerijbreugem.nl
"Brouwerij BrouwDOK","Het Brouwdok Nieuwe Willemskade 5","Harlingen, Netherlands",,,,31644169174,micro,http://www.brouwdok.nl
"Brouwerij Croy Bier","Croylan 9 Proeflokaal Croy-De Croyse Hoeve","Aarle Rixtel, Netherlands",,,,"(049) 238-1348",micro,http://www.croybier.nl
"Brouwerij Dampegheest","Achterweg 22","Limmen, Netherlands",,,,"+31 6 51940176",micro,http://www.brouwerijdampeghest.nl
"Brouwerij Davo","Sluisstraat 6","Deventer, Netherlands",,,,"31 570 866 431",contract,http://www.davobieren.nl
"Brouwerij De 7 Deugden","Osdorperweg 578","Amsterdam, Netherlands",,,,"(020) 667-3221",micro,http://www.de7deugen.nl
"Brouwerij De 7De Hemel","Klassenweg 13","Sevenum, Netherlands",,,,"31 77 467 3326",contract,http://info@brouwerijde7dehemel.nl
"Brouwerij De Boei","Rommelpot 11","Den Hoorn/Texel, Netherlands",,,,"(022) 231-4180",micro,http://www.landgoeddebonebelevenis.nl
"Brouwerij De Drie Ringen","Kleine Spui 18","Amersfoort, Netherlands",,,,"31 33 465 6575",micro,http://info@dedrieringen.nl
"Brouwerij De Emilisse","Nieuweweg 7","Kamperland, Netherlands",,,,"31 113 370 262",micro,http://www.emelisse.nl
"Brouwerij De Fontein","Ondergenhousweg 15","Stein, Netherlands",,,,"31 46 426 2858",micro,http://www.brouwerijdefontein.nl
"Brouwerij De Gouden Leeuw","Jan Smuldersstraat 26","Vessem, Netherlands",,,,"31 497 591 252",micro,http://www.brouwerijvessem.nl
"Brouwerij De Gulzige Gans","Van Heutsingel 90","Coevorden, Netherlands",,,,"31 524 518 772",micro,http://www.degulzigegans.nl
"Brouwerij De Heeren Van Beeck","Burgemeester Janssenstraat 26","Beek, Netherlands",,,,"31 (46) 4280414",,
"Brouwerij De Heerlijkheid","Kerkbuurt 56","Papendrecht, Netherlands",,,,,micro,http://www.brouwerijdeheerlijkheid.nl
"Brouwerij De Kat","Ribbiusstraat 6","Helmond, Netherlands",,,,,micro,http://www.brouwerijdekat.nl
"Brouwerij De Kip","Kipstraat 2","Ossenisse, Netherlands",,,,"(011) 468-2096",contract,https://www.facebook.com/brouwerijdekip/info
