name,address1,address2,city,state,zip,phone,type,url
"2nd Bridge Brewing Co.",,,Manchester,CT,06042-2700,"(860) 978-4641",planning,
"30 Mile Brewing Co.","39 Ragged Rock Rd Unit 5",,"Old Saybrook",CT,06475-1518,,micro,http://www.30milebrewingco.com
"Alvarium Beer Company","30 Biltmore St",,"New Britain",CT,06053-2133,"(860) 357-2039",micro,http://www.alvariumbeer.com
"Armada Brewing","250 Bradley Street",,"East Haven",CT,06512,"(475) 441-3759",contract,http://www.armadabeer.com
"Aspetuck Brew Labs","3389 Fairfield Ave",,Bridgeport,CT,06605-3228,"(203) 540-5555",micro,http://www.aspetuckbrewlab.com
"Athletic Brewing Company",,,Stratford,CT,06615,,planning,http://www.athleticbrewing.com
"Back East Brewing","1296 Blue Hills Ave Ste A",,Bloomfield,CT,06002-5312,"(860) 242-1793",micro,http://www.backeastbrewing.com
"Beaver Beer Co","PO Box 4",,"Greens Farms",CT,06838-0004,,contract,http://www.beaverbeer.com
"Beer'd Brewing Company","22 Bayview Ave Ste 15",,Stonington,CT,06378-1143,"(860) 857-1014",micro,http://www.beerdbrewing.com
"Black Hog Brewing Co","115 Hurley Rd Bldg 9A/B",,Oxford,CT,06478-1037,,micro,http://www.blackhogbrewing.com
"Black Pond Brews","PO Box 911",,Danielson,CT,06239-0911,"(860) 207-5295",micro,http://www.blackpondbrews.com
"Blackrock Beer Co",,"Fairfield, Fairfield",,,,"(631) 482-3118",planning,http://www.blackrockbeerco.com
"Boondoggle Brewing",,,Wethersfield,CT,06109-3732,"(860) 336-7366",contract,http://www.boondogglebeers.com
"Brass Works Brewing Company LLC","2066 Thomaston Ave",,Waterbury,CT,06704-1038,"(203) 527-6223",micro,http://www.brassworksbrewing.com
"Brewery in Planning - Bristol",,,Bristol,CT,06010-7955,"(860) 305-9556",planning,http://www.hopculturefarms.com
"Brewery in Planning - New Haven",,,"New Haven",CT,06510-2043,"(860) 604-7207",planning,http://www.formata.co
"Brewery in Planning - Wallingford",,,Wallingford,CT,06492-1924,,planning,
"Brewery in Planning - Woodbury",,,Woodbury,CT,06798-2729,"(203) 910-8955",planning,
"Brewery Legitimus","283 Main St",,"New Hartford",CT,06057-2750,"(860) 810-8894",micro,http://www.brewerylegitimus.com
"Brewport Brewing Co","225 S Frontage Rd",,Bridgeport,CT,06604-5031,"(203) 612-4438",brewpub,http://www.brewportct.com
"Broad Brook Brewing Company","2 North Rd",,"East Windsor",CT,06088-9516,"(860) 623-1000",micro,http://www.broadbrookbrewing.com
"Broad Leaf Farm Brewery",,,"South Glastonbury",CT,06073,"(215) 805-7228",planning,
"BruRm At Bar","254 Crown St",,"New Haven",CT,06511-6610,"(203) 495-8924",brewpub,http://www.barnightclub.com
"BSGB LLC",,,Bethel,CT,06801-2507,,planning,
"Cambridge House Brew Pub - Granby","PO Box 438 357 Salmon Brook ST",,Granby,CT,06035-0438,"(860) 653-2739",brewpub,http://cbh.beer
"Center Street Brewing Company",,,Wallingford,CT,06492,,planning,http://www.centerstreetbrewing.com
"Charter Oak Brewing Company LLC","1211 Smith Ridge Rd",,"New Canaan",CT,06840-2335,"(203) 972-9058",contract,http://www.charteroakbrewing.com
"Church Owl Beer",,,Stratford,CT,06615-7320,,micro,http://www.churchowlbeer.com
"City Steam Brewery","942 Main Street",,Hartford,CT,06107,"(860) 525-1600",brewpub,http://www.citysteam.biz
"Cold Creek Brewery","6 Industrial Dr",,Ellington,CT,06029-2632,"(860) 858-1900",micro,http://coldcreekbrewery.com
"Coles Road Brewing",,,Cromwell,CT,06416-1113,,planning,http://colesroadbrewing.com
"Connecticut Valley Brewing Company",,,"South Windsor",CT,06074,,planning,
"Cottrell Brewing Co","100 Mechanic St",,Pawcatuck,CT,06379-2163,"(860) 599-8213",micro,http://www.cottrellbrewing.com
"Counterweight Brewing Company","23 Raccio Park Rd",,Hamden,CT,06514,"(203) 821-7333",micro,http://www.counterweightbrewing.com
"Duvig Brewing Co","59 School Ground Rd Ste 10",,Branford,CT,06405-2868,"(203) 208-2213",micro,http://www.duvig.com
"East Rocl Brewing Company",,,"New Haven",CT,06511-2625,,planning,
"Epicure Brewing","40 Franklin St",,Norwich,CT,06360-,"(860) 377-0789",micro,http://www.epicurebrewing.com
"Fairfield Craft Ales","724 Honeyspot Rd",,Stratford,CT,06615,"(203) 296-2530",micro,http://www.fairfieldcraftales.com
"Fat Orange Cat Brew Co","47 Tartia Rd",,"East Hampton",CT,06424-1636,"(860) 881-8045",micro,http://www.fatorangecatbrewco.com
"Fifth Year Brewery",,,"West Haven",CT,06516-7515,,planning,
"Firefly Hollow Brewing Co.","139 Center St Ste 5005",,Bristol,CT,06010-5086,,micro,
"Five Churches Brewing",,,"New Britain ",CT,06051,"(860) 223-8080",planning,http://www.facebook.com/fivechurchesbrewing/
"Forest City Brewing","180 Johnson St.",,Middlefield,CT,06455,"(860) 788-2138",micro,
"Fox Farm Brewery","62 Music Vale Rd",,Salem,CT,06420-3847,"(860) 287-0076",micro,http://foxfarmbeer.com
"Great New London Brewing Co / Safe Harbor Brewing",,"New London, CT",,,,"(860) 599-8213",contract,http://www.safeharborbeer.com
"Half Full Brewery","43 Homestead Ave",,Stamford,CT,06902-7204,"(203) 274-8788",micro,http://www.halffullbrewery.com
"Hammer & Nail Brewing",,,Trumbull,CT,06611,"(203) 240-4987",planning,http://www.hammernailbrewing.com
"Hanging Hills Brewing Company","150 Ledyard St",,Hartford,CT,06114-1403,"(860) 263-7033",micro,http://www.hanginghillsbrewery.com
"Hog River Brewing Co","1429 Park St",,Hartford,CT,06106-2236,"(860) 206-2119",micro,http://www.hogriverbrewing.com
"Housatonic River Brewing",,,"New Milford",CT,06776,"(860) 946-0266",planning,http://www.housatonicriverbrewing.com
"Jovial Foods, Inc.",,,"North Stonington",CT,06359,"(860) 535-0494",planning,http://www.jovialfoods.com
"Kent Falls Brewing Company",,,Kent,CT,06757,"(860) 398-9645",micro,
"Kinsmen Brewing","409 Canal Street",,Milldale,CT,06467,"(860) 578-4778",micro,http://www.kiltedkinsmen.com
"Kolaborace Brewing Company",,,Madison,CT,06443,"(970) 646-1777",planning,http://www.kolaboracebrewing.com
"Labyrinth Brewing Company",,,Manchester,CT,06040-4813,,planning,http://lbc.beer
"Lasting Brass Craft Brewing","1864 Watertown Ave",,Oakville,CT,06779-1754,"(860) 417-2581",micro,http://www.lastingbrass.com
"Little Red Barn Brewing",,,"torrington ",CT,0679,"(860) 387-3536",planning,http://lrbbrewers.com
"Lock City Brewing","54 Research Dr",,Stamford,CT,06906-1428,"(203) 313-6454",micro,http://www.lockcitybrewing.com
"Lost Viking Brewing Company",,,Harwinton,CT,06013,"(203) 525-6196",planning,http://www.lostvikingbrew.com
"New England Brewing Co","175 Amity Rd",,Woodbridge,CT,06525-2201,"(203) 387-2222",micro,http://www.newenglandbrewing.com
"No Worries Brewing Company","2520 State Street",,Hamden,CT,06517,"(203) 691-6662",micro,http://www.noworriesbeer.com
"Nod Hill Brewery",,,Ridgefield,CT,06877-6238,"(203) 617-1191",planning,http://www.nodhillbrewery.com
"OEC Brewing","7 Fox Hollow Rd",,Oxford,CT,06478-3162,"(203) 295-2831",micro,http://www.oecbrewing.com
"Olde Burnside Brewing Co.","776 Tolland St",,"East Hartford",CT,06108-2727,"(860) 528-2200",micro,http://www.oldeburnsidebrewing.com
"Outer Light Brewing Company","266 Bridge St Ste 1",,Groton,CT,06340-3739,"(475) 201-9972",micro,http://www.outerlightbrewing.com
"Overshores Brewing Co","250 Bradley St",,"East Haven",CT,06512-,,micro,http://www.overshores.com
"Parable Brewing","422 N Main St Ste 1",,Manchester,CT,06042-1932,"(860) 680-4105",micro,http://www.topshelfbrewery.com
"Pie & Pints Restaurant & Brewery",,,Oxford,CT,06478,"(203) 573-1743",contract,http://www.piesandpints.biz
"Powder Hollow Brewery","504 Hazard Ave",,Enfield,CT,06082-,"(860) 205-0942",micro,http://www.powderhollowbrewery.com
"Relic Brewing","95 Whiting St Unit B",,Plainville,CT,06062,,micro,
"Shebeen Brewing Company","1 Wolcott Rd",,Wolcott,CT,06716-2611,"(203) 514-2336",micro,http://www.shebeenbrewing.com
"Skygazer Brewing Company","36 Triano Drive","Southington, CT |",,,,"(203) 500-2786",micro,http://skygazerbrewingco.com
"Southport Brewing Co","819 Bridgeport Ave",,Shelton,CT,06484-4714,"(203) 225-7734",brewpub,
"Steady Habit Brewing Company","95 Bridge Rd",,Haddam,CT,06438-1354,"(860) 777-5041",micro,
"Still HIll Brewery LLC","1275 Cromwell Ave Building C Unit 9",,"Rocky Hill",CT,06067-3430,"(860) 436-6368",micro,http://www.stillhillbrewery.com
"Stony Creek Brewery","5 Indian Neck Ave",,Branford,CT,06405-4615,"(203) 433-4545",micro,http://www.stonycreekbeer.com
"Stubborn Beauty Brewing","180 Johnson St",,Middletown,CT,06457-2247,,micro,http://www.stubbornbeauty.com
"Taylor Brooke Brewery",,,Woodstock,CT,06281-2930,"(860) 974-1263",planning,http://www.taylorbrookewinery.com
"The Crossings Restaurant and Brewpub","45 Main St",,Putnam,CT,06260-1917,"(860) 928-3663",brewpub,http://www.thecrossingsbrewpub.com
"The Redding Beer Company",,,Georgetown,CT,06829-0022,"(203) 994-3511",planning,http://www.reddingbeer.com
"The Weed Company",,"Bloomfield, CT",,,,"(203) 530-8346",contract,http://www.trylegalweed.com
"These Guys Brewing Company","78 Franklin St",,Norwich,CT,06360-5806,"(860) 949-8550",brewpub,http://www.theseguysbrewig.com
"Thimble Island Brewery","16 Business Park Dr",,Branford,CT,06405-2924,"(203) 208-2827",micro,http://www.thimbleislandbrewery.com
"Thomas Hooker Brewing Co LLC","16 Tobey Rd",,Bloomfield,CT,06002-3522,"(860) 242-3111",micro,http://www.hookerbeer.com
"Thompson Inc",,,Stratford,CT,06614-2668,"(203) 556-7456",planning,
"Tox Brewing Company",,,"East Lyme",CT,06333,,planning,http://www.toxbrewing.com
"Two Roads Brewing Co","1700 Stratford Ave",,Stratford,CT,06615-6419,"(203) 335-2010",regional,http://www.tworoadsbrewing.com
"Unleashed Brewing Company",,,Stonigton,CT,06378,,planning,http://www.unleashedbrewing.com
"Veracious Brewing Company","246 Main St",,Monroe,CT,06468-1171,"(203) 452-7332",micro,http://www.veraciousbrewing.com
"Willimantic Brewing Co and Main Street Cafe","967 Main St",,Willimantic,CT,06226-2330,"(860) 423-6777",brewpub,http://www.willibrew.com
"Witchdoctor Brewing Company","168 Center St",,Southington,CT,06489,"(860) 426-1924",micro,http://www.witchdoctorbrewing.com
