name,address1,address2,city,state,zip,phone,type,url
"30 Mile Brewing Co.",,"Northford, CT",,,,,planning,
"Alvarium Beer Company",,,"new britain",CT,06053,"(860) 306-3857",planning,http://www.alvariumbeer.com
"Armada Brewing",,"West Haven, CT",,,,,planning,http://armadabrew.com
"Back East Brewing","1296 Blue Hills Ave Ste A",,Bloomfield,CT,06002-5312,"(860) 242-1793",micro,http://www.backeastbrewing.com
"Beaver Beer Co","PO Box 4",,"Greens Farms",CT,06838-0004,,contract,http://www.beaverbeer.com
"Beer'd Brewing Company","22 Bayview Ave # 15",,Stonington,CT,06378-1142,"(860) 857-1014",micro,http://www.beerdbrewing.com
"Black Hog Brewing Co","115 Hurley Rd Bldg 9A/B",,Oxford,CT,06478-1037,"(203) 262-6075",micro,http://www.blackhogbrewing.com
"Black Pond Brews","21A Furnace St.",,Danielson,CT,06239-3028,"(560) 207-5295",micro,http://www.blackpondbrews.com
"Blackrock Beer Co",,"Fairfield, Fairfield",,,,"(631) 482-3118",planning,http://www.blackrockbeerco.com
"Brass Works Brewing Company LLC","2066 Thomaston Ave",,Waterbury,CT,06704-1038,"(203) 527-6223",micro,http://www.brassworksbrewing.com
"Brewery in Planning - Bethel",,,Bethel,CT,06801,"(203) 249-6596",planning,
"Brewery in Planning - Branford",,,Branford,CT,06405,,planning,
"Brewery in Planning - Bristol",,,Bristol,CT,06010,,planning,
"Brewery In Planning - Bristol",,,Bristol,CT,06010-3213,,planning,
"Brewery in Planning - Glastonbury",,,"Glastonbury ",CT,06033,"(860) 805-8792",planning,
"Brewery In Planning - Greenwich CT",,,Greenwich,CT,06830,,planning,
"Brewery in Planning - New Britain",,,"New Britain",CT,06053,"(860) 224-8521",planning,
"Brewery In Planning - Niantic",,,Niantic,CT,06375,,planning,http://www.noblejaybrew.com
"Brewery in Planning - Stamford",,,Stamford,CT,06905,"(914) 573-9881",planning,http://www.imbrewingit.com
"Brewery in Planning - Wallingford",,,Wallingford,CT,06492,"(203) 506-1081",planning,
"Brewery Legitimus",,,"New hartford",CT,06057,"(860) 810-8894",planning,http://www.brewerylegitimus.com
"Broad Brook Brewing Company","2 North Rd",,"East Windsor",CT,06088-9516,"(860) 623-1000",micro,http://www.broadbrookbrewing.com
"Broken Symmetry LLC",,,Brookfield,CT,06804,"(203) 731-1735",planning,http://www.brokensymmetrybrew.com
"BruRm At Bar","254 Crown St",,"New Haven",CT,06511-6610,"(203) 495-8924",brewpub,http://www.barnightclub.com
"Cambridge House Brew Pub - Granby","PO Box 438 357 Salmon Brook St /",,Granby,CT,06035-0478,"(860) 653-2739",brewpub,http://www.cbhgranby.com
