name,address1,address2,city,state,zip,phone,type,url
"Brewery in Planning - Uvita",,"Uvita, Costa Rica",,,,0050687015050,planning,
"Brewery In Planning- Costa Rica",,", Costa Rica",,,,,planning,
"Cerveceria Costa Rica","Apartado 795","San Jose, Costa Rica",,,,"(506) 221-3511",large,http://www.ccr.co.cr
"Cerveceria Rancho Humo","Po Box 345-1260","Plaza Collonial, Costa Rica",,,,,micro,
"Cerveceria Tropical","Apratado 1610","San Jose, Costa Rica",,,,,large,
"Costa Rica Craft Brewing Co.","125 Mts Oeste De La Escuela Pública De Brasil De Mora","San Jose, Costa Rica",,,,"(352) 213-0279",micro,http://www.beer.cr
"Florida Ice & Farm Co","Calle 12, Av 4-6, Aptdo 10021 Apartado 10021-1000","San Jose, Costa Rica",,,,"(506) 221-3511",,http://www.fifco.com
"La Micro Brewing Company",,"Heredia, Costa Rica",,,,,planning,
"Palmareña Brewing Company","Bodega # 4, Pastas Viena","Palmares, Costa Rica",,,,"(506) 6040-7926",micro,
"Salamandra Brewery","Local #5 Plaza Cristal","Curridabat, Costa Rica",,,,506-8820-3833,brewpub,http://www.salamandracr.com
