name,address1,address2,city,state,zip,phone,type,url
"400 North Brewing",,,"Sugar Hill",GA,30518-7916,"(404) 791-1119",planning,http://400northbrewing.com
"5 Seasons Brewing Co - Prado","5600 Roswell Rd",,"Sandy Springs",GA,30342-1150,"(404) 255-5911",brewpub,http://www.5seasonsbrewing.com
"5 Seasons Brewing Co - Westside","1000 Marietta St NW Ste 204",,Atlanta,GA,30318-0683,"(404) 875-3232",brewpub,http://www.5seasonsbrewing.com
"Abbey of the Holy Goats","4000 Northfield Way Ste 800",,Roswell,GA,30076-4980,"(470) 282-1444",micro,http://www.abbeyoftheholygoats.com
"Abide Brewing Company","110 Werz Industrial Blvd Ste 130",,Newnan,GA,30263-5802,"(678) 972-6747",micro,http://www.abidebrewing.com
"Akademia Brewing Company","150 Crane Dr",,Athens,GA,30606-0600,"(706) 461-3208",brewpub,http://www.akademiabc.com
"Anheuser-Busch Inc – Cartersville","100 Busch Dr NE",,Cartersville,GA,30121-7217,"(770) 386-2000",large,
"Arches Brewing","3361 Dogwood Dr",,Hapeville,GA,30354-1439,"(678) 653-2739",micro,
"Armadillo Brewing Company",,,Kingsland,GA,31548-4907,"(843) 640-6488",planning,http://www.armadillobrewing.net
"Beer Republic Brewing",,,Atlanta,GA,30338-5255,"(678) 360-3537",planning,
"BlueTarp Brewing Co","731 E College Ave",,Decatur,GA,30030-5365,"(404) 669-6740",micro,http://www.bluetarpbrew.com
"Braselton Brewing Company",,,Braselton,GA,30517-5052,"(706) 870-1458",planning,
"Brewery in Planning - Buford",,,Buford,GA,30515-0568,,planning,
"Brewery in Planning - Fayetteville",,,Fayetteville,GA,30215-4628,"(404) 452-9306",planning,
"Brewery in Planning - Johns Creek, GA",,,"Johns Creek",GA,30022,"(678) 793-2162",planning,
"Brewery in Planning - Savannah",,"Savannah, GA",,,,"(912) 657-5003",planning,
"Brewery in Planning - Suwanee",,,Suwanee,GA,30024-4515,"(678) 689-8355",planning,
"Brewery In Planning Suwanee",,,Duluth,GA,30096-3282,"(678) 571-7353",planning,
"Burnt Hickory Brewery","2260 Moon Station Ct NW Ste 210",,Kennesaw,GA,30144-5653,"(770) 514-8812",micro,http://www.burnthickorybrewery.com
"Cannon Brewpub","1041 Broadway",,Columbus,GA,31901-5256,"(706) 653-2337",brewpub,
"Chattabrewchee Southern Brewhouse","709 4th Ave",,"West Point",GA,31833-1506,"(706) 501-1151",micro,http://www.chattabrewchee.com
"Cherokee Brewing + Pizza Company","207-B West Cuyler St",,Dalton,GA,30720,"(706) 529-9478",brewpub,http://www.cherokeebrewingandpizza.com
"Coastal Empire Beer Co","79 Ross Rd",,Savannah,GA,31405-1660,"(912) 428-7911",micro,http://www.coastalempirebeer.com
"Creature Comforts Brewing Co.","271 W Hancock Ave",,Athens,GA,30601-2727,"(706) 410-1043",micro,http://www.creaturecomfortsbeer.com
"Currahee Brewing Company",,,Alpharetta,GA,30009,,planning,
"Dry County Brewing Company","1500 Lockhart Drive",,kennesaw,GA,30144,"(404) 579-9846",micro,http://www.drycountybrewco.com
"Eagle Creek Brewing Company","106 Savannah Ave Ste B",,Statesboro,GA,30458-7162,"(912) 489-2337",micro,http://www.eaglecreekbrewingco.com
"Etowah Brewery",,,Dahlonega,GA,30533,"(678) 570-7349",planning,
EuroBevs,"2255 Cumberland Pkwy SE",,Atlanta,GA,30339-4515,"(770) 437-1285",contract,http://www.eurobevs.com
"Eventide Brewing Co","1015 Grant St SE",,Atlanta,GA,30315-2014,"(404) 907-4543",micro,http://www.eventidebrewing.com
"Fannin Brewing","3758 E First St",,"Blue Ridge",GA,30513-4514,"(706) 258-2762",micro,http://www.fanninbrewingcompany.com
"Firewater Brewing Company",,,Kennesaw,GA,30144-5002,,planning,
"Gate City Brewing Company","43 Magnolia St",,Roswell,GA,30075-4289,"(678) 404-0961",micro,http://www.gatecitybrewingco.com
"Georgia Beer Co",,,Valdosta,GA,31601-9017,"(912) 399-5883",planning,http://www.georgiabeerco.com
"Glover Park Brewery",,,Marietta,GA,30060,,planning,
"Good Word Brewing & Public House","3085 Main St Ste 520",,Duluth,GA,30096-3261,"(404) 973-2077",brewpub,http://www.goodwordbrewing.com
"Gordon Biersch Brewery Restaurant - Atlanta","3242 Peachtree Rd NE",,Atlanta,GA,30305-2425,"(404) 264-0253",brewpub,http://www.craftworksrestaurants.com
"Gridley Brewing LLC",,,"Johns Creek",GA,30097,"(678) 316-8552",planning,
"GRITS Brewing",,,Chamblee,GA,30341-2024,,planning,
"Grumpy Old Men Brewing","1315 E Main St",,"Blue Ridge",GA,30513-8506,"(770) 331-8870",micro,http://www.grumpyoldmenbrewing.com
"Hop Soul Brewery",,,Brunswick,GA,31520,,planning,http://www.hopsoulbrewery.com
Hopstix,"3404 Pierce Dr NE",,Chamblee,GA,30341-2444,"(678) 888-2306",brewpub,http://www.hopstix.com
"Ironmonger Brewing","2129 Northwest Pkwy SE Ste 105",,Marietta,GA,30067-9223,"(678) 742-8551",micro,http://www.ironmongerbrewing.com
"Ironwood Creek",,,Evans,GA,30809-8239,,planning,
"Jailhouse Brewing Co","14 Cherry St",,Hampton,GA,30228-5575,"(404) 729-7681",micro,http://www.jailhousebrewing.com
"Jekyll Brewing","2855 Marconi Dr Ste 350",,Alpharetta,GA,30005-2051,"(770) 596-8788",micro,http://www.jekyllbrewing.com
"Left Nut Brewing Co","2100 Atlanta Rd",,Gainesville,GA,30504-7168,"(678) 827-6678",micro,http://www.leftnutbrewing.com
"Line Creek Brewing",,,"Peachtree City",GA,30269,,planning,http://www.linecreekbrewing.com
"Macon Beer Company","345 Oglethorpe St",,Macon,GA,31201-3274,"(478) 216-7117",micro,http://www.maconbeercompany.com
"Mandatory Fun Brewing",,,Marietta,GA,30064,"(951) 795-5337",planning,http://www.vikingalchemist.com
"Max Lager's Wood Fired Grill & Brewery","320 Peachtree St NE",,Atlanta,GA,30308-3210,"(404) 525-4400",brewpub,http://www.maxlagers.com
"MAZURT Brewing Company",,"Atlanta, GA",,,,,contract,http://www.mazurt.com
"MillerCoors Brewing Co - Albany","405 Cordele Rd",,Albany,GA,31705-2109,,large,
"Monday Night Brewing","670 Trabert Ave NW",,Atlanta,GA,30318-4230,"(404) 352-7703",micro,http://www.mondaynightbrewing.com
"Monkey Wrench Brewing Company LLC",,,Snellville,GA,30078-6503,"(678) 521-2142",planning,http://www.monkeywrenchbrewing.com
"Moon River Brewing Co","21 W Bay St",,Savannah,GA,31401-1106,"(912) 447-0943",brewpub,http://www.moonriverbrewing.com
"New Realm Brewing","550 Somerset Ter NE Unit 101",,Atlanta,GA,30306-4317,"(404) 968-2778",brewpub,http://www.newrealmbrewing.com
"Ocmulgee Brewpub","484 2nd St",,Macon,GA,31201-2734,"(478) 254-2848",brewpub,http://www.ocmulgeebrewpub.com
"Oconee Brewing Company","202 N West St",,Greensboro,GA,30642-1124,"(706) 920-1177",micro,http://www.oconeebrewingco.com
"O'Dempsey's Brewing Co","PO Box 28347",,Atlanta,GA,30358-0347,"(404) 845-0059",contract,http://www.odempseys.com
"Omaha Brewing Company","265 Brew St",,Omaha,GA,31821-2258,"(229) 838-4779",micro,http://www.omahabrewingcompany.com
"Orpheus Brewing","1440 Dutch Valley Pl NE Ste 2001",,Atlanta,GA,30324-5366,"(404) 347-1777",micro,http://www.orpheusbrewing.com
"Park Tavern Brewery","500 10th St NE",,Atlanta,GA,30309-4272,"(404) 249-0001",brewpub,http://www.parktavern.com
"Perfect Fool Brewing Company",,,Atlanta,GA,30319,,planning,
"Phantom Horse Brewing","56-A Fieldstone Village Dr",,"Rock Spring",GA,30739,"(423) 314-4978",brewpub,http://www.phantomhorsebrewing.com
"Piedmont Brewery and Kitchen","450-B Third Street",,Macon,GA,31201,"(478) 254-2337",brewpub,http://www.piedmontbrerwery.com
"Pontoon Brewing Company","8601 Dunwoody Pl Ste 500 Ste 100",,Atlanta,GA,30350-2551,"(704) 929-3821",micro,http://www.pontoonbrewing.com
"Porter Pizza & Brewery","6370 Powers Ferry Rd NW",,"Sandy Springs",GA,30339,,brewpub,http://www.porterpizzabrewery.com
"Pretoria Fields Collective","120 Pine Ave",,Albany,GA,31701-2529,"(229) 518-1770",micro,http://www.pretoriafields.com
"Printer's Ale Manufacturing Co.","940 Columbia Dr",,Carrollton,GA,30117-8780,"(770) 836-4253",micro,http://www.printers-ale.com
"Red Brick Brewing Co / Atlanta Brewing Co","2323 Defoor Hills Rd NW",,Atlanta,GA,30318-2207,"(404) 355-5558",micro,http://www.atlantabrewing.com
"Red Hare Brewing Company","1998 Delk Industrial Blvd SE",,Marietta,GA,30067-8904,"(770) 331-8763",micro,http://www.redharebrewing.com
"Reformation Brewery","500 Arnold Mill Way Ste A",,Woodstock,GA,30188-6842,"(678) 341-0828",micro,http://www.reformationbrewery.com
"Rick Tanner's Grille & Bar/Cherry Street Brewing Cooperative","5810 Bond St # E-2",,Cumming,GA,30040-0301,"(770) 205-5512",brewpub,http://www.rtanners.com
"Riverwatch Brewery","1150 5th St Bldg 61",,Augusta,GA,30901-5861,"(706) 421-7177",micro,http://www.riverwatchbrewery.com
"Rome City Brewing Co","325 Broad St",,Rome,GA,30161-3005,"(706) 204-8474",brewpub,http://www.romebrewhouse.com
"Sabbath Brewing",,"Atlanta, GA",,,,,planning,
"Savannah Beer Company",,,Savannah,GA,31410,"(912) 414-0187",planning,
"Savannah River Brewing Company","813 5th St",,Augusta,GA,30901-2414,"(706) 426-8212",micro,http://www.savannahriverbrew.com
"Scofflaw Brewing Co","1738 Macarthur Blvd NW",,Atlanta,GA,30318-2022,"(404) 915-3392",micro,http://www.scofflawbeer.com
"Second Self Brewing","1311 Logan Cir NW",,Atlanta,GA,30318-2858,"(678) 916-8035",micro,http://secondselfbeer.com
"Service Brewing Company","574 Indian St",,Savannah,GA,31401-1121,"(845) 242-5355",micro,http://www.servicebrewing.com
"Slow Pour Brewing Company","407 N Clayton St",,Lawrenceville,GA,30046-4818,"(404) 510-8901",micro,http://www.slowpourbrewing.com
