name,address1,address2,city,state,zip,phone,type,url
"180 and Tapped","2010 A State Ave",,Coraopolis,PA,15108,"(412) 737-5273",micro,http://www.180andtapped.com
"2 Dogz and A Guy Brewing","228 Church St",,Montrose,PA,18801-1271,"(570) 432-0069",micro,http://2dogzandaguybrewing.com
"21 Locks Brewing Company",,,Morrisville,PA,19067-7115,,planning,http://www.21locksbrewing.com
"2nd Story Brewing Company","117 Chestnut St Frnt",,Philadelphia,PA,19106-4700,"(267) 314-5770",brewpub,http://www.2ndstorybrewing.com/
"2SP Brewing Company","120 Concord Rd",,Aston,PA,19014-2909,"(484) 483-7860",micro,http://www.2spbrewing.com
"412 Brews","706 Island Ave",,"Mc Kees Rocks",PA,15136-3287,,brewpub,http://www.412brews.com
"Abjuration Brewing","644 Broadway Ave",,"Mc Kees Rocks",PA,15136-3008,"(412) 766-1668",micro,http://www.abjurationbrewing.com
"Aldus Brewing Company","555 Centennial Ave",,Hanover,PA,17331-3936,"(717) 634-2407",micro,http://www.aldusbrewing.com
"All Saints Brewing Co","1602 State Route 119",,Greensburg,PA,15601-7317,"(724) 289-1202",micro,http://www.allsaintscraftbrewing.com
"Allegheny City Brewing","507 Foreland St",,Pittsburgh,PA,15212-4910,"(412) 904-3732",micro,http://www.alleghenycitybrewing.com
"Allentown Brew Works","812 Hamilton St",,Allentown,PA,18101-2437,"(610) 433-7777",brewpub,http://www.thebrewworks.com
"Amazon Beer","Rua Boulevard Castilhos Franca Estacao Das Docas","Belem, Brazil",,,,"55 91 3212 5400",micro,http://www.amazonbeer.com.br
"American Honor Beer Co","700 N Pennsylvania Ave",,"Wilkes Barre",PA,18705-2451,,contract,http://www.boondogglebeer.com
"Appalachian Brewing Co - Collegeville","50 W Third Ave Collegeville Station 2nd Floor",,Collegeville,PA,19426-3655,"(484) 973-6064",brewpub,http://www.abcbrew.com
"Appalachian Brewing Co - Gettysburg Gateway","70 Presidential Cir",,Gettysburg,PA,17325-8399,"(717) 398-2419",brewpub,http://www.abcbrew.com
