name,address1,address2,city,state,zip,phone,type,url
"BAOJI BREWERY","RAILWAY StATION LUOZHEN","Baoji, China",,,,"0917 2072",,
"Beijing Brewery","32 Baiziwan Rd Chaoyand District","Beijing, China",,,,"01 783031",,
"Beijing Yanjing Brewery Co., Ltd","9 Shuange Road Shunyi","Beijing, China",,,,"+86 10 894 93388",,http://www.yanging.com.cn
"Benxi Brewery",Niuxintai,"Benxi, China",,,,,,
"Boxing Cat Brewery","958 FanXing Lu","Minhang, China",,,,"86 13524089464",,http://www.boxingcatbrewery.com
"Boxing Cat Brewery","100 Zun Yi Road HongQiao","Changning Qu, China",,,,13524089464,,http://www.boxingcatbrewery.com
"Boxing Cat Brewery","82 Fu Xing Road West","Xuhui District, China",,,,13524089464,,
"Boxing Cat Brewery","Sinan Mansions Unit 26A 519-521 Fu Xing Road Central","Huangpu Qu, China",,,,13524089464,,
"Bravo Brewing Co.","Unit 114-115 No 6 Huajiu Road","Tianhe District, China",,,,15360033696,,
"Bravo Brewing Co.","Unit 114-115, No. 6 Huajiu Road, Zhujian","Guangzhou, China",,,,8620-38093309,,
"Brewery In Planning - Beijing",,"Beijing, China",,,,,,
"Brewery in Planning - Dalian",,"Dalian, China",,,,,,
"Carlsberg Brewery (Guangdong) Ltd.","28 Eling South Road","Huizhou City, China",,,,"+ 86 20 8669 5241",,
"Changchun Brewery","28 Tiebei 2nd Rd","Changchun, China",,,,"0431 38456",,
"CHONGQING BREWERY",SHIJIAOPU,"CHONGQING, China",,,,"(081) 181-1557",,
"Daifeng Brewery","Jiuchang Rd","Kaifeng, China",,,,"0378 3193",,
"Dalian Brewery","545 Malancun, Shahekou Dist","Dalian, China",,,,"(041) 140-4436",,
"Dier Yanjing Brewery","Mapoxiang, Shunyi County","Beijing, China",,,,"01 752 6936",,
"Golden Hans Chain Restaurant Mngmnt Co, Ltd","RM2004, TowerA, Fortune Center, Ao city HongJunYing Sth Rd","Chaoyang District, China",,,,0086-10-84932683,,http://www.goldenhans.com
"Great Leap Brewing","101 Ziming Mansion, B12 Xinzhong St.","Dongcheng, China",,,,"86 010 64167062",,http://www.greatleapbrewing.com
"Great Leap Brewing","#6 Doujiao Hutong Di'Anmenwai Avenue","Dongcheng District, China",,,,010-5717-1399,,http://www.greatleapbrewing.com/
"Great Leap Brewing","Rm 101 Ziming Mansion B12 Xinzhong Street","Dongcheng District, China",,,,010-5717-1399,,
"Great Leap Brewing","#45 1 Xinyuan Street","Chaoyang District, China",,,,010-5717-1399,,
"GUANGDONG QIANGLI BREWERY","16 LIXIN St","SANSHUI, China",,,,"07652 3364",,
"Guangzhou Brewery","Room 15st Floor Polly-Lilly Business Center","Haizhu District, China",,,,18902339013,,http://www.gzbeer.net
