name,address1,address2,city,state,zip,phone,type,url
"12 Bar Brewing","Unit 7 Crest Industrial Estate Pattenden Lane","Marden, United Kingdom",,,,,,
"360 Degree Brewing Company","Bluebell Business Estate Sheffield Park","Uckfield, United Kingdom",,,,"+44 1825 722375",,
"8 Sail Brewery","4 Hale Rd","Heckington, United Kingdom",,,,"+44 1529 469308",,
"Abbeydale Brewery","Unit 8 Aizlewood Rd","Sheffield, United Kingdom",,,,"+44 114 281 2712",,http://www.abbeydalebrewery.co.uk/
"Acorn Brewery of Barnsley Ltd.","Unit 3 Mitchell Rd Wombwell","Barnsley, United Kingdom",,,,"+44 1226 270734",,http://acorn-brewery.co.uk/
"Acton Ales","2 Castle Island Way North Seaton","Northumberland, United Kingdom",,,,"077 0770 3182",,http://www.actonales.com
"Adnams PLC-Sole Bay Brewery","Sole Bay Brewery","Southwold, United Kingdom",,,,,,http://www.adnams.co.uk
"Adnams Southwold",,"Southwold, United Kingdom",,,,"+44 1502 727200",,http://www.adnams.co.uk
"Ainsty Ales Brewery","Manor Farm Buildings Intake Lane","Acaster Malbis, United Kingdom",,,,"+44 7983 604989",,
"Alcazar Brewery/Fox & Crown Brewpub","33 Church St","Nottingham, United Kingdom",,,,"+44 115 942 2002",,
"Ales of Scilly","2B Porthmellon Business Park","St. Mary's, United Kingdom",,,,"+44 7737 721599",,
"Alfred's Brewery","5b Scylla Industrial Estate Winnall Valley Road","Winchester, United Kingdom",,,,"+44 1962 859999",,
"Allendale Brew Company Ltd.","Allen Mill Allendale","Hexham , United Kingdom",,,,"+44 1434 618686",,http://www.allendalebrewery.com/
"Allied-lyons Plc","24 Portland Pl","London, United Kingdom",,,,"020 7323 9000",,
"Amber Ales Ltd.","Unit 7 Benjamin Outram Business Centre Whiteley Road","Ripley, United Kingdom",,,,"44 01773 512 864",,http://www.amberales.co.uk/
"Ampthill Brewery Limited","Unit D The Sidings Station Rd Industrial Estate","Ampthill, United Kingdom",,,,"+44 7508 305754",,
"Anarchy Brew Co.","Whitehouse Farm Centre Stannington","Northumberland, United Kingdom",,,,"44 01670 789 755",,http://anarchybrewco.com/
"Arbor Ales","181 Easton Rd","Bristol, United Kingdom",,,,"+44 117 329 2711",,
"Archers Ales LTD","Penzance Dr","Swindon, Wilts, United Kingdom",,,,"(179) 387-9929",,
"Arran Brewery","Cladach Isle of Arran","Brodick, United Kingdom",,,,"+44 1770 302353",,http://www.arranbrewery.com
