name,address1,address2,city,state,zip,phone,type,url
"12 Bar Brewing","Unit 7 Crest Industrial Estate Pattenden Lane","Marden, United Kingdom",,,,,micro,
"1648 Brewing Co. Ltd.","Mill Lane East Hoathly","East Sussex, United Kingdom",,,,,,
"360 Degree Brewing Company","Unit 22 Bluebell Business Estate Sheffield Park","East Sussex, United Kingdom",,,,,micro,
"8 Sail Brewery","Heckington Windmill Hale Road","Heckington, United Kingdom",,,,,micro,
"Abbey Ales","The Abbey Brewery Camden Row","Bath, United Kingdom",,,,,,
"Abbey Ales LTD","2 Lansdown Rd","Bath, United Kingdom",,,,"(122) 544-4437",,
"Abbeydale Brewery","Unit 8 Aizlewood Rd","Sheffield, United Kingdom",,,,"(114) 281-2712",micro,http://www.abbeydalebrewery.co.uk/
"Abraham Thompson's Brewing Company","Flass Lane Barrow-in-Furness","Cumbria, United Kingdom",,,,,,
"Acorn Brewery of Barnsley Ltd.","Unit 3, Aldham Industrial Estate Mitchell Rd","Barnsley, United Kingdom",,,,"01226 270734",micro,http://acorn-brewery.co.uk/
"Acton Ales","2 Castle Island Way North Seaton","Northumberland, United Kingdom",,,,"077 0770 3182",micro,http://www.actonales.com
"Adnams PLC-Sole Bay Brewery","Sole Bay Brewery","Southwold, United Kingdom",,,,,regional,http://www.adnams.co.uk
"Adnams Southwold",Adnams,"Southwold, United Kingdom",,,,,regional,
"Aid Pac","Eltric Rd","Worcester, United Kingdom",,,,"(090) 575-5666",,
"Ainsty Ales Brewery","60 Top Lane Copmanthorpe","North Yorkshire, United Kingdom",,,,"+44 7983 604989",micro,
"Alcazar Brewery/Fox & Crown Brewpub","11 Church Street","Old Basford, Nottingham, United Kingdom",,,,"44 115 978 2282",micro,
"Ales of Scilly","2B Porthmellon St. Mary's","Isles of Scilly, United Kingdom",,,,,micro,
"Alfred's Brewery","5b Scylla Industrial Estate Winnall Valley Road","Winchester, United Kingdom",,,,,micro,
"Allendale Brew Company Ltd.","Allen Mill Allendale","Northumberland, United Kingdom",,,,"+44 (0)1434 618686",micro,http://www.allendalebrewery.com/
"Allied Breweries Overseas","126 Station St","Burton-On-Trent, Staffs, United Kingdom",,,,,,
"Allied Leisure PLC","Charnwood Mill, Sileby Rd Barrow upon Soar","Leics, United Kingdom",,,,"01509 414 422",,
"Allied-lyons Plc","24 Portland Pl","London, United Kingdom",,,,"(071) 323-9000",large,
"Amber Ales Ltd","Unit 7 Benjamin Outram Business Centre Whiteley Road","Ripley, United Kingdom",,,,,micro,http://www.amberales.co.uk/
"Ampthill Brewery Limited","Unit D The Sidings Station Rd Industrial Estate","Ampthill, United Kingdom",,,,,micro,
"Anarchy Brew Co.","Whitehouse Farm Centre Stannington","Northumberland, United Kingdom",,,,"01670 789755",micro,http://anarchybrewco.com/
"Angel Ales Ltd","Furlong Lane","Alesowen, United Kingdom",,,,,micro,
"Arbor Ales","181 Easton Rd","Bristol, United Kingdom",,,,,micro,
"Archers Ales LTD","Penzance Dr","Swindon, Wilts, United Kingdom",,,,"(179) 387-9929",micro,
"Arkells Brewery Ltd","Kingsdown Brewery","Swindon, United Kingdom",,,,,,http://www.arkells.com
"Arran Brewery","Cladach Brodick","Isle of Arran, United Kingdom",,,,"44 (0177) 030-2353",micro,http://www.arranbrewery.com
"Art Brew Barn","Venn Lane Chideock","Dorset, United Kingdom",,,,,,
"Arundel Brewery","Unit C7, Ford Airfield Industrial Estate","Arundel, W Sussex, United Kingdom",,,,"(190) 373-3111",,
"Ascot Ales Ltd","Unit 5, Compton Place Business Centre Surrey Avenue","Camberley, United Kingdom",,,,,micro,
"Ash Vine Brewery","Unit F, Vallis Trading Estate Robins Ln","Frome, Somerset, United Kingdom",,,,"(137) 330-0041",,
"Ashleyhay Brewery","New Buildings Farm Taylor's Lane","Ashleyhay, United Kingdom",,,,,micro,https://www.facebook.com/ashleyhaybrewery.co.uk
"Ashover Brewery","Unit 1 Kershaw Buildings Derby Road Business Park","Clay Cross, United Kingdom",,,,,micro,
