name,address1,address2,city,state,zip,phone,type,url
"10th District Brewing Company","491 Washington St",,Abington,MA,02351-2419,"(781) 307-1554",,http://www.10thdistrictbrewing.com
"3 Beards Beer Company","4 Main St",,Williamsburg,MA,01096,"(617) 383-7039",,http://www.3beardsbeer.com
"3cross Brewing Company","4 Knowlton Ave",,Worcester,MA,01603,,,http://3crossbrewing.com
"7th Wave Brewing","120 N Meadows Rd Ste 8",,Medfield,MA,02052-1594,"(617) 645-3397",,http://www.7thwavebrewing.com
"Abandoned Building Brewery","142 Pleasant St Unit 103A",,Easthampton,MA,01027-2805,"(413) 282-7062",,http://www.abandonedbuildingbrewery.com
"Aeronaut Brewing Company","14 Tyler St",,Somerville,MA,02143-3224,"(617) 987-4236",,http://www.aeronautbrewing.com
"Altruist Brewing Company","559 Main St Unit 105",,Sturbridge,MA,01518-1208,"(774) 241-8022",,http://www.altruistbrewing.com
"Amherst Brewing Co / Hangar Pub and Grill","10 University Dr",,Amherst,MA,01002-2243,"(413) 253-4400",,http://www.amherstbrewing.com
"Amory Tomb Brewing Co.","76 Main St",,Maynard,MA,01754-2516,"(978) 243-0875",,http://amorystomb.com
"Anawan Brewing Company",,,Dighton,MA,02764,"(774) 229-6300",,http://www.anawanbrewingco.com
"Aquatic Brewing LLC",,,Falmouth,MA,02540-3299,"(508) 444-2155",,http://www.aquaticbrewing.com
"Arcpoint Brewing Co","207 Warner St",,Belchertown,MA,01007-9305,"(518) 796-4977",,http://www.arcpointbrewco.com
"Backlash Beer Co",,,Boston,MA,2215,,,http://backlashbeer.com/
"Bad Martha Farmer's Brewery","270 Upper Main St",,Edgartown,MA,02539-,"(508) 939-4415",,http://www.badmarthabeer.com
"Barnstable Brewing","485 W Main St",,Hyannis,MA,02601-3644,"(774) 470-6989",,http://www.barnstablebrewing.com
"Barrel House Z","95 Woodrock Rd",,Weymouth,MA,02189-2335,"(339) 201-7888",,http://www.barrelhousez.net
