name,address1,address2,city,state,zip,phone,type,url
"Altered Course Craftbrauerei",,"Heidenheim, Germany",,,,,,
"Aspera Brauerei Riese GmbH and Co","Rheinstrasse 146 -152","Mulheim an der Ruhr, Germany",,,,"+49 208 588 98 0",,http://www.aspera-riese.de
Bier-Company,"Mittenwalder Str. 24","Berlin, Germany",,,,"+49 30/ 694 01 257 / -8",,http://www.turn.de
Binding-Brauerei,"Darmstadter Landstr. 185 Postfach 700 240","Franfurt Am Main 70, Germany",,,,"+49 69 6065-381",,
"Bitburger Brauerei Th Simon GmbH","Postfach 1164","Bitburg, Germany",,,,"+49 6561 14-0",,
"Brau Und Brunnen","Aktiengesellschaft Rheinische Strasse 2","Dortmund, Germany",,,,"0231 1817-633",,
"Brauerei A. Schnupp","Haupststr. 8","Altdrossenfeld, Germany",,,,92036474,,
"Brauerei Aldersbach",,"Aldersbach, Germany",,,,85431642,,
"Brauerei Alois Rittmayer","Aischerhauptstr 5.","Abtsgmund, Germany",,,,091957222,,
"Brauerei Alwin Maerkl","Hauptstrasse 11","Freudenberg, Germany",,,,"49 9627 912 40",,
"Brauerei Aying","Zornedinger Str 1","Aying, Germany",,,,"+49 8095 88 0",,http://www.ayinger-bier.de
"Brauerei Bischofshof Regensburg","Heitzerstrasse 2","Regensburg, Germany",,,,"(499) 412-0010",,http://www.bischofshof.de
"Brauerei Bosch GmbH and Co KG","Steinackerstrasse 15","Bad Laasphe, Germany",,,,"+49 2752 476220",,http://www.brauerei-bosch.de
"Brauerei Burgerbrau August Rohm and Sohne KG","Waaggasse 1-3","D-83435 Bad Reichenahll, Germany",,,,"49 8651 608 617",,http://www.buergerbraeu.com
"Brauerei Felsenkeller Herford","Postfach 1351","Herford, Germany",,,,"(495) 221-9650",,http://www.herforder-pils.de
"Brauerei Lemke Berlin","Dircksenstrasse, S-Bahnbogen 143","Berlin, Germany",,,,"49 30 247 287 27",,http://www.lemke.berlin
"Brauerei Ludwig Dorzbacher","Langestr 53","Ahorn-Schillingstadt, Germany",,,,7930374,,
"Brauerei Westheim GmbH","Kasseler Strasse 7","Marsberg-Westheim, Germany",,,,"(492) 994-8890",,http://www.brauerei-westheim.de
"Brauerei Wilhelm Ketterer","Jahnstrasse 10-22","Pforzheim, Germany",,,,"+49 7231 9211-0",,http://www.brauerei-ketterer.de
"Brauerigasthof Prosselbrau","Dominikanerinnenstr 1-3","Adlersberg, Germany",,,,94041822,,
"Brauhaus Faust OHG vormals Loewenbrauerei Miltenbe","Hauptstrasse 219","Miltenberg, Germany",,,,"+49 9371 971310",,http://www.faust.de
"Brewery in Planning - Berlin",,"Berlin, Germany",,,,491606949966,,
"Chr Schmid","Grunbaumbrauerei Aalen Postfach 1232 Ziegelstr","Aalen, Germany",,,,736132330,,
"Darmstaedter Privatbrauerei Wilhelm Rummel GmbH","Goebelstrasse 7","Darmstadt, Germany",,,,"+49 6151 9288-0",,http://www.darmstaedter.de
"Darmstaedter Ratskeller Hausbrauerei","Marktplatz 8","Darmstadt, Germany",,,,"+49 6151 26444",,http://www.darmstaedter-ratskeller.de
"Deutsche Brauerei Holding","Rheinische Strasse 2","Dortmund, Germany",,,,,,
"Dortmunder Actien-Brauerei AG","Postfach 10 50 12 Steiberstr. 20","Dortmund, Germany",,,,"0231 84 00-0",,
"Eschweger Klosterbrauerei GmbH","Klosterstrasse 1","Eschwege, Germany",,,,"+49 5651 3073-0",,http://www.eschweger-klosterbrauerei.de
"Glaabsbraeu, Privatbrauerei Glaab","Frankfurter Strasse 9","Seligenstadt, Germany",,,,+49-16182-926131,,http://www.glaabsbraeu.de
"Graflich zu Stolberg`sche Brauerei Westeim BmbH","Kasseler St. 7","Marsberg, Germany",,,,01149-2994-889-40,,
"Hans Wirth, Lowenbrau Neuhaus","Neuhauser Hauptstr 3","Adelsdorf-Neuhaus, Germany",,,,91957221,,
