name,address1,address2,city,state,zip,phone,type,url
"Abbaye De Scourmont","294 Route Du Rond Point","6464 Forges, Belgium",,,,,,
"Abdij Der Trappisten","Antwerpsesteenweg 496","Malle, Antwerpen, Belgium",,,,"03 3 12 05 35",regional,
"Affligem Brouwerij BDS","Ringlaan 18","Opwijk, Belgium",,,,"+32 052/35.99.11",micro,http://www.affligem.biz
"Antwerpse Brouw Compagnie NV","Indiestraat 21","Antwerp, Belgium",,,,"(323) 293-9184",micro,http://www.seef.be
"Artois Breweries Sa","Vaartstraat 94","Leuven,Brabant, Belgium",,,,016/24.71.11,large,
"Bavik Sprl Brasserie De","Riijksweg 16a","Bavikhove, West-vlaanderen, Belgium",,,,"056 71 90 91",regional,
"BGI Tien Gaing","26 Avenue Reine Astrid","La Hulpe, Belgium",,,,,,
"Bieres de Chimay S.A.","Route Charlemagne 8","Baileux, Belgium",,,,"(326) 021-0311",,http://www.chimay.be
"Boon Brouwerij NV","Fonteinstraat 65","Lembeek, Belgium",,,,"(322) 356-6644",,
"Brasseri La Binchoise","Rue D`Hubertise 51","Binche, Belgium",,,,,,
"Brasserie a Vapeur","Rue du Marechal 1b","Leuze (Pipaix), Belgium",,,,"(326) 966-2047",,http://www.vapeur.com
"Brasserie Abbaye De Scourmont","Rue De La Trappe 294","Forges-Lez-Chimay, Belgium",,,,"060 21 30 63",regional,
"Brasserie Achouffe","Rue du Village 32","Achouffe-Houffalize, Belgium",,,,"(326) 128-8147",regional,http://www.achouffe.be
"Brasserie Artois, NV Interbrew","Vaartstraat 94","Leuven, Belgium",,,,,regional,
"Brasserie Blaugies","Rue de la Frontiere 435","Blaugies, Belgium",,,,"(326) 565-0360",,
"Brasserie Cantillon S.p.r.l.","Rue Gheudestraat 56","Bruxelles/Brussel 7, Belgium",,,,"(322) 521-4928",,
"Brasserie D Orval SA",,"Villers-devant Orval, Belgium",,,,"(326) 131-1261",,
