name,address1,address2,city,state,zip,phone,type,url
"Apple Blossom Brewing Co","1550 E Zion Rd",,Fayetteville,AR,72703-5017,"(479) 287-4344",brewpub,http://www.appleblossombrewing.com
"Bentonville Brewing Co","1000 SE 5th St. Suite A",,Bentonville,AR,72712-6076,"(479) 464-0150",micro,http://www.bentonvillebrewing.com
"Bike Rack Brewing Co","410 SW A St Ste 6",,Bentonville,AR,72712-5839,"(479) 268-6648",micro,http://www.bikerackbrewing.com
"Blue Canoe Brewing Co","425 E 3rd St",,"Little Rock",AR,72201,"(501) 246-5315",micro,http://www.bluecanoebrewco.com
"Brewery In Planning - Greenwood",,,Greenwood,AR,72936-5302,"(479) 252-2945",planning,
"Brewery in Planning - U",,,U,AR,557889,,planning,
"Bubba Brew's Brewing Company","8091 Airport Road",,Bonnerdale,AR,71933,"(870) 356-4001",micro,
"Columbus House Brewery","701 W North St",,Fayetteville,AR,72703,"(479) 935-3752",micro,
"Core Brewing & Distilling Co","2470 Lowell Rd",,Springdale,AR,72764,"(479) 879-2469",micro,http://www.corebeer.com
"Damgoode Pies","500 President Clinton Ave",,"Little Rock",AR,72201-1756,"(501) 664-2239",brewpub,http://www.damgoodpies.com
"Dark Hills Brewery",,"Lowell, AR",,,,"(479) 283-6365",planning,http://www.darkhillsbrew.com
"Diamond Bear Brewing Co","600 N Broadway St",,"North Little Rock",AR,72114-5381,"(501) 708-2739",micro,http://www.diamondbear.com
"Flyway Brewing Co","314 Maple St.",,"North Little Rock",AR,72114-5334,"(501) 812-3192",micro,
"Fossil Cove Brewing Co","1946 N Birch Ave",,Fayetteville,AR,72703-2408,"(479) 644-4601",micro,http://www.fossilcovebrewing.com
"Foster's Pint & Plate","2001 S Bellview Rd #2",,Rogers,AR,72758,,brewpub,http://www.fosterspintandplate.com
"Gravity Brew Works","11512 Hwy 14 E",,"Big Flat",AR,72617,"(870) 448-2077",micro,http://www.gravitybrewworks.com
"Hog Haus Brewing Co","430 W Dickson St",,Fayetteville,AR,72701-5107,"(479) 521-2739",brewpub,http://www.hoghaus.com
"Lost Forty Brewing","501 Byrd St",,"Little Rock",AR,72202-2629,"(501) 246-5908",micro,http://www.lost40brewing.com/
"Lucky Dog Brewing",,,"Bella Vista",AR,72714,"(479) 876-1609",planning,
"Moody Brews",,,"Little Rock",AR,72201-4005,,micro,http://www.moodybrews.beer
"New Province Brewing Company, LLC",,,Rogers,AR,72756,"(479) 531-3233",planning,http://www.newprovincebrewing.com
"Ozark Beer Company","1700 S 1st St",,Rogers,AR,72756-5923,"(479) 636-2337",micro,http://www.ozarkbeercompany.com
"Pedaler's Pub","410 SW A St",,Bentonville,AR,72712,"(479) 268-3285",brewpub,http://www.pedalerspub.com
"Prestonrose Farm and Brewing Co.","201 St Louis Valley Rd",,Paris,AR,72855-5853,"(479) 847-5174",micro,http://www.prestonrose.squarespace.com
"Puritan Brew Company","205 W Dickson St",,Fayetteville,AR,72701,"(479) 301-2365",brewpub,http://www.puritanbrewcompany.com
"Rebel Kettle Brewing Company","822 E. 6th Street",,"Little Rock",AR,72202,"(501) 374-2791",brewpub,http://www.rebelkettle.com
"Refined Ale Brewery","2221 S Cedar St",,"Little Rock",AR,72204-5452,"(501) 280-0556",micro,http://www.refinedale.com
"Saddlebock Brewery","18244 Habberton Rd",,Springdale,AR,72764-7582,"(479) 422-1797",micro,http://www.saddlebock.com
"Stones Throw Brewery","402 E 9th S",,"Little Rock",AR,72202-3914,"(501) 244-9154",micro,http://www.stonesthrowbeer.com
"Stone's Throw Brewing","402 E 9th St",,"Little Rock",AR,72202-3914,"(501) 244-9154",micro,http://www.stonesthrowbeer.com
"Superior Bathhouse Brewery & Distillery","329 Central Ave",,"Hot Springs National Park",AR,71901-3525,"(501) 624-2337",brewpub,http://www.superiorbathhouse.com
"That Bookstore In Blytheville",,,Blytheville,AR,72315,"(870) 763-3333",planning,http://www.thatbookstoreinblytheville.com
"Tiny Tim's Pizza /West Mountain Brewery","21 W Mountain St",,Fayetteville,AR,72701-6086,"(479) 521-5551",brewpub,
"Vinos Pizza Pub Brewery","923 W 7th St",,"Little Rock",AR,72201-4005,"(501) 375-8466",brewpub,http://www.vinosbrewpub.com
