name,address1,address2,city,state,zip,phone,type,url
"(405) Brewing Co","1716 Topeka St",,Norman,OK,73069-8224,"(405) 816-0490",micro,http://www.405brewing.com
"American Solera","1801 S 49th West Ave",,Tulsa,OK,74107-2201,"(918) 949-4318",micro,http://www.americansolera.com
"Angry Scotsman Brewing","704 W Reno Ave",,"Oklahoma City",OK,73102-2434,"(405) 334-2708",contract,http://www.angryscotbrew.com
"Anheuser-Busch Inc – Newark","30 MONTGOMERY ST STE 700",,Chickasha,OK,73023,"(973) 645-7700",large,http://www.anheuser-busch.com
"Anthem Brewing Co","908 SW 4th St",,"Oklahoma City",OK,73109-1012,"(405) 604-0446",micro,http://www.anthembrewing.com
"Battered Boar Brewing Co","14700 Metro Plaza Blvd Ste F",,Edmond,OK,73013-1991,"(405) 254-5000",micro,http://www.batteredboar.com
"Beavers Bend Brewery","46 Coho Rd",,"Broken Bow",OK,74728-6765,"(580) 494-3455",micro,http://www.beaversbendbrewery.com
"Beer Is Good Brewing Company",,,Norman,OK,73071-3914,"(405) 850-7678",planning,
"Belle Isle Restaurant and Brewing Co","1900 NW Expressway Ste 44",,"Oklahoma City",OK,73118-1832,"(405) 840-1911",brewpub,http://www.okclive.com/belleisle
"Black Mesa Brewing Company","3901 N Flood Ave",,Norman,OK,73069,"(405) 408-1848",micro,http://www.blackmesabrewing.com
"Brewery in Planning - Oklahoma City, OK",,,"Oklahoma City",OK,73114-1522,"(214) 797-3282",planning,
"Bricktown Brewery",,,"Oklahoma City",OK,73109-6712,,planning,
"Bricktown Brewery","1 N Oklahoma Ave",,"Oklahoma City",OK,73104-2413,"(405) 232-2739",brewpub,http://www.bricktownbrewery.com
"Broken Arrow Brewing Co.","333 W Dallas St",,"Broken Arrow",OK,74012-4026,"(918) 286-8101",micro,http://www.brokenarrowbrewingco.com
"Cabin Boys Brewery","1717 E. 7th Steeet",,Tulsa,OK,74104,"(918) 933-4033",micro,http://www.cabinboysbrewery.com
"Canadian River Brewing Co.",,,Chickasha,OK,73018,"(620) 704-5678",planning,
"Choc Beer Co","120 SW Eighth St",,Krebs,OK,74554-0066,"(918) 302-3002",micro,http://www.petes.org
"COOP Ale Works","4745 Council Heights Rd",,"Oklahoma City",OK,73179-4600,"(405) 842-2667",micro,http://www.coopaleworks.com
"Dead Armadillo Brewery","1004 E 4th St",,Tulsa,OK,74120-3222,"(918) 232-8627",micro,http://www.dabrewery.com
"Elgin Park Brewery","325 E Matthew B Brady St",,Tulsa,OK,74120,"(918) 986-9910",brewpub,http://www.elginparkbrewery.com
"Elk Valley Brewing","520 N Meridian Ave",,"Oklahoma City",OK,73107-5723,"(405) 209-0016",micro,http://www.elkvalleybrew.com
"Fat Toad Brewing Company","3986 W 530 Rd",,Pryor,OK,74361,"(918) 864-1308",micro,
"Frenzy Brewing Company",,,Edmond,OK,73003-6250,"(405) 922-5437",planning,
"Hanson Brothers Beer Company","209 N Main St",,Tulsa,OK,74103-2005,,contract,
