name,address1,address2,city,state,zip,phone,type,url
"Belgia Brewery Ltd.","UL Sciegiennego 499","Kielce, Poland",,,,"+48 41-362-2146",,
"Browar Artezan","Grodziska 15","Blonie, Poland",,,,,,
"Browar Namyslów","46-100 Namyslów, ul","Boleslawa Chrobrego 26, Poland",,,,"(077) 410-1944",,http://www.namyslow.com.pl
"Browar Stu Mostow","ul. Jana Dlugosza 2","WROCLAW, Poland",,,,"48 797091092",,http://www.100mostow.pl/en
"Hevelius Brewing Co. Ltd","Ul Kilinskiego","Gdansk, Poland",,,,584115211,,
"Kiper Brewery","ul. Browarna 5","Piotrków Trybunalski PL, Poland",,,,"+48 44 647 51 21",,http://www.kiper.com.pl
"Okocimski Zaklady Piwowarskie","Ul Browarna 14","Brzesko, Poland",,,,"(481) 926-5288",,http://www.okocim.com.pl
"Piwowarskie Brok SA","Ul Spoldzielcza 8","Koszalin, Poland",,,,94422086,,
"Piwowarskie Bydogoskie SA","Ul Ustronie 7","Bydgoszcz, Poland",,,,852719300,,
"Piwowarskie Elblagu","Ul Browarna 71","Elblag, Poland",,,,850342052,,
"Przedsiebiorstwo Przemyslu","Ul Poznanska 121","Lomza, Poland",,,,8862451,,
"SOMA Restaurant & Brewery","ul. Foksal 19","00-372 Warsaw, Poland",,,,"+48-22 828-2133",,
"Zaklady Piwowarskie SA","Ul. Browarna 88","Zywiec, Poland",,,,24-5258,,
