name,address1,address2,city,state,zip,phone,type,url
"Alrode Brewery","P O Box 3902 Alrode","Harvard, South Africa",,,,"+864 2014",large,
"Auto Mills (Pty) Ltd","P O Box 713","Pretoria, South Africa",,,,"+27 12 327 5200",regional,
"Bloemfontein Brewery","308 Kerk St","Bloemflontein, South Africa",,,,51341441,regional,
"Bourbon Street Pub & Brewery","PO Box 1637","Potchefstroom, South Africa",,,,+27-148-2930226,brewpub,
"Bullseye Brewery","PO Box 5839, Halfway House Gateway Industrial Pk","Centurion, Gauteng, South Africa",,,,"27 82 7747711",micro,
"Gallows Hill Brewing Co","75 Bromwell Road","Cape Town, South Africa",,,,27845111237,micro,http://www.gallowshillbrewing.com
"Gilroys Brewery","M34 Muldersdrift 0000","Westgate, South Africa",,,,"+27 11 763-5403",micro,
GRB,13,"Ballito, South Africa",,,,,micro,
"OBT Ohlssons Brewery","Tainton Rd Ibika PO Box 166","Transkei, South Africa",,,,474620221,regional,
"Ohlssons Brewery","Claremont PO Box 12","Capetown, South Africa",,,,,large,
"S. African Breweries,Beer Div.","76 Juta St Braamfontein","Johannesburg, South Africa",,,,,large,
"Stimela Brewing Company",,", South Africa",,,,,micro,
"Vivo Breweries","P O Box 9353 Hennopsmeer","Verwoedburg, South Africa",,,,"27 12 66 11190",regional,
