name,address1,address2,city,state,zip,phone,type,url
"2 Basset Brewery","202 E Main St",,"White Sulphur Springs",MT,59645-9081,"(406) 547-2337",micro,http://www.2bassetbrewery.com
"406 Brewing Company","111 E Oak St Ste 1A",,Bozeman,MT,59715-2967,"(406) 585-3745",micro,http://www.406brewingcompany.com
"Angry Hank's Microbrewery","20 N 30th St",,Billings,MT,59101-2140,"(406) 252-3370",micro,
"Backslope Brewing","1107 9th St W (Highway 2)",,"Columbia Falls",MT,59912,"(406) 224-2510",brewpub,http://www.backslopebrewing.com
"Bandit Brewing Co","610 N 1st St Ste 5-228",,Hamilton,MT,59840-2149,"(406) 646-6003",micro,http://www.banditbeer.com
"Bayern Brewing Inc.","1507 Montana St",,Missoula,MT,59801-1409,"(406) 721-1482",micro,http://www.bayernbrewery.com
"Beaver Creek Brewery","104 Orgain Ave",,Wibaux,MT,59353-0196,"(406) 795-2337",micro,http://www.beavercreekbrewery.com
"Beaverhead Brewing Co","218 S Montana St",,Dillon,MT,59725-2438,"(406) 988-0011",micro,http://www.beaverheadbeer.com
"Beehive Basin Brewery","PO Box 160774",,"Big Sky",MT,59716-0774,"(406) 995-7444",micro,http://www.beehivebasinbrewery.com
"Big Sky Brewing Co","5417 Trumpeter Way",,Missoula,MT,59808-8680,"(406) 549-2777",regional,http://www.bigskybrew.com
"Bitter Root Brewing Co","101 Marcus St",,Hamilton,MT,59840-2541,"(406) 363-7468",micro,http://www.bitterrootbrewing.com
"Black Eagle Brewery","1602 25th Ave",,"Black Eagle",MT,59414-1070,"(406) 868-1866",micro,http://www.pitstopblackeagle.com
"Blackfoot River Brewing Co","66 S Park Ave",,Helena,MT,59601-6271,"(406) 449-3005",micro,http://www.blackfootriverbrewing.com
"Blacksmith Brewing Co","114 Main St",,Stevensville,MT,59870-2109,"(406) 777-0680",micro,http://www.blacksmithbrewing.com
"Bonsai Brewing Project","549 Wisconsin Ave.",,Whitefish,MT,59937-3422,"(406) 730-1717",brewpub,http://bonsaibrew.com
"Bowser Brewing Co","1826 10th Ave S",,"Great Falls",MT,59405-2632,"(406) 315-1340",micro,http://www.bowserbrew.com
"Bozeman Brewing Co","504 N Broadway Ave",,Bozeman,MT,59715-3006,"(406) 585-9142",micro,http://www.bozemanbrewing.com
"Brewery in Planning - Bozeman",,,Bozeman,MT,59718,"(406) 570-0770",planning,
"Brewery in Planning - Helena",,,Helena,MT,59602-0552,,planning,
"Brewing Academy Of Montana At FVCC",,,Kalispell,MT,59901,"(406) 756-4359",planning,http://www.fvcc.edu
"Bridger Brewing Company","1609 S 11th Ave",,Bozeman,MT,59715-5466,"(406) 587-2124",brewpub,http://www.bridgerbrewing.com
"Brother Joseph's Brewing Company",,"Missoula, MT",,,,,planning,http://www.xcmdt.com
"Busted Knuckle Brewery","303 1st Ave S",,Glasgow,MT,59230-2308,"(406) 228-2277",micro,
"Butte Brewing Co","465 E Galena St",,Butte,MT,59701-1905,"(406) 299-3953",micro,http://www.buttebrewing.com
"Cabinet Mountain Brewing Co","206 Mineral Ave",,Libby,MT,59923-1952,"(406) 293-2739",brewpub,http://www.cabinetmountainbrewing.com
"Canyon Creek Brewing","3060 Gabel Rd",,Billings,MT,59102-7336,"(406) 656-2528",micro,http://www.canyoncreekbrewing.com
"Carters Brewing","2526 Montana Ave",,Billings,MT,59101-2313,"(406) 861-7712",micro,http://www.cartersbrewing.com
"Cold Snacks Brewing",,,Bozeman,MT,59715,,contract,http://www.montuckycoldsnacks.com
"Conflux Brewing",,,Missoula,MT,59802-4418,,planning,
"Cross Country Brewing","320 E Allard St",,Glendive,MT,59330-2719,"(406) 377-6912",micro,
"Dog Tag Brewing","2042 Stadium Dr Ste 2",,Bozeman,MT,59715-0710,,contract,http://www.dogtagbrewing.org
"Draught Works Brewing","915 Toole Ave",,Missoula,MT,59802-2625,"(406) 241-2423",micro,http://www.draughtworksbrewery.com
"Dunluce Brewing","18 Johnson Creek Rd",,Superior,MT,59872-9658,"(406) 531-4578",micro,http://www.dunlucebrewing.com
"Flathead Lake Brewing Co - Bigfork Pubhouse","116 Holt Dr",,Bigfork,MT,59911-3707,"(406) 837-2004",brewpub,http://www.flatheadlakebrewing.com
"Flathead Lake Brewing Co - Production Only",,,Bigfork,MT,59911-8484,"(406) 837-0085",micro,http://www.flatheadlakebrewing.com
"Flathead Lake Brewing Co - Woods Bay","15300 Mt Highway 35",,Bigfork,MT,59911-8484,"(406) 837-0353",micro,http://www.flatheadlakebrewing.com
"Gally\'s Brewing Co",,,Harlowton,MT,59405,"(406) 632-5838",planning,http://www.gallysbrewing.com
"Game Bag Brewing",,,belgrade,MT,59714,"(509) 220-8584",planning,
"Glacier Brewing Co","6 10th Ave E",,Polson,MT,59860-3219,"(406) 883-2595",micro,http://www.glacierbrewing.com
"Great Burn Brewing","2230 McDonald Ave",,Missoula,MT,59801-8802,"(406) 317-1557",micro,http://www.greatburnbrewing.com
"Great Northern Brewing Co","2 Central Ave",,Whitefish,MT,59937-2547,"(406) 863-1000",micro,http://www.greatnorthernbrewing.com
"H.A. Brewing Co","2525 Grave Creek Rd",,Eureka,MT,59917-9609,"(406) 889-3950",brewpub,http://www.habrewing.com
"Harvest Moon Brewing","7 5th St S",,Belt,MT,59412-0510,"(406) 277-3188",micro,http://www.harvestmoonbrew.com
"High Plains Brewing","601 E Main St",,Laurel,MT,59044-3124,"(406) 633-4594",micro,
"Higherground Brewing Co","518 1st Ave",,Hamilton,MT,59840,"(406) 530-1762",brewpub,http://www.highergroundbrewing.com
"Imagine Nation Brewing","1151 W Broadway St",,Missoula,MT,59802-3916,"(406) 926-1251",micro,http://www.imaginenationbrewing.com
"Julius Lehrkind Brewing",,,Bozeman,MT,59715,"(406) 551-0199",planning,
"Kalispell Brewing Co","412 Main St",,Kalispell,MT,59901-4849,"(406) 756-2739",micro,http://www.kalispellbrewing.com
"Katabatic Brewing Co","117 W Park St",,Livingston,MT,59047-2626,"(406) 333-2855",micro,http://www.katabaticbrewing.com
"Kettlehouse Brewing Co - Bonner Brewery","605 Coldsmoke Ave",,Bonner,MT,59823,"(406) 728-1660",micro,
"Kettlehouse Brewing Co - Northside","313 N 1st St W",,Missoula,MT,59802-3625,"(406) 728-1660",micro,http://www.kettlehouse.com
"Kettlehouse Brewing Co - Southside","602 Myrtle St",,Missoula,MT,59801-2704,"(406) 728-1660",micro,http://www.kettlehouse.com
"Lewis & Clark Brewing Co","1517 Dodge Ave",,Helena,MT,59601-2970,"(406) 442-5960",micro,http://www.lewisandclarkbrewing.com
"Lewistown Brewing Co",,,Lewistown,MT,59457-8659,"(406) 350-0170",planning,
"Lolo Peak Brewing Company","6201 Brewery Way",,Lolo,MT,59847-9375,"(406) 493-6231",brewpub,http://www.lolopeakbrewery.com
"Lone Peak Brewery","48 Market Pl Big Sky",,"Big Sky",MT,59716,"(406) 995-3939",micro,http://www.lonepeakbrewery.com
"Madison River Brewing Co","20900 Frontage Rd Ste B",,Belgrade,MT,59714-8558,"(406) 388-0322",micro,http://www.madisonriverbrewing.com
"MAP Brewing Company","510 Manley Rd.",,Bozeman,MT,59715,"(406) 587-4070",brewpub,http://www.mapbrewing.com
"Meadowlark Brewing","119 S Central Ave",,Sidney,MT,59270-4123,,micro,http://www.meadowlarkbrewing.com
"Mighty Mo Brew Co","412 Central Ave",,"Great Falls",MT,59401-3116,"(406) 952-0342",brewpub,http://www.mightymobrewing.com
"Missoula Brewing Company","200 International Dr",,Missoula,MT,59808-1584,"(406) 549-8193",micro,http://www.highlanderbeer.com
"Missouri Breaks Brewing","PO Box 654 326 Main St",,"Wolf Point",MT,59201-0654,"(406) 653-1467",micro,http://www.missouribreaksbrewing.com
"Montana Brewing Co","113 N Broadway",,Billings,MT,59101-2043,"(406) 252-9200",brewpub,http://www.montanabrewingcompany.com
"Mountains Walking",,,Bozeman,MT,59718,"(360) 220-0563",planning,http://www.mountainswalking.com
"Muddy Creek Brewery","2 E Galena St",,Butte,MT,59701-1704,"(406) 299-3645",micro,http://muddycreekbrewery.com
"Neptunes Brewery, LLC","119 N L St",,Livingston,MT,59047-2819,"(406) 222-7837",brewpub,http://www.neptunesbrewery.com
"OddPitch Brewing Co.",,,Missoula,MT,59801,"(406) 360-5363",planning,http://www.oddpitch.com
"Old Station Brewing Co",,,Havre,MT,59501,"(406) 265-0980",planning,
"Outlaw Brewing Co","2876 N 27th Ave",,Bozeman,MT,59718-7168,"(406) 388-9182",micro,http://www.outlaw-brewing.com
"Philipsburg Brewing Co","101 W Broadway",,Philipsburg,MT,59858,"(406) 859-2739",micro,http://www.philipsburgbrewingcompany.com
"Quarry Brewing","124 W Broadway St",,Butte,MT,59701-9224,"(406) 723-0245",micro,http://www.wedigbeer.com
"Red Lodge Ales Brewing Co","1445 N Broadway Ave",,"Red Lodge",MT,59068-9383,"(406) 446-4607",micro,http://www.redlodgeales.net
"Sacred Waters Brewing Company",,,Kalispell,MT,59901,"(406) 253-0746",planning,http://www.sacredwatersbrewingcompany.com
"Smelter City Brewing","101 Main St",,"Anaconda ",MT,59711,"(406) 563-0344",micro,http://www.smeltercitybrewing.com
"Tamarack Brewing Co","105 Blacktail Rd # 2",,Lakeside,MT,59922-9628,"(406) 844-0244",micro,http://www.tamarackbrewing.com
"Ten Mile Creek Brewery","48 N Last Chance Gulch",,Helena,MT,59601-4171,"(406) 502-1382",micro,http://www.tenmilecreekbrewing.com
"The Bunkhouse Brewery","1216 W Lincoln St Ste A",,Bozeman,MT,59715-5417,"(406) 577-2074",micro,http://www.bunkhousebrewery.com
"The Front Brewing Company","215 3rd St NW",,"Great Falls",MT,59404-4103,,brewpub,http://www.thefrontbrewing.com
"Thirsty Street Brewing","3008 1st Ave N",,Billings,MT,59101-2134,"(406) 969-3200",brewpub,http://www.thirstystreet.com
"Tilt Wurks Brewhouse & Casino","420 Pacific Ave",,"Miles City",MT,59301-4000,"(406) 874-8458",brewpub,http://www.tiltwurks.com
"Triple Dog Brewing Company","675 1st St W",,Havre,MT,59501-3415,"(406) 879-8103",micro,
Uberbrew,"2305 Montana Ave",,Billings,MT,59101-2421,"(406) 534-6960",brewpub,http://uberbrewmt.com
"Westslope Brewing, LLC",,,Lolo,MT,59847,"(406) 531-6959",planning,http://www.westslopebrewing.com
"White Dog Brewing Company","121 W Main St",,Bozeman,MT,59715-4644,"(406) 992-5798",micro,http://www.whitedogbrewing.com
"Wildwood Brewing Co","4018 US Highway 93 N",,Stevensville,MT,59870-6443,"(406) 529-6919",micro,http://www.wildwoodbrewing.com
"Yellowstone Valley Brewing Co.","2123B 1st Ave N",,Billings,MT,59101-2404,"(406) 245-0918",micro,http://www.yellowstonevalleybrew.com
