name,address1,address2,city,state,zip,phone,type,url
"13 Stripes Brewery","250 Mill St, Suite PW3101",,Taylors,SC,29687,"(864) 349-1430",,http://www.13stripesbrewery.com
"Aiken Brewing Co","140 Laurens St SW",,Aiken,SC,29801-3848,"(803) 502-0707",,http://www.aikenbrewingcompany.com
"Benford Brewing Co.","2271 Boxcar Rd",,Lancaster,SC,29720-9443,,,
"Birds Fly South Ale Project","1320 Hampton Avenue Ext",,Greenville,SC,29601-1012,"(864) 412-8825",,
"Blue Ridge Brewing Co/Foothills Brewing","308 Trade St",,Greer,SC,29651-3432,"(864) 232-4677",,http://www.blueridgebrewing.com
"Bomb Plant Brewing Company",,,"North Augusta",SC,29860-7462,"(706) 804-2722",,http://www.bombplantbrewing.com
"Brewery 85","6 Whitlee Ct",,Greenville,SC,29607-3791,,,http://www.brewery85.com
"Brewery In Planning - Dulles",,,Columbia,SC,29229-7322,,,
"Brewery in Planning - Hollywood",,,"Johns Island",SC,29455-3461,,,
"Brewery in Planning - Indian Land, SC",,,"Indian Land",SC,29707-9150,"(304) 476-1110",,
"Brewery in Planning - Ridgeland, SC",,,Ridgeland,SC,29936-8284,,,
"Brewery in Planning - salem",,,Salem,SC,29676-3262,"(925) 963-2763",,
"Carolina Bauernhaus Ales","115 Federal St",,Anderson,SC,29625-4364,"(864) 401-8167",,http://carolinabauernhaus.com
"Charles Towne Fermentory","809 Savannah Hwy",,Charleston,SC,29407-7278,"(843) 641-0431",,http://www.chsfermentory.com
"Ciclops Cyderi and Brewery","197 E Saint John St",,Spartanburg,SC,29306-5121,"(864) 704-9080",,http://www.hubcitytaphouse.com
"COAST Brewing Co","1250 N 2nd St",,"North Charleston",SC,29405-1804,"(843) 343-4727",,http://www.coastbrewing.com
"Columbia Craft Brewing Company","520 Greene St",,Columbia,SC,29201-3612,"(803) 799-6027",,http://www.columbiacraft.com
"Commonhouse Aleworks","4831 Ohear Ave",,"North Charleston",SC,29405-4925,"(843) 608-1331",,http://www.commonhousealeworks.com
"Conquest Brewing Co.","947 S Stadium Rd",,Columbia,SC,29201-4724,"(803) 712-3063",,http://www.conquestbrewing.com
"Cooper River Brewing Company","2201-B Mechanic St",,Charleston,SC,29405,"(843) 405-7979",,http://www.cooperriverbrewing.com
"CottonTown Brew Lab","1223 Franklin St",,Columbia,SC,29201-1958,"(844) 427-3952",,http://www.ctbl.asurewebsites.net
"Dead Eric Brewing Co. LLC","433 Old House Rd",,Ridgeland,SC,29936-6946,"(843) 338-3693",,http://www.deadericbrewing.com
Dockery's,"186 Seven Farms Dr Ste F399",,Charleston,SC,29492-8510,"(843) 284-1173",,http://www.dockerysdi.com
"Edmund’s Oast","1081 Morrison Dr",,Charleston,SC,29403-3117,"(864) 350-5277",,http://www.edmundsoast.com
"Fam's Brewing Company","1291 Folly Rd",,Charleston,SC,29412,"(843) 793-7733",,http://www.famspizza.com
"Fatty's Beer Works","1436 Meeting Street Rd",,Charleston,SC,29405-9342,"(843) 974-5330",,http://www.followfatty.com
"Fireforge Crafted Beer",,"Greenville, SC",,,,,,
"Freehouse Brewery","2895 Pringle St Ste B",,Charleston,SC,29405-7506,,,http://www.freehousebeer.com
"Frothy Beard Brewing Co","1401 Sam Rittenberg Blvd Ste 1",,Charleston,SC,29407-5031,"(843) 793-2970",,http://www.frothybeard.com
"Full Spectrum Brewing Co","2180 Carolina Place Dr Ste 101",,"Fort Mill",SC,29708-7002,"(803) 792-4556",,http://www.fullspectrumbrewingco.com
"Ghost Monkey Brewery","522 Wando Ln",,"Mount Pleasant",SC,29464-8211,,,
"Good Times Brewing","237 Maxwell Ave",,Greenwood,SC,29646-2616,"(864) 993-7302",,http://www.goodtimesbrewing.beer
"Gordon Biersch Brewery Restaurant - Myrtle Beach","3060 Howard Ave",,"Myrtle Beach",SC,29577-1643,"(843) 839-0249",,http://www.craftworksrestaurants.com
"Hazelwood Brewing Company",,,Lexington,SC,29072,"(803) 476-5845",,http://hazelwoodbeer.com
"Hilton Head Brewing Co","1 Cardinal Ct Ste 13",,"Hilton Head Island",SC,29926-3401,"(843) 715-3251",,
"Holy City Brewing","4155 Dorchester Rd Ste C",,Charleston,SC,29405-7486,"(843) 225-6089",,http://www.holycitybrewing.com
"Hunter Gatherer Brewery and Alehouse","900 Main St",,Columbia,SC,29201-3964,"(803) 748-0540",,http://www.huntergathererbrewery.com
"Hunter Gatherer Brewery and Alehouse",,"Columbia, SC",,,,"(803) 748-0540",,
"Krafty Draft Brew Pub","269 Charter Oak Rd",,Lexington,SC,29072-9200,"(803) 996-0345",,http://www.draftydraft.com
"Legal Remedy Brewing","129 Oakland Ave",,"Rock Hill",SC,29730-4019,"(803) 324-2337",,http://www.legalremedybrewing.com
"Liability Brewing Co.",,,Greenville,SC,29609-5559,,,http://www.liabilitybrewing.co
"Liberty Steakhouse and Brewery","1321 Celebrity Cir",,"Myrtle Beach",SC,29577-7445,"(843) 626-4677",,http://www.libertybreweryandgrill.com/home
"Lincoln and South Brewing Co.",,,"Hilton Head Island",SC,29928,"(843) 422-2847",,http://www.lincolnandsouth.com
"Lo-Fi Brewing","2038 Meeting St Rd",,"North Charleston",SC,29405-9357,"(828) 582-2175",,http://www.lofibrewing.com
"Low Tide Brewing","2863 Maybank Hwy",,"Johns Island",SC,29455-4808,"(843) 501-7570",,http://www.lowtidebrewing.com
"Munkle Brewing Company","1513 Meeting Street Rd",,Charleston,SC,29405-9301,"(843) 789-3109",,http://munklebrewing.com
"New Groove Artisan Brewery","4078 Highway 9",,"Boiling Springs",SC,29316-8501,"(864) 586-3900",,http://www.newgroovebrew.com
"New South Brewing Co","1109 Campbell St",,"Myrtle Beach",SC,29577-3527,"(843) 916-2337",,http://www.newsouthbrewing.com
"Oak Road Brewery","108 E 3rd North St Ste C",,Summerville,SC,29483-6810,"(843) 695-9886",,http://www.oakroadbrewery.com
"Old Mill Brewpub","711 E Main St",,Lexington,SC,29072-3670,"(803) 785-2337",,http://www.oldmillbrewpub.net
"Palmetto Brewing Co","289 Huger St Bldg B",,Charleston,SC,29403-4560,"(843) 937-0903",,http://www.palmettobrewery.com
"Pawleys Island Brewing Company","2668 Industrial Ave",,"North Charleston",SC,29405-7429,"(843) 225-8292",,http://www.pawleysislandbrewing.com
"Quest Brewing Company","55 Airview Dr",,Greenville,SC,29607-2632,"(864) 272-6232",,http://www.questbrewing.com
"Quigley's Pint and Plate","257 Willbrook Blvd",,"Pawleys Island",SC,29585-7789,"(843) 237-7010",,
"Rail Line Brewing","301 N Main St",,Simpsonville,SC,29681-2311,"(864) 593-9722",,http://www.raillinebrewing.com
"Revelry Brewing Co.","10 Conroy St",,Charleston,SC,29403-3815,"(843) 203-6194",,http://www.revelrybrewingco.com
"River Dog Brewing Co","591 Browns Cove Rd Unit H",,Ridgeland,SC,29936-7281,"(843) 645-2302",,http://www.riverdogbrewing.com
"River Rat Brewery","1231 Shop Rd",,Columbia,SC,29201-4744,"(803) 724-5712",,http://www.riverratbrewery.com
"RJ Rockers Brewing Co","226 W Main St Ste A",,Spartanburg,SC,29306-2308,"(864) 587-1435",,http://www.rjrockers.com
"Rusty Bull Brewing Company","3005 W Montague Ave Ste 110",,"North Charleston",SC,29418-7908,"(843) 225-8600",,http://www.rustybullbrewing.com
"Salt Marsh Brewing","207 Bluffton Rd",,Bluffton,SC,29910-6213,"(843) 321-9556",,http://www.facebook.com/saltmarshbrew/
"Seminar Brewing","551 W Lucas St",,Florence,SC,29501-2817,"(843) 665-9200",,http://seminar%20brewing.com
"Snafu Brewing Company","3280 Industry Dr",,Charleston,SC,29418-8452,"(843) 767-4121",,http://www.snafubrewingcompany.com
"Southern Barrel Brewing Company","375 Buckwalter Place Blvd",,Bluffton,SC,29910,"(843) 837-2337",,http://www.southernbarrelbrewingco.com
"Southern Hops Brewing Co.","911 Sunset Acres Ln",,Florence,SC,29501-6073,"(843) 667-1900",,http://www.southernhops.com
"Steel Hands Brewing",,,Cayce,SC,29033-3439,"(803) 920-0592",,
"Swamp Cabbage Brewing Company","921 Brookwood Dr",,Columbia,SC,29201-4609,"(803) 939-2589",,http://www.swampcabbagebrewing.com
"Swamp Rabbit Brewery and Taproom","26 S Main St",,"Travelers Rest",SC,29690-1810,"(864) 610-2424",,http://www.theswamprabbitbrewery.com
"Tetrad Brewing Co",,,Greenville,SC,29601-2253,"(864) 510-1573",,http://www.tetradbrewingco.com
"The Hold By Revelry Brewing","36 Romney St",,Charleston,SC,29403-3825,,,http://www.revelrybrewingco.com
"The Southern Growl",,,Greer,SC,29650-1285,,,http://www.thesoutherngrowl.com
"Think Tank Brew Lab",,,Greenville,SC,29607,,,http://www.thinktankbrewlab.com
"Thomas Creek Brewery","2054 Piedmont Hwy",,Greenville,SC,29605-4840,"(864) 605-1166",,http://www.thomascreekbeer.com
"Tradesman Brewing Company","1639 Tatum St",,Charleston,SC,29412-2646,"(843) 410-1315",,http://www.tradesmanbrewing.com
"Twisted Cypress Brewing Company","1897 Sam Rittenberg Blvd",,Charleston,SC,29407-4870,"(843) 608-1899",,http://www.twistedcypressbrewingco.com
"Twisted Spur Brewing","705 Gervais St Ste A",,Columbia,SC,29201-6012,"(803) 764-0203",,
"Two Blokes Brewing Co.","547 Long Point Rd Ste 101",,"Mount Pleasant",SC,29464-8337,"(843) 654-4564",,http://www.twoblokesbrewing.com
"Upstate Craft Beer Company","400 Augusta St Ste 120",,Greenville,SC,29601-3552,"(864) 609-4590",,http://www.upstatecraftbeer.com
"Westbrook Brewing Co","510 Ridge Rd",,"Mount Pleasant",SC,29464-7811,"(843) 654-9114",,http://www.westbrookbrewing.com
"Wide Awake Brewing Company",,,Summerville,SC,29486,"(843) 608-8597",,http://www.wideawakebrewing.com
"Wooden Skiff Beer Company","141 Island Dr Ste 16",,"Hilton Head Island",SC,29926-4500,"(843) 290-4364",,http://www.woodenskiffbrewing.com
