name,address1,address2,city,state,zip,phone,type,url
"Abita Brewing Co","166 Barbee Rd",,Covington,LA,70433-8651,"(985) 893-3143",,http://www.abita.com
"Bayou Teche Brewing","1002 Noth Ln",,Arnaudville,LA,70512-3526,"(337) 303-8117",,http://www.bayoutechebrewing.com
"Brasserie L'Etrange",,,Prairieville,LA,70769-6114,,,
"Brewery in Planning - Baton Rouge",,,"Baton Rouge",LA,70810-2738,,,
"Brewery In Planning - Baton Rouge",,,"Baton Rouge",LA,70808-2273,,,
"Brewery In Planning - Natchitoches",,"Natchitoches, LA",,,,,,
"Brieux Carre Brewing Company","2115 Decatur St",,"New Orleans",LA,70116,"(504) 304-4242",,http://www.brieuxcarre.com
"Broken Wheel Brewery","109 Tunica Dr E",,Marksville,LA,71351-3005,"(318) 253-6543",,
"Cajun Brewing","206 Rayburn St",,Lafayette,LA,70506-4130,"(337) 806-9196",,http://www.cajunbrewing.com
"Cane River Brewing Co., L.L.C",,,Natchitoches,LA,71457,"(318) 471-9115",,http://www.caneriverbrewing.com
"Chafunkta Brewing Co","69123 Skybrook Rd. STE E",,Mandeville,LA,70471-7777,"(985) 869-0716",,http://www.chafunkta.com
"Chappapeela Farms Brewery","57542 Hillcrest School Rd",,Amite,LA,70422-4922,"(225) 281-9474",,http://www.chapbrewery.com
"Covington Brewhouse","226 E Lockwood St",,Covington,LA,70433-2828,"(985) 893-2884",,http://www.covingtonbrewhouse.com
"Crescent City Brewhouse","527 Decatur St",,"New Orleans",LA,70130-1027,"(504) 522-0571",,http://www.crescentcitybrewhouse.com
"Crying Eagle Brewing Company","1165 E McNeese St",,"Lake Charles",LA,70607-4753,"(337) 990-4871",,http://www.cryingeagle.com
"Dixie Brewing Co Inc.","6221 S Claiborne Ave Ste 101",,"New Orleans",LA,70125-4191,"(504) 822-8711",,
"Dixie Brewing Company, LLC","1450 Poydras St Ste 580",,"New Orleans",LA,70112-1227,"(505) 917-6071",,http://www.dixiebeer.com
"Flying Heart Brewing","700 Barksdale Blvd",,"Bossier City",LA,71111-4502,"(318) 344-8775",,http://www.flyingheartbrewing.com
"Flying Tiger Brewery","506 N 2nd St",,Monroe,LA,71201-6234,"(318) 547-1738",,http://www.flyingtigerbeer.com
"Folsom Brewery",,,Folsom,LA,70437-,"(985) 373-7631",,
"Gnarly Barley Brewing","1709 Corbin Rd",,Hammond,LA,70403-3719,"(985) 318-0723",,http://www.gnarlybeer.com
"Gordon Biersch Brewery Restaurant - New Orleans","200 Poydras St",,"New Orleans",LA,70130-1641,"(504) 552-2739",,http://www.craftworksrestaurants.com
"Great Raft Brewing","1251 Dalzell St",,Shreveport,LA,71103-3705,"(318) 734-8101",,http://www.greatraftbrewing.com
"High Ground Brewery",,,"Saint Francisville",LA,70775-2431,"(225) 445-7436",,
"Le Chien Brewing Company",,,"Greenwell Springs",LA,70739,,,http://www.lechien.beer
"Mudbug Brewery","1878 LA Hwy 3185",,Thibodaux,LA,70302-1077,"(985) 492-1610",,http://www.mudbugbrewery.com
"New Orleans Lager and Ale Brewing (NOLA Brewing)","3001 Tchoupitoulas St",,"New Orleans",LA,70115-1039,"(504) 896-9996",,http://www.nolabrewing.com
"Old Rail Brewing Co","639 Girod St",,Mandeville,LA,70448-5205,"(985) 612-1828",,http://www.oldrailbrewing.com
"Ouachita Brewing Company","95 McClendon Ave",,"West Monroe",LA,71291-3299,383879816,,http://www.ouachitabrewing.com
"Parish Brewing Company","229 Jared Dr",,Broussard,LA,70518-4362,"(337) 330-8601",,http://www.parishbeer.com
"Parleaux Beer Lab","634 Lesseps St",,"New Orleans",LA,70117,"(504) 702-8433",,http://www.parleauxbeerlab.com
"Port Orleans Brewing Company","4124 Tchoupitoulas St",,"New Orleans",LA,70115-1435,"(504) 266-2332",,http://www.portorleansbrewingco.com
"Pub Craught",,,"Baton Rouge",LA,70809-2228,,,
"Rally Cap Brewing Company",,"Baton Rouge, LA",,,,,,
"Red River Brewing Co","1200 Marshall St Ste 500",,Shreveport,LA,71101-3936,"(318) 317-4110",,http://www.redriverbeer.com
"Royal Brewery","7366 Townsend Pl Ste B",,"New Orleans",LA,70126-1138,"(504) 415-8444",,http://www.royalbrewerynola.com
"Sawbriar Brewery",,,Lafayette,LA,70501,"(337) 340-3308",,http://www.sawbriarbrewery.com
"Second Line Brewing","433 N Bernadotte St",,"New Orleans",LA,70119-4311,"(504) 248-8979",,http://www.secondlinebrewing.com
"Southern Craft Brewing Company","14141 Airline Hwy Ste 4J",,"Baton Rouge",LA,70817-6259,"(225) 663-8119",,http://www.socraftbeer.com
"Spigots Brew Pub","622 Barrow St",,Houma,LA,70360-4608,"(985) 333-3103",,http://www.spigotsbrewpub.com
"The Courtyard Brewery","1020 Erato St",,"New Orleans",LA,70130-4112,,,http://www.courtyardbrew.com
"The Seventh Tap Brewing Project",,,"Bossier City",LA,71112,"(318) 402-5188",,http://www.theseventhtap.com
"Tin Roof Brewing Co","1624 Wyoming St",,"Baton Rouge",LA,70802-8514,"(225) 377-7022",,http://www.tinroofbeer.com
"Urban South Brewery","1645 Tchoupitoulas St",,"New Orleans",LA,70130-1852,,,http://www.urbansouthbrewery.com
"Utility Brewing Company","206 N. Vienna Street",,Ruston,LA,71270,,,http://www.utilitybrewing.com
"Wayward Owl Brewing Company","3940 Thalia St",,"New Orleans",LA,70125-2008,"(504) 827-1646",,http://www.waywardowlbrewing.com
