name,address1,address2,city,state,zip,phone,type,url
"1487 Brewery",,,Alexandria,OH,43001,"(614) 330-1020",planning,http://www.1487brewery.com
"2 Tones Brewing Co.",,,Whitehall,OH,43213-1308,,planning,
"Actual Brewing Company, LLC","655 N James Rd",,Columbus,OH,43219-1837,"(614) 284-3741",micro,http://www.actualbeer.com
"Anheuser-Busch Inc – Columbus","700 Schrock Rd",,Columbus,OH,43229-1123,"(614) 888-6644",large,
"Aqueduct Brewing","529 Grant St. Suite 106",,Akron,OH,44311-1184,"(303) 606-6583",micro,http://www.aqueductbrewing.shutterfly.com
"Bad Tom Smith Brewery","4720 Eastern Ave",,Cincinnati,OH,45226-1893,"(513) 871-4677",micro,http://www.badtombrewing.com
"BarleyRock Brewing",,,"Moreland Hills",OH,44022,"(330) 608-6065",planning,http://barleyrockbrewing.com
"Barley's Brewing Company (Ale House No. 1)","467 N High St",,Columbus,OH,43215-2007,"(614) 228-2537",brewpub,http://www.barleysbrewing.com/downtown
"BirdFish Brewing Co","16 S. Main St.",,Columbiana,OH,44408,"(330) 397-4010",micro,http://www.birdfishbrew.com
"Birdtown Brewing",,,Lakewood,OH,44107,"(216) 456-6756",planning,
"Black Box Brewing Co","24945 Detroit Rd",,Westlake,OH,44145-2554,"(440) 871-0700",micro,http://www.jwdover.com
"Black Cloister Brewing Co","619 Monroe St",,Toledo,OH,43604-1015,"(419) 214-1500",micro,http://www.blackcloister.com
"Black Frog Brewing Co",,,Holland,OH,43528-6604,,micro,http://www.blackfrogbrewery.com
"Blank Slate Brewing Co","4233 Airport Rd Unit C",,Cincinnati,OH,45226-1645,"(513) 979-4540",micro,http://www.blankslatebeer.com
"Boston Beer Co - DBA Samuel Adams Brewing Co","1625 Central Pkwy",,Cincinnati,OH,45214-2423,"(617) 368-5000",regional,http://www.samadams.com
"Bostyan Brewery",,,Dayton,OH,45415-2546,,planning,
"BottleHouse Brewery","2050 Lee Rd",,Cleveland,OH,44118-2557,"(216) 214-2120",micro,http://www.thebottlehousebrewingcompany.com
"Bowling Green Beer Works","322 N. Grove St Suite C",,"Bowling Green",OH,43402-2322,"(512) 299-2101",micro,
"Brausch Brewery","1030 S South St.",,Wilmington,OH,45177-2924,"(937) 302-2337",micro,
"Brew Kettle, Taproom and Smokehouse, The","8377 Pearl Rd",,Strongsville,OH,44136-1637,"(440) 239-8788",brewpub,http://www.thebrewkettle.com
"BrewDog USA",,,"Canal Winchester",OH,43110,,planning,http://www.brewdog.com
"Brewery In Planning - Athens",,,Athens,OH,45701,,planning,
"Brewery In Planning - Avon",,,Avon,OH,44011,,planning,
"Brewery In Planning - Cincinnati",,,Cincinnati,OH,45233,,planning,
"Brewery In Planning - Cleveland",,,Cleveland,OH,44102,,planning,
"Brewery In Planning - Cleveland",,,Cleveland,OH,44113-3414,,planning,
"Brewery in Planning - Columbus",,,Columbus,OH,43215,"(813) 285-1535",planning,
"Brewery In Planning - Columbus, OH.",,,Columbus,OH,43214-1318,,planning,
"Brewery in Planning - Dublin",,,Dublin,OH,43016,"(815) 236-6393",planning,
"Brewery in Planning - Dublin",,,Dublin,OH,43017,"(614) 507-4189",planning,
"Brewery In Planning - France",,,"West Chester",OH,45069-4929,,planning,
"Brewery In Planning - Hillard",,,Hilliard,OH,43026-8145,,planning,
"Brewery In Planning - Lakewood",,,Lakewood,OH,44107,,planning,
"Brewery in Planning - Lima",,,Lima,OH,45805,,planning,
"Brewery in Planning - Loveland",,,Loveland,OH,45140,"(513) 520-0935",planning,http://www.flexo-i.com
"Brewery in Planning - North Lima",,,"North Lima",OH,44452,"(419) 297-7407",planning,
"Brewery in Planning - Parma",,,Parma,OH,44129,"(216) 571-7028",planning,
"Brewery In Planning - Perrysburg",,,Perrysburg,OH,43551-9027,,planning,
"Brewery in Planning - Plain City",,,"Plain City",OH,43064,"(614) 370-2682",planning,
"Brewery In Planning - Port Clinton",,,"Port Clinton",OH,43452-2718,"(419) 341-1987",planning,
"Brewery In Planning - Saint Louis",,,Lakewood,OH,44107-3311,"(419) 260-4770",planning,
"Brewery in Planning - Vandalia",,,Vandalia,OH,45377,"(937) 689-1191",planning,
"Brewery In Planning - Wadsworth",,,Wadsworth,OH,44281,"(330) 336-6684",planning,
"Brewery In Planning - Worthington, OH.",,,Columbus,OH,43085,,planning,
"Brewery In Planning- Cincinnati, OH.",,"Cincinnati, OH",,,,,planning,
