name,address1,address2,city,state,zip,phone,type,url
"3 Sheeps Brewing Co","1327 Huron Ave",,Sheboygan,WI,53081-3282,"(920) 395-3583",micro,http://www.3sheepsbrewing.com
"841 Brewhouse","841 E Milwaukee St",,Whitewater,WI,53190-2126,"(262) 473-8000",brewpub,
"Agonic Brewing",,"Rice Lake, WI",,,,,planning,
"Ahnapee Brewery","115 Navarino St",,Algoma,WI,54201-1246,"(920) 487-5208",micro,http://www.ahnapeebrewery.com
"Ale Asylum","2002 Pankratz St",,Madison,WI,53704-4024,"(608) 663-3926",regional,http://www.aleasylum.com
"Angry Minnow, The","10440 Florida Ave",,Hayward,WI,54843-7112,"(715) 934-3055",brewpub,http://www.angryminnow.com
"Appleton Beer Factory","603 W College Ave",,Appleton,WI,54911-5803,"(920) 364-9931",brewpub,http://www.appletonbeerfactory.com
"Badger State Brewing Company","990 Tony Canadeo Run",,"Green Bay",WI,54304-3762,"(920) 634-5687",micro,http://www.badgerstatebrewing.com
"Bare Bones Brewery","4362 County Rd S",,Oshkosh,WI,54904-9575,"(920) 744-8045",brewpub,http://www.barebonesbrewery.us
"Barley Johns Brewpub","1280 Madison Ave",,"New Richmond",WI,54017,"(715) 246-4677",micro,http://www.barleyjohnsbrewery.com
"Batavian Brewpub",,,Holmen,WI,54636-9425,,planning,
"Bent Kettle Brewing Company","1507 Montclair Pl",,"Fort Atkinson",WI,53538,"(920) 390-9038",micro,http://www.bentkettle.com
"Big Bay Brewing Co","4517 N Oakland Ave",,Shorewood,WI,53211-1216,"(888) 964-2869",proprietor,http://www.bigbaybrewing.com
"Big Head Brewing Co.","6204 W State St",,Milwaukee,WI,53213-2906,"(608) 235-9636",micro,http://www.bigheadbrewingco.com
"Biloba Brewing","18720 Pleasant St",,Brookfield,WI,53045-3447,"(262) 309-5820",micro,http://www.bilobabrewing.com
"Black Husky Brewing LLC","W5951 Steffen Ln",,Pembine,WI,54156-9411,"(715) 324-5152",micro,http://www.blackhuskybrewing.com
"Bloomer Brewing Co","1526 Martin Rd",,Bloomer,WI,54724-1738,"(715) 271-3967",micro,
"Blue Heron Brew Pub","108 W 9th St",,Marshfield,WI,54449-4111,"(715) 389-1868",brewpub,http://www.blueheronbrewpub.com
"Brenner Brewing","706 S 5th St",,Milwaukee,WI,53204-1705,"(414) 465-8469",micro,http://www.brennerbrewing.com
"Brewery Creek Inn, Restaurant and Brewery","23 Commerce St",,"Mineral Point",WI,53565-1368,"(608) 987-3298",brewpub,http://www.brewerycreek.com
"Brewery in Planning - Burlington",,,Burlington,WI,53105,"(262) 287-3422",planning,
"Brewery In Planning - Delavan",,"Delavan, WI",,,,,planning,
"Brewery In Planning - Madison",,,Madison,WI,53718-3098,,planning,
"Brewery in Planning - Madison",,,Madison,WI,53711,,planning,
"Brewery in Planning - Manitowoc",,,Manitowoc,WI,54220,"(920) 901-3282",planning,
"Brewery in Planning - marathon",,,Marathon,WI,54448-9781,"(715) 218-7232",planning,
"Brewery in Planning - Mequon",,,"Mequon ",WI,53012,,planning,
"Brewery In Planning - Milwaukee",,,Milwaukee,WI,53207-2222,,planning,
"Brewery In Planning - Milwaukee",,"Milwaukee, WI",,,,,planning,
"Brewery In Planning - Milwaukee",,,Milwaukee,WI,53212,,planning,
"Brewery In Planning - Milwaukee",,,Milwaukee,WI,53202,,planning,
"Brewery In Planning - Oregon WI",,,Oregon,WI,53575,,planning,
"Brewery in Planning - Somerset",,,Somerset,WI,54025,"(651) 795-9439",planning,
"Brewery in Planning - waukesha",,,waukesha,WI,53189,"(262) 613-3363",planning,
"Brewery in Planning - West Allis",,,"West Allis",WI,53214,,planning,
"Brewery In Planning - Whitehall, WI.",,,Whitehall,WI,54773-8822,,planning,
"Brewery In Planning- Appleton, WI.",,"Appleton, WI",,,,,planning,
"Brewery In Planning- Edgerton",,"Edgerton, WI",,,,,planning,
"Buffalo Water Beer Co","PO Box 1346",,Milwaukee,WI,53201-1346,"(414) 978-8024",contract,http://www.buffalowaterbeer.com
"Bull Falls Brewery LLC","901 E Thomas St",,Wausau,WI,54403-6450,715-842-BEER,micro,http://www.bullfallsbrewery.com
"Capital Brewery Co Inc","7734 Terrace Ave",,Middleton,WI,53562-3163,"(608) 836-7100",regional,http://www.capital-brewery.com
"Central Waters Brewing Co","351 Allen St",,Amherst,WI,54406-8954,"(715) 824-2739",micro,http://www.centralwaters.com
"City Brewing Co","925 3rd St S",,"La Crosse",WI,54601-4411,"(608) 785-4200",regional,http://www.citybrewery.com
"City Lights Brewing Co",,,Milwaukee,WI,53233,"(414) 520-9692",planning,http://citylightsbrewing.com
"City Lights Brewing Co.","2200 W Mt Vernon Ave",,milwaukee,WI,53233,"(414) 520-9692",contract,http://citylightsbrewing.com
"Company Brewing Co","735 E Center St",,Milwaukee,WI,53212-2944,"(414) 264-3630",brewpub,
"Corner Pub","100 E Main St Lowr",,Reedsburg,WI,53959-1967,"(608) 524-8989",brewpub,
"Courthouse Pub","1001 S 8th St",,Manitowoc,WI,54220-5307,"(920) 686-1166",brewpub,http://www.courthousepub.com
"Cross Plains Brewery Inc.","2109 Hickory St",,"Cross Plains",WI,53528-9700,"(608) 798-3911",contract,http://www.essersbest.com
"Custom Craft Brew",,,Madison,WI,53705,"(608) 960-7234",planning,http://www.freehandbeer.com
"Dave's Brew Farm","2470 Wilson St",,Wilson,WI,54027-3950,"(612) 432-8130",micro,http://www.brewfarm.com
"Delafield Brewhaus","3832 Hillside Dr",,Delafield,WI,53018-2174,"(262) 646-7821",brewpub,http://www.delafield-brewhaus.com
"Dissident Brewing",,,Milwaukee,WI,53207,"(414) 517-1845",planning,http://www.dissidentbrewing.com
"District 14 Brewery & Pub","2273 S Howell Ave",,Milwaukee,WI,53207,"(414) 744-0399",micro,
"Door County Brewing Co.","PO Box 201 2434 Cnty Rd F",,"Baileys Harbor",WI,54202-0201,"(920) 839-1515",contract,http://www.doorcountybrewingco.com
"Driftless Brewing Co","102 Sunbeam Blvd E",,"Soldiers Grove",WI,54655-7559,"(608) 624-5577",micro,
"Fat Boy Brewing Co","2851 S Stratton Dr",,Milwaukee,WI,53219-2759,"(414) 761-6366",contract,http://www.fatboybeer.com
