name,address1,address2,city,state,zip,phone,type,url
"Abashiri Beer","4-1-2 Minami Nijo Nishi","Abashiri, Japan",,,,"(152) 45-5100",micro,http://www.takahasi.co.jp/beer
"Asabiraki Co.","Daiji-ji No. 10, No. 34","Morioko, Japan",,,,"(019) 652-3111",micro,http://www.asabiraki-net.jp
"Asahi Breweries Ltd","23-1 Azumabashi 1-chome Sumida-ku","Tokyo-to, Japan",,,,"+81 3 5608 5112",large,http://www.asahibeer.co.jp
"Baeren Brewery Ltd.","Kitagama 1-3-31","Morioka, Japan",,,,"(019) 606-0766",micro,http://www.baerenbier.com
"Baiko Mountain Takashilsaotera","Okudo 93 Shimokita","Oma, Japan",,,,"(017) 537-3342",micro,http://www.bikou.yukimizake.net
"Baird Brewing Co","1052-1 Odaira","Izu, Japan",,,,"(055) 873-1225",micro,http://www.bairdbeer.com
"Be Easy Brewing","Matsuga 5 - Chome 7 - 9 1F","Hirosaki City, Japan",,,,"+81 172-78-1222",brewpub,http://www.beeasybrewing.com
"Brauhaus Onuma CO","OnumaCho Kameda","Nanae, Japan",,,,"81 0138-67-2227",micro,http://www.onumabeer.co.jp
"COEDOBREWERY Kyodoshoji Corp., Ltd","Otani 1352 Saigama-ken","Higashimatsuyama-shi, Japan",,,,+81-49-259-7735,contract,http://www.coedobrewery.com
"Devil Craft","Kanda - Ishikawa Bldg. Nihonbashi-Muromachi 4-2-3","Chuo-ku, Japan",,,,"(036) 265-1779",micro,http://www.devilcraft.jp
"Ebisu Brewery","4-20-1 Ebisu Shibuya","Tokyo, Japan",,,,"(035) 423-7255",large,
"Ekinan Co., Ltd","2548-1 Nishishinmachi","Izumo-shi , Japan",,,,"81 0853-20-2811",micro,http://www.ekinan.jp
"Hakodate Beer","Restaurant Hakodate 2nd Meijikan Otemachi","Hakodate, Japan",,,,"+81 138-23-8000",micro,http://www.hakodate.or.jp
"Hanyu no Sata Co Ltd","1725 Ohaza-Mitagaya","Hanyu-city, Japan",,,,"+81 48-565-5267",micro,http://www.hana-beer.com
