name,address1,address2,city,state,zip,phone,type,url
"Budnamu Brewery","93-8 Hongje Dong","Gangneung, Korea, Republic Of",,,,82-10-9404-1691,brewpub,http://www.budnamu.kr
"Chosun Brewery Co., Ltd.","640 Youngdeungpo-Dong Youngdeoungpo-Ku","Seoul, Korea, Republic Of",,,,,large,
"Devil's Door","6th Floor, A-Ju Digital Tower 284-56 Sung-Su 2ga","Seoul, Korea, Republic Of",,,,"(026) 282-4466",brewpub,
Hitejinro,"49, Dodun-gil, Bukbang-myeon, Hongcheon-","Gangwon-do, Korea, Republic Of",,,,,regional,
"HITEJINRO Group","132-12, Cheongdam-dong","Kangseo-ku, Seoul, Korea, Republic Of",,,,,proprietor,
"Jeju Beer Company","62-11 Geumneung-nonggong-gil Hanlim-eup","Jeju City, Korea, Republic Of",,,,"82 (222) 355-559",regional,http://www.jejubeer.co.kr
"Jeju Brewery - Modern Time","Ido 2 Dong, Jeju Si","Jeju, Korea, Republic Of",,,,82-64-748-4180,brewpub,
"Jinro Coors Brewing Co Ltd","52 Joongsam-Ri-hyundo Mym Cheongum-Gu","Cheongum-Gu, Korea, Republic Of",,,,82432794881,regional,
Kabrew,"17, Surijae-gil, Sangcheon-ri","Cheongpyeong-myeon, Korea, Republic Of",,,,"82 2 3143 4082",micro,http://www.kabrew.co.kr
"Magpie Brewing Co.","Hoecheon Dong 1309 MAGPIE BREWERY","Jeju City, Korea, Republic Of",,,,82-02-749-2849,micro,http://magpiebrewing.com
"Micro Brewery Korea Co Ltd","125 seonggok-gil, useong-meeon,","gongju-si, Korea, Republic Of",,,,"82 010 5403 5048",brewpub,http://www.weizenhaus.com
Platinum,"Yeoksamdong 822-2","Seoul, Korea, Republic Of",,,,"(822) 465-3100",micro,http://www.platinumbeer.com
"The Shisha House","Seogu gyebaekro 1249beonangil 62 (jeongrimdong ) 2nd building","Daejeon, Korea, Republic Of",,,,,micro,
"Zeus Brewing Company","48-7, Bongo-daero 894beon-gil, Gyeyang-gu","Incheon, Korea, Republic Of",,,,82-32-555-4892,micro,
