name,address1,address2,city,state,zip,phone,type,url
"Amazing Brewing Company","4,4gil,seongsuil-ro","Seoul, Korea, Republic Of",,,,"(822) 465-5208",brewpub,http://www.amazingbrewing.co.kr
"Brewery in Planning - Goseong-gun",,"Goseong-gun, Korea, Republic Of",,,,,planning,
"Brewery in Planning - Youngwol","palgoe Ind.park","Youngwol, Korea, Republic Of",,,,,,
"Budnamu Brewery","93-8 Hongje Dong","Gangneung, Korea, Republic Of",,,,82-10-9404-1691,brewpub,http://www.budnamu.kr
"Chosun Brewery Co., Ltd.","640 Youngdeungpo-Dong Youngdeoungpo-Ku","Seoul, Korea, Republic Of",,,,,large,
"Craftworks Brewing Company","Myeongsan Building, #206, 651-bunji Yongsan-gu, Yongsan 2-dong","Seoul, Korea, Republic Of",,,,,,
"Devil's Door","6th Floor, A-Ju Digital Tower 284-56 Sung-Su 2ga","Seoul, Korea, Republic Of",,,,"(026) 282-4466",brewpub,
"Galmegi Brewing Company","58 Gwangnam-ro","Busan, Korea, Republic Of",,,,,brewpub,
Hitejinro,"C.P.O. Box 5907","Seoul , Korea, Republic Of",,,,,contract,
"HITEJINRO Group","132-12, Cheongdam-dong","Kangseo-ku, Seoul, Korea, Republic Of",,,,,proprietor,
"Jeju Brewery - Modern Time","263-6 Yeon-dong Jeju Si","Jeju Do, Korea, Republic Of",,,,82-64-748-4180,brewpub,
"Jinro Coors Brewing Co Ltd","52 Joongsam-Ri-hyundo Mym Cheongum-Gu","Cheongum-Gu, Korea, Republic Of",,,,82432794881,regional,
Kabrew,"17, Surijae-gil, Sangcheon-ri","Cheongpyeong-myeon, Korea, Republic Of",,,,"82 2 3143 4082",micro,http://www.kabrew.co.kr
"Magpie Brewing Co.","Hoecheon Dong 1309","Jeju City, Korea, Republic Of",,,,82-02-749-2849,micro,http://magpiebrewing.com
"Micro Brewery Korea Co Ltd","125 seonggok-gil, useong-meeon,","gongju-si, Korea, Republic Of",,,,"82 010 5403 5048",brewpub,http://www.weizenhaus.com
"Oriental Brewing Co","27 Shinha-ri","Icheon, Korea, Republic Of",,,,,,
Platinum,"Yeoksamdong 822-2","Seoul, Korea, Republic Of",,,,"(822) 465-3100",micro,http://www.platinumbeer.com
"Platinum Craft Beer","79-46, Ureobawi-gil, Jeungpyeong-eup","Jeungpyeong-gun, Korea, Republic Of",,,,821053913533,micro,
"The Hand And Malt","Chang Hyun Li 23-16","Hwado, Korea, Republic Of",,,,82315936258,micro,http://www.thehandandmalt.com
"The Satellite Brewing Co., Ltd",,"Anyang, Korea, Republic Of",,,,82-31-382-1551,planning,http://www.thesatellitebrewing.com
"The Shisha House","Yuseong-gu Kungdong 404-5 (1f)","Daejeon, Korea, Republic Of",,,,,,
"Vaneheim Brewery Co.","240-19 KO/RYEO BLDG","Seoul, Seoul, Korea, Republic Of",,,,"(882) 948-8003",,
"Zeus Brewing Company",,"Seoul, Korea, Republic Of",,,,,planning,
