name,address1,address2,city,state,zip,phone,type,url
"10 Barrel Brewing Co - Denver","2620 Walnut St",,Denver,CO,80205-2231,"(720) 573-8992",,
"105 West Brewing Co","1043 Park St",,"Castle Rock",CO,80109-1585,"(303) 325-7321",,http://www.105westbrewing.com
"12Degree Brewing","820 Main St",,Louisville,CO,80027-1865,"(303) 579-1004",,http://www.12degree.com
"14er Brewing Company","2801 Walnut St",,Denver,CO,80205-2235,"(720) 773-1437",,http://www.14erbrewing.com
"3 Freaks Brewing Co","7140 E County Line Rd",,"Highlands Ranch",CO,80126-3926,"(720) 299-0994",,http://www.3freaksbrewery.com
"300 Suns Brewing Company","335 1st Ave Unit C",,Longmont,CO,80501-5958,,,http://www.300sunsbrewing.com
"38 State Brewing","8071 S Broadway Ste A",,Littleton,CO,80122-2730,"(720) 638-3678",,http://www.38statebrew.com
"4 Noses Brewing Company","8855 W 116th Cir Ste 3",,Broomfield,CO,80021-2521,"(720) 460-2797",,http://4nosesbrewing.com
"4B's Brewery","215 W Main St",,Cedaredge,CO,81413-3339,"(970) 856-7762",,http://www.4bsbrewery.com
"6 & 40 Brewery/Taproom",,,Denver,CO,80215-5548,"(303) 232-5347",,http://www.tomsbrewshop.com
"7 Hermits Brewing Company","PO Box 3186",,Eagle,CO,81631-3186,"(970) 471-4979",,http://www.7hermitsbrewing.com
"Acidulous Brewing Company","6712 S Independence St",,Littleton,CO,80128-4046,"(303) 995-2895",,
"Aero Craft Brewing",,,Denver,CO,80212-2199,"(303) 918-5446",,http://www.aerocraft.beer
"Alpine Dog Brewing Co","1505 N Ogden St",,Denver,CO,80218-1405,"(303) 832-1245",,http://www.alpinedogbrewery.com
"Altered Code Brewing",,"Fort Collins, CO",,,,,,http://www.alteredcodebrewing.com
"Alternation Brewing Company","1539 S Broadway",,Denver,CO,80210-2607,"(303) 802-5340",,http://www.alternationbrewing.com
"Amalgam Brewing","6381 Beach St Unit A",,Denver,CO,80221-2036,,,http://www.amalgambrewing.com
"Angry James Brewing Co","421 Adams Ave",,Silverthorne,CO,80498,"(970) 455-8800",,http://www.angryjamesbrewing.com
"Anheuser-Busch Inc - Fort Collins","2351 Busch Dr",,"Fort Collins",CO,80524-9400,"(970) 490-4500",,
"Animas Brewing Co","1560 E 2nd Ave",,Durango,CO,81301-5186,"(970) 403-8850",,http://www.animasbrewing.com
"Asher Brewing Co","4699 Nautilus Ct S Ste 104",,Boulder,CO,80301-5306,"(303) 530-1381",,http://asherbrewing.com
"Aspen Brewing Company","404 Aspen Airport Business Ctr",,Aspen,CO,81611-3530,"(970) 920-2739",,http://www.aspenbrewingcompany.com
"Atom Brewing Company","654 Moffat St",,Erie,CO,80516-,"(863) 412-0917",,http://www.atombrewingcompany.com
"Avalanche Brewing Co","PO Box 377 1067 Blair St",,Silverton,CO,81433-0377,"(970) 387-5282",,http://www.avalanchebrewing.com
"Avant Garde Beer",,"Windsor, CO",,,,"(303) 519-1320",,
"Avery Brewing Co","4910 Nautilus Ct N",,Boulder,CO,80301-3242,,,
"Baere Brewing Company","320 N Broadway Ste E",,Denver,CO,80203-3955,"(970) 901-4810",,http://www.baerebrewing.com
"Banded Oak Brewing Company","470 N Broadway",,Denver,CO,80203-3404,"(720) 479-8033",,http://bandedoakbrewing.com
"Barnett and Son Brewing Company","18425 Pony Express Dr Unit 125",,Parker,CO,80134-9605,"(720) 420-0462",,
"Barrel Dog Brewing",,,Evergreen,CO,80439,"(559) 917-6846",,
"Barrels & Bottles Brewery","600 12th St Ste 160",,Golden,CO,80401-6145,"(720) 328-3643",,http://www.barrelsbottles.com
"Beer By Design Brewery","11490 Jackson St",,Thornton,CO,80233-2533,"(303) 517-2202",,http://www.beerbydesign.com
"Berthoud Brewing Company","450 S 8th St Unit B",,Berthoud,CO,80513,"(970) 532-9850",,http://www.berthoudbrewing.com
"Beryl's Beer Co","3120-C Blake St",,Denver,CO,80205,"(720) 420-0826",,http://www.berylsbeerco.com/
