name,address1,address2,city,state,zip,phone,type,url
"2nd Shift Brewing Co","101 Cedar Creek Rd",,"New Haven",MO,63068-2068,"(618) 791-0728",micro,http://www.2ndshiftbrewing.com
"4 Hands Brewing Co","1220 S 8th St",,"Saint Louis",MO,63104-3610,"(314) 436-1559",micro,http://www.4handsbrewery.com
"75th Street Brewery","520 W 75th St",,"Kansas City",MO,64114-1513,"(816) 523-4677",brewpub,http://www.kchopps.com
"Alpha Brewing Co.","1409 Washington Ave Rear",,"Saint Louis",MO,63103-1936,"(314) 621-2337",micro,http://www.alphabrewingcompany.com
"Amerisports Brew Pub","8201 NE Birmingham Rd Ameristar Casino",,"Kansas City",MO,64161-9429,"(816) 414-7435",brewpub,http://www.ameristar.com
"Anheuser-Busch InBev","1 Busch Pl",,"Saint Louis",MO,63118-1849,"(314) 577-2000",large,http://www.anheuser-busch.com
"Arcadia Moon","19203 Old Highway 40",,Higginsville,MO,64037,"(660) 584-6661",brewpub,http://www.arcadianmoon.com
"Augusta Brewing Co","109 W Main St",,Washington,MO,63090-2191,"(636) 482-2337",brewpub,http://www.augustabrewing.com
"Bastard Brothers Brewing Company",,,"High Ridge",MO,63049,"(314) 520-3401",planning,http://www.bastardbrothersbrewery.com
"Bat Creek Brewery","4 W Main St",,"Bowling Green",MO,63334-1640,"(573) 324-3258",micro,http://www.batcreekbrewery.com
"Big Rip Brewing Company","216 E 9th Ave",,"North Kansas City",MO,64116-4315,,micro,http://www.bigripbrewing.com
"Boat Town Brewing",,,Lebanon,MO,65536,,planning,
"Bootleggers Restaurant and Brewery","101 S Madison Ave",,Aurora,MO,65605-1426,"(417) 678-2888",brewpub,http://www.bootbrewery.com
"Border Brewing Company","406 East 18th Street",,"Kansas City",MO,64108,"(573) 406-1300",micro,http://www.borderbrewco.com
"Boulevard Brewing Co","2501 Southwest Blvd",,"Kansas City",MO,64108-2345,"(816) 474-7095",regional,http://www.boulevard.com
"Brewery In Planning - Eureka",,,Eureka,MO,63025,,planning,
"Brewery in Planning - High Ridge",,,"High Ridge",MO,63049,,planning,
"Brewery In Planning - Kansas City",,"Kansas City, MO",,,,,planning,
"Brewery in Planning - Labadie",,,"Labadie ",MO,63055,,planning,
"Brewery In Planning - Lees Summit",,,"Lees Summit",MO,64081,,planning,
"Brewery in Planning - Maplewood",,,Maplewood,MO,63143,,planning,
"Brewery In Planning - Saint Charles",,,"Saint Charles",MO,63304,,planning,
"Brewery in Planning - Saint Louis",,,"Saint Louis",MO,63147,"(314) 309-3210",planning,http://www.gb-beer.com
"Brewery In Planning - Saint Louis",,,"Saint Louis",MO,63141,,planning,
"Brewery In Planning - St. Louis",,,"Saint Louis",MO,63139,,planning,
"Brewery in Planning - Whiteman AFB",,,"Whiteman AFB",MO,65305,,planning,
"Brewery In Planning- Saint Charles, MO.",,"Saint Charles, MO",,,,"(314) 494-5023",planning,http://www.beerfacility.com
"Brewery In Planning- Saint Louis, MO.",,,"Saint Louis",MO,63122-4442,,planning,
"Broadway Brewery","816 E Broadway",,Columbia,MO,65201-4898,"(573) 443-5054",brewpub,http://www.broadwaybrewery.com
"Bur Oak Company","8250 Trade Center Dr",,Columbia,MO,65201,,micro,http://www.buroakbeer.com
"Calibration Brewery",,,"Kansas City",MO,64116,,planning,http://www.calibrationbrewery.com
"Cathedral Square Brewery","3914 Lindell Blvd",,"Saint Louis",MO,63108-3204,"(314) 803-3605",contract,http://www.cathedralsquarebrewery.com
"Charleville Vinyard & Microbrewery","16937 Boyd Rd",,"Sainte Genevieve",MO,63670-7914,"(573) 756-4537",micro,http://www.charlevillevineyard.com
"Charlie's Steak, Ribs & Ale","3009 E State Hiwy 76",,Branson,MO,65616-8312,"(888) 869-5224",brewpub,http://www.charliessteakribsandale.net
"Cinder Block Brewery","110 E 18th Ave",,"Kansas City",MO,64116-3635,"(816) 298-6555",micro,http://www.cinderblockbrewing.com
"Civic Duty Brewing Company",,,"Kansas City",MO,64131,"(816) 217-3150",planning,http://www.civicdutybrewco.com
"Civil Life Brewing Co","3714 Holt Ave",,"Saint Louis",MO,63116-2614,,micro,http://www.thecivillifebrewingcompany.com
"Crane Brewing Company","6515 Railroad Street",,Raytown,MO,64133-5210,,micro,
"Crown Valley Brewing & Distilling Co","23589 State Route Ww",,"Sainte Genevieve",MO,63670-9039,"(573) 756-9463",micro,http://www.crownvalleybrewery.com
"Deslogetown Brewery","1669 Pine Ridge Trail",,"Park Hills",MO,63601-8226,,micro,http://www.deslogetown.com
"Double Shift Brewing","412 E 18th St",,"Kansas City",MO,64108-1410,,micro,
"Earthbound Brewing","2710 Cherokee Street",,"Saint Louis",MO,63118,"(314) 504-3532",brewpub,http://www.earthboundbeer.com
"Exit 6 Brewery","5055 Highway N Ste 112",,"Saint Charles",MO,63304-8031,"(636) 244-4343",micro,http://www.exit6brewery.com
