name,address1,address2,city,state,zip,phone,type,url
"10K Brewing","2005 2nd Ave",,Anoka,MN,55303-2243,,micro,http://www.10kbrew.com
"12welve Eyes Brewing",,,Minneapolis,MN,55423-4154,,planning,
"56 Brewing","3055 Columbia avenue NE #122",,Minneapolis,MN,55418-1789,"(612) 404-0056",micro,http://www.56brewing.com
"612 Brew","945 Broadway St NE",,Minneapolis,MN,55413-1471,"(612) 964-8939",micro,http://www.612brew.com
"Able Seedhouse and Brewery","1121 Quincy St NE",,Minneapolis,MN,55413-2773,"(612) 405-4642",micro,http://www.ablebeer.com
"Alloy Brewing Company",,,"Coon Rapids",MN,55433-3955,,planning,
"Amazen Brewery",,,"Saint Paul",MN,55119-4613,,planning,
"August Schell Brewing Co","PO Box 128",,"New Ulm",MN,56073-0128,"(507) 354-5528",regional,http://www.schellsbrewery.com
"Back Channel Brewing Collective",,,"Spring Park",MN,55384-9713,"(612) 388-9513",planning,
"Bad Habit Brewing Company","15 E Minnesota St Ste 108",,"Saint Joseph",MN,56374-4691,"(320) 402-4442",micro,http://www.badhabitbeer.com
"Bad Weather Brewing LLC","414 7th St W",,"Saint Paul",MN,55102-2733,,micro,http://www.badweatherbrewery.com
"Badger Hill Brewing","4571 Valley Industrial Blvd S Ste 500",,Shakopee,MN,55379-1846,"(612) 388-4479",micro,http://www.badgerhillbrewing.com
"Bald Man Brewing Company","2020 Silver Bell Rd Ste 25",,Eagan,MN,55122-1030,"(612) 414-5547",micro,http://www.baldmanbrewing.com
"Bang Brewing","2320 Capp Rd",,"Saint Paul",MN,55114-1251,,micro,http://www.bangbrewing.com
"Bank Brewing Co","200 S Main St",,Hendricks,MN,56136-,"(612) 309-2513",micro,http://www.bankbrewing.com
"Bard's Tale Beer Co","5125 W 59th St",,Edina,MN,55436-2612,"(612) 961-2275",proprietor,http://www.bardsbeer.com
"Barley Johns Brewpub","781 Old Highway 8 SW",,"New Brighton",MN,55112-7735,"(651) 636-4670",brewpub,http://www.barleyjohns.com
"Bauhaus Brew Labs","1315 Tyler St NE",,Minneapolis,MN,55413-1530,"(612) 387-1407",micro,http://bauhausbrewlabs.com
"Beaver Island Brewing Company","216 6th Ave S",,"Saint Cloud",MN,56301-4304,"(320) 253-5907",micro,http://www.beaverislandbrew.com
"Bemidji Brewing Company","211 America Ave NW",,Bemidji,MN,56601-3176,,micro,http://www.bemidjibeer.com
"Bengal Brewing, LLC.",,,"Spring Lake Park",MN,55432-2802,"(612) 518-8146",planning,http://www.bengalbrewingllc.com
"Bent Brewstillery","1744 Terrace Dr",,Roseville,MN,55113-1315,"(844) 879-2368",micro,http://www.bentbrewstillery.com
"Bent Paddle Brewing Co","1912 W Michigan St",,Duluth,MN,55806-2135,"(218) 279-2722",micro,http://www.bentpaddlebrewing.com
"Big Axe Brewing Company","25435 Main St",,Nisswa,MN,56468-5001,"(218) 961-2337",brewpub,http://www.bigaxebrewing.com
"Big Wood Brewery","2222 4th St Ste REAR",,"White Bear Lake",MN,55110-3045,"(612) 360-2986",micro,http://www.bigwoodbrewery.com
"Birch's On the Lake","1310 W Wayzata Blvd",,"Long Lake",MN,55356-8314,"(952) 473-7373",brewpub,http://www.birchsrestaurantandbar.com
"Blacklist Brewing Co.","211 E 2nd St",,Duluth,MN,55805-1911,,micro,http://www.blacklistbeer.com
"Boathouse Brewery LLC","47 E Sheridan St",,Ely,MN,55731-1289,"(218) 365-4301",brewpub,http://www.boathousebrewpub.com
"Boathouse Brothers Brewing Co",,,"Prior Lake",MN,55372-2332,"(952) 250-6143",planning,
"Boom Island Brewing Company","2014 Washington Ave N",,Minneapolis,MN,55411-2220,"(612) 227-9635",micro,http://www.boomislandbrewing.com
"Borealis Fermentery","PO Box 130",,"Knife River",MN,55609-0130,"(218) 343-2190",micro,
"Brau Brothers Brewing Co","1010 E Southview Dr",,Marshall,MN,56258-2401,"(507) 747-2337",micro,http://www.braubeer.com
"Brewery In Planning - Albert Lea",,,"Albert Lea",MN,56007-4211,,planning,
"Brewery In Planning - Alexandria",,,Alexandria,MN,56308-4770,,planning,http://www.coppertrailbrewing.com
"Brewery in Planning - Andover",,,Andover,MN,55304-3016,"(763) 639-0539",planning,
"Brewery in Planning - BLAINE",,,Blaine,MN,55449-7552,"(612) 226-6499",planning,
"Brewery in Planning - chanhassen",,,Chanhassen,MN,55317,,planning,
"Brewery in Planning - Coon Rapids",,,"Coon Rapids",MN,55448-1538,"(612) 247-9975",planning,
"Brewery in Planning - Duluth","1416 E 4th St",,Duluth,MN,55805-2338,"(612) 240-2236",,
"Brewery In Planning - Fisher",,,Fisher,MN,56723,"(218) 280-1524",planning,
"Brewery In Planning - Hermantown",,,Duluth,MN,55811-9770,,planning,
"Brewery in Planning - Jordan",,,Jordan,MN,55352-1640,"(612) 709-6750",planning,
"Brewery In Planning - Mankato MN",,,Mankato,MN,56001-2135,"(507) 420-3544",planning,
"Brewery In Planning - Medina",,,"Long Lake",MN,55356-9675,,planning,
"Brewery in Planning - Minneapolis",,,Minneapolis,MN,55412-1544,"(763) 442-0059",planning,
"Brewery in Planning - Minneapolis",,,Minneapolis,MN,55403-2815,"(612) 886-2515",planning,
"Brewery in Planning - Minneapolis",,,Minneapolis,MN,55401-1569,,planning,
"Brewery In Planning - Minneapolis",,,Minneapolis,MN,55449-7515,"(612) 723-4090",planning,http://www.invictusbrewingco.com
"Brewery In Planning - Minneapolis",,,Minneapolis,MN,55410-1420,,planning,
"Brewery In Planning - Minneapolis",,,Minneapolis,MN,55419-5142,,planning,
"Brewery In Planning - Minneapolis",,,Minneapolis,MN,55417,,planning,
"Brewery In Planning - Minneapolis MN",,,Minneapolis,MN,55434-2832,,planning,
