name,address1,address2,city,state,zip,phone,type,url
"26 Degree Brewing Company","2600 E Atlantic Blvd",,"Pompano Beach",FL,33062-4940,"(954) 532-6964",micro,
"3 Daughters Brewing","222 22nd St S",,"Saint Petersburg",FL,33712-1240,"(727) 495-6002",micro,http://www.3dbrewing.com
"3 Keys Brewing Company, LLC","2505 Manatee Ave E",,Bradenton,FL,34208-2421,"(941) 218-0396",brewpub,http://www.3keysbrewing.com
"3 Sons Brewing Co.","236 N Federal Hwy",,Dania,FL,33004-2870,"(954) 601-3833",proprietor,http://www.3sonsbrewingco.com
"3rd Planet Brewing","120 Partin Dr N",,Niceville,FL,32578-2053,"(850) 502-9952",micro,http://www.facebook.com/3rdplanetbrewing/
"7venth Sun Brewery","1012 Broadway",,Dunedin,FL,34698-5762,"(727) 733-3013",micro,http://www.7venthsun.com
"7venth Sun Tampa","6809 N Nebraska Ave",,Tampa,FL,33604-5660,"(813) 231-5900",micro,
"81Bay Brewing Company","4465 W Gandy Blvd Ste 600",,Tampa,FL,33611-3379,"(813) 372-2739",micro,http://81baybrewco.com
"A Little Madness Brewing Company",,,Pensacola,FL,32514-8122,,planning,http://www.alittlemadnessbrewingcompany.com
"Aardwolf Brewing Company","1461 Hendricks Ave",,Jacksonville,FL,32207-8622,"(904) 301-0755",micro,http://www.aardwolfbrewing.com
"Abbey Brewing Co","1115 16th St",,"Miami Beach",FL,33139-2441,"(305) 538-8110",contract,
"Alcatraz Brewing","20 Ocean Vista Ln",,"Palm Coast",FL,32137-2743,"(386) 627-8909",micro,http://www.alcatraz.beer
"Alligator Brewing / Tall Paul's Brewhouse","10 SE 2nd Ave",,Gainesville,FL,32601-6232,"(352) 505-0990",micro,
"Amelia Island Brewing Company","318 Centre St",,"Fernandina Beach",FL,32034-4241,"(904) 310-6088",brewpub,http://www.theameliatavern.com
"American Icon Brewery","1133 19th Place",,"Vero Beach",FL,32960,"(772) 934-4266",brewpub,http://www.americaniconbrewery.com
"Americana Brewery",,,"Fort Lauderdale",FL,33328-1606,,planning,
"Ancient City Brewing Co.","3420 Agricultural Center Dr Ste 8",,"Saint Augustine",FL,32092-0690,"(904) 429-9654",micro,http://www.ancientcitybrewing.com
"Angry Chair Brewing, LLC.","6401 N Florida Ave",,Tampa,FL,33604-6007,"(813) 892-1651",micro,http://www.angrychairbrewing.com
"Anheuser-Busch Inc – Jacksonville","111 Busch Dr",,Jacksonville,FL,32218-5546,"(904) 751-0700",large,
"Ankrolab Brewing Company",,,Naples,FL,34112-6363,"(239) 451-1223",planning,http://ankrolab.com
"Arkane Aleworks","2480 E Bay Dr #23",,Largo,FL,33771-2467,"(727) 270-7117",micro,http://www.arkanebeer.com
"Atlantic Beach Brewing Company","725 Atlantic Blvd Suite 3",,"Atlantic Beach",FL,32233-3946,"(904) 894-8426",micro,http://www.atlanticbeachbrewingcompany.com
"Backyard Barn Winery and Microbrewery","1945 E County Road 462",,Wildwood,FL,34785-8594,"(352) 418-7887",micro,http://www.backyardbardwinery.com
"Bangin' Banjo Brewing Company","3200 NW 23rd Ave Ste 500",,"Pompano Beach",FL,33069-5909,"(954) 978-3113",micro,http://www.banginbanjobrewing.com
"Barrel of Monks Brewing","1141 S Rogers Cir Ste 5",,"Boca Raton",FL,33487-2789,"(561) 510-1253",micro,http://www.barrelofmonks.com
"Barrie Brewing Company",,,Gainesville,FL,32607-4807,,planning,
"Bastet Brewing",,,Tampa,FL,33613-1254,,planning,http://www.bastetbrewing.com
"Bay Brewing Company",,,Miami,FL,33130-3488,"1 (813) 4763767",planning,
"BeachFly Brewing Company",,,"Indian Harbour Beach",FL,32937,"(321) 412-4900",planning,
"Beachside Brew Pub","1368 Ocean Shore Blvd",,"Ormond Beach",FL,32176-3630,"(386) 846-5143",micro,http://www.beachsidebrewpub.com
"Beer Religion",,,"Winter Park",FL,32792-5111,,planning,
"Big Bear Brewing Co","1800 N University Dr",,"Coral Springs",FL,33071-6031,"(954) 341-5545",brewpub,http://www.bigbearbrewingco.com
"Big Blue Brewing","4721 SE 10th Pl",,"Cape Coral",FL,33904-9168,"(973) 769-3294",brewpub,http://www.bigbluebrewing.com
"Big River Grille & Brewing Works - Disney","2101 Epcot Resorts Blvd",,"Lake Buena Vista",FL,32830-8442,"(407) 560-0253",brewpub,http://www.craftworksrestaurants.com
"Big Storm Brewing","839 Miramar St",,"Cape Coral",FL,33904-9046,,micro,
"Big Storm Brewing","2330 Success Dr",,Odessa,FL,33556,"(727) 376-2890",micro,
"Big Storm Brewing Co.","12707 49th St N",,Clearwater,FL,33762-4604,"(727) 497-0666",micro,http://www.bigstormbrewery.com
"Big Top Brewing Company","6111 Porter Way Unit B",,Sarasota,FL,34232-6224,,micro,http://bigtopbrewing.com
"Biscayne Bay Brewing Co","8000 NW 25th St Ste 500",,Miami,FL,33122-1631,,micro,
"Blackadder Brewing Company","618 NW 60th St Ste A",,Gainesville,FL,32607-6014,"(352) 339-0324",micro,http://www.blackadderbrewing.com
"Bob Loblaw Brewing",,,Miami,FL,33179,"(305) 249-5628",planning,http://www.bobloblawbrewing.com
"Bog Brewing Company","218 W King St",,"Saint Augustine",FL,32084-4144,"(904) 679-3146",micro,http://www.bogbrewery.com
"Bold City Brewery","109 E Bay St",,Jacksonville,FL,32202-3414,"(904) 503-7682",micro,http://www.boldcitybrewery.com
"Bold City Brewery","2670 Rosselle St Ste 7",,Jacksonville,FL,32204-3004,"(904) 379-6551",micro,http://www.boldcitybrewery.com
"Bone Hook Brewing Company","1514 Immokalee Rd Unit 106",,Naples,FL,34110-1454,"(239) 631-8522",micro,http://www.bonehookbrewing.com
"Bone Island Brewing","1111 Eaton St",,"Key West",FL,33040-6926,"(305) 304-3472",micro,http://www.boneislandbrewing.com
"Bousa Brewing Company","7235 NE 4th Ave",,Miami,FL,33138-5315,"(305) 363-5166",micro,http://www.bousabrewing.com
"Bowigens Beer Company","1014 State Road 436",,Casselberry,FL,32707-5722,"(407) 960-7816",micro,http://www.bowigens.com
"Bremen Beer Ventures",,,"Key Biscayne",FL,33149-1451,"(305) 903-6996",planning,
"Brew Angels LLC","6821 Caroline St",,Milton,FL,32570-2206,"(850) 564-0034",brewpub,
"Brew Bus Brewing","4101 N Florida Ave",,Tampa,FL,33603-3817,"(813) 990-7310",brewpub,http://www.brewbususa.com
"Brew Hub, LLC","3900 Frontage Rd S",,Lakeland,FL,33815-3205,"(863) 698-7600",regional,http://www.brewhub.com
"Brew Life Brewing","5767 Beneva Rd",,Sarasota,FL,34233-4105,"(941) 952-3831",micro,http://www.brewlifebrewing.com
"Brewers Tasting Room","11270 4th St N Ste 202",,"Saint Petersburg",FL,33716-2937,"(727) 873-3900",brewpub,http://www.brewerstastingroom.com
"Brewery In Planning - Asheville",,"Cape Coral, FL",,,,"(818) 419-7015",planning,
"Brewery in Planning - Clearwater, FL",,,Clearwater,FL,33760,"(317) 519-6121",planning,
"Brewery in Planning - Fort Laurderdale, FL",,,"Fort Laurderdale",FL,33312,"(954) 756-0724",planning,http://www.uatteam.com
"Brewery in Planning - Gainesville",,,Gainesville,FL,32607,"(352) 316-2392",planning,
"Brewery in Planning - Niceville",,,Niceville,FL,32578,"(850) 758-5981",planning,
"Brewery in Planning - Orlando, FL",,,Orlando,FL,32827,,planning,
"Brewery in Planning - Sanford, FL",,,Sanford,FL,32773,"(407) 388-8286",planning,
"Brewery in Planning - st johns",,,"Saint Johns",FL,32259-2895,"(904) 514-0458",planning,
"Brewery in Planning - St.Augustine, FL",,,St.Augustine,FL,32080,"(904) 460-8100",planning,
"Brewery in Planning - Tampa",,,Tampa,FL,33605-2706,,planning,
"Brewery In Planning - V-Twin Brewing",,,"Saint Petersburg",FL,33705-5929,,planning,
"Brewpop Brewery","2122 US Highway 92 W",,Auburndale,FL,33823-3962,"(863) 662-3864",brewpub,http://www.brewpop.com
"Brighter Day's Brewing Company",,,"New Port Richey",FL,34655-3717,"(727) 224-2027",planning,http://www.brighterdaysbeer.com
