name,address1,address2,city,state,zip,phone,type,url
"Baja Brewing Co SA de CV","Morelos E/Comonfort Y Obregon 1277","San Jose Del Cabo, Mexico",,,,,brewpub,
"Brewery in Planning - Apatzingan",,"Apatzingan, Mexico",,,,5214531194102,planning,
"Brewery in Planning - colima",,"colima, Mexico",,,,"(716) 548-0708",planning,
"Brewery in Planning - colima",,"colima, Mexico",,,,,planning,
"Brewery in Planning - colima",,"colima, Mexico",,,,"(716) 548-0708",planning,
"Brewery in Planning - colima",,"colima, Mexico",,,,"(716) 548-0708",planning,
"Brewery in Planning - DF",,"DF, Mexico",,,,,planning,
"Brewery In Planning - Guadalajara",,"Guadalajara, Mexico",,,,,planning,
"Brewery in Planning - Hermosillo",,"Hermosillo, Mexico",,,,"(662) 149-0798",planning,
"Brewery in Planning - Hermosillo",,"Hermosillo, Mexico",,,,"(662) 149-0798",planning,
"Brewery in Planning - hermosillo",,"hermosillo, Mexico",,,,,planning,
"Brewery in Planning - Jalisco",,"Jalisco, Mexico",,,,"(331) 528-0442",planning,
"Brewery in Planning - La Paz",,"La Paz, Mexico",,,,,planning,
"Brewery in Planning - Mexico",,"Mexico, Mexico",,,,,planning,
"Brewery In Planning - Mexico",,", Mexico",,,,,planning,
"Brewery in Planning - Mexico","Calle 1234","Mexico, Mexico",,,,"(682) 605-4384",,
"Brewery in Planning - Mexico","Calle 1234","Mexico, Mexico",,,,"(682) 605-4384",,
"Brewery in Planning - Mexico","Calle 1234","Mexico, Mexico",,,,"(682) 605-4384",,
"Brewery in Planning - Mexico City",,"Mexico City, Mexico",,,,"(554) 388-8955",planning,
"Brewery in Planning - Mexico City",,"Mexico City, Mexico",,,,,planning,
"Brewery in Planning - Monterrey",,"Monterrey, Mexico",,,,"(811) 244-8078",planning,
"Brewery in Planning - Monterrey",,"Monterrey, Mexico",,,,,planning,
"Brewery In Planning - San Pedro",,"San Pedro G. Garcia, Mexico",,,,,planning,
"Brewery In Planning - Tijuana Mexico",,"Tijuana, Mexico",,,,,planning,
"Brewery in Planning - Zamora",,"Zamora, Mexico",,,,5213515195508,planning,
"Brewery In Planning- Mexico",,", Mexico",,,,,planning,
"Cancun Brewing Company",,"Cancun, Mexico",,,,529848772415,planning,http://www.cervezacancun.com
"Carmen Beer Co.","Av. Balamcanche, Plaza Xaman Ha, Playaca","Playa del Carmen, Mexico",,,,"1 724 4135566",brewpub,http://fb.com/carmenbeerco
"Casa Cervecera Cru Cru","Callejon de Romita 8","Mexico City, Mexico",,,,68420250,micro,http://www.crucru.mx
"Cervceria Cuitlahuac","Claveles 22 Mza 29 Lote 25 SM 22","Cancun, Mexico",,,,529981278405,,
"Cervecera Del Tropico","Carretera Tuxtepec- KM2","Tuxtepec, Mexico",,,,287-522-11,regional,
"Cerveceria Agua Mala","Carretera Tijuana - Ensenada Km 104 Fracc. Ray Ban #999 Apt 1","Baja California, Mexico",,,,"+52 626 174 6068",micro,http://www.aguamala.com.mx
"Cerveceria Albur","Carretera a Reynosa km.10 #1923-D Coloni","Guadalupe, Mexico",,,,"52 8183601901",micro,http://www.albur.mx
"Cerveceria Allende","Valle Verde 4 Loma De Vallescondido","Atizapan De Zaragoza, Mexico",,,,,micro,http://www.cerveceriaallende.com
"Cerveceria Calavera","Cda. De Hidalgo 8, Col. Puente D Vigas","54090 Tlalnepantla, Mexico",,,,"052 55 53644073",micro,
"Cerveceria Coaontenoc Moctzuma","Carretera Mexica Toluca K 59,5","Toluca, Mexico",,,,,,
"Cerveceria Cuahtemoc Moctezuma","Ave Alfonso Reyes 2202 Nte Col Bella Vista","Monterrey, Mexico",,,,,,
"Cerveceria Cuauhtemoc","Av AlfnsoReyes 2202 Nte","Monterrey, Mexico",,,,"(528) 328-5000",large,http://www.femsa.com/beer.html
"Cerveceria De Colima","5 Km Highway Colima Autopista Colima-Guadalajara","Guadalajara El Trapiche, Mexico",,,,,micro,http://www.cerveceriadecolima.com
"Cerveceria Del Pacifico",,"Mazatlan, Mexico",,,,69814479,regional,
"Cerveceria Dos Aves","Relampago 4","San Miguel De Allende, Mexico",,,,52-1-415-119-2578,micro,http://www.cerveceriadosaves.com
"Cerveceria Huerfana","Chabacanos 225","Saltilo, Mexico",,,,"(844) 432-0254",brewpub,http://www.cervezahuerfana.com
"Cerveceria Insurgente","Calle Juan Cordero 10401-2 Zona Rio, Tijuana","Baja California, Mexico",,,,,micro,http://www.cervezainsurgente.com
"Cervecería La Blanca S.A. De C.V.","Lope De Vega 127 Col. Arcos Vallarta","Guadalajara, Mexico",,,,,micro,
"Cerveceria Mexicana","Blv. Morelos # 750","Tacata, Mexico",,,,"(665) 654-2065",brewpub,
"Cerveceria Minerva SA de CV","Periferico Sur 4250-A3 San Juan Ocotan","Zapopan, Mexico",,,,"011 52333 6820474",micro,
"Cerveceria Moctezuma","Ave Colon Edison/Ap 223","Monterrey, Mexico",,,,46-25-00,large,
"Cerveceria Modelo","Calle De Lago Alberto 156","Mexico City, Mexico",,,,"(644) 411-0338",large,http://cnoroeste@gmodelo.com.mx
"Cerveceria Modelo De Torreon","Ave Bravo Ote Y Saltillo 400","Torreon, Mexico",,,,3-51-50,large,
"Cerveceria Modelo Del Noroeste","Carretera Fed No 15","Ciudad Obregon, Mexico",,,,,large,
"Cerveceria Modelo Sa De Cv","Lago Alberto 156","Mexico City, Mexico",,,,,large,
"Cerveceria Ocho Octavos",,"Monterrey, Mexico",,,,83549811,planning,http://www.8octavos.com
"Cerveceria Paracaidista","Orizaba 203 Apt 206, Roma Norte","Mexico City, Mexico",,,,5215516694684,contract,
"Cerveceria Primus","Av. Revolucion 344","Mexico, Mexico",,,,,contract,
"Cerveceria Ramuri S.A. De C.V.","BLVD. LAZARO CARDENAS S/N COLONIA CENTRO","Cabo San Lucas, Mexico",,,,"0152 6646268809",micro,http://www.cervezaramuri.com
"Cerveceria Transpeninsular",,"Col. Playitas, Ensenada, Mexico",,,,,planning,http://www.cerveceriatranspeninsular.com
"Cerveceria Tres Islas","Dona Sol 167","Mazatlan, Mexico",,,,,contract,
"Cerveceria Vegana SA","Avenida General Juan Rodriguez Ap 128","La Vega, Mexico",,,,"(809) 573-3151",large,
"Cerveceria Yucateca","Calle 14 No 70 Col Chuminopolis","Merida, Mexico",,,,992-7-19-00,large,
"Cervecroa Modelo De Guadalajar","Mariano Otero No 663","Guadalajara, Mexico",,,,,large,
"CERVEZA LIBERTAD GTO MX","JEREZ DE ANTAÑO NO. 211","LEON , Mexico",,,,"52 477 2746006",micro,http://www.cervezalibertad.com
"Cerveza Tijuana","Blvd Fundadores 2941","Tijuana, B.C., Mexico",,,,"+ 52 664 638 86 62",regional,http://www.tjbeer.com
"Cia Cervecera Del Tropico","Car Tuxtepec-Oaxaca Km 2 Col Yucal","Tuxtepec, Mexico",,,,287-5-04-80,large,
"Comidas y Bebidas Fermentadas sa de cv","Avenida San Jeronimo 200, Colonia San Je","Monterey, Nuevo Leon, Mexico",,,,"(818) 335-8360",large,
"Compania Cervecera Hercules","Av. Hercules Ote. Num. 1","Queretaro, Mexico",,,,"(52) 442 223 14 07",micro,http://www.cervecerahercules.com
"Consorcio Cervecero de BC","Blvd. Fundadores #2951 Col. Juarez","Tijuana, BC, Mexico",,,,"+52 664 684 2406",brewpub,http://www.tjbeer.com
"Corazon De Malta","Carretera Poniente 529-A","Ajijic, Mexico",,,,"045 33 14 47 99 42",micro,http://www.corazondemalta.com
"Divi Plan","Puebla 387 #2 Colonia Norte","Mexico City, Mexico",,,,,,http://www.diviplan.com.mx
"Empresas La Moderna S.A. De Cv","PO Box 538","Col. Del Vallen, Mexico",,,,,,
"Especialidades Cerveceras, S.A. C.V.","Apartado Postal 2427","Monterrey, Mexico",,,,+52-81-8156-9000,,http://www.cervezacasta.com.mx
"Fiesta Land","Av Camaron Sabalo S/N","Mazatlan, Mexico",,,,"(526) 984-1666",,
"GNCM Consulting Group S.A. De C.V.",,"Puebla, Mexico",,,,522222315987,planning,http://www.gncmconsulting.com
"GNCM Consulting S.A. De C.V.",,"Puebla, Mexico",,,,,planning,
"Grupo Modelo S.A. De C.V.","Campos Eliseos 400, Pisos 4-20","Lomas De Chapultepec, Mexico",,,,5-281-01-14,large,
"Heineken Mexico",,"Monterrey, Mexico",,,,,planning,
"Herman Repulica SA DE CV",,", Mexico",,,,,planning,
"Industrializadora De Maiz","Calle 5 No 956","Guadalajara, Mexico",,,,"3 811 1258",,
"La Chingoneria","Asturias 1","Colonia Alamos, Mexico",,,,,micro,http://www.lachingoneria.com.mx
"Lucky Irish Pub","Reforma 222 Fraccionamiento Acapulco","Ensenada, Mexico",,,,"(619) 348-1441",,
"Mercado Negro","Cholula 111, Condesa, Cuauhtemoc.","Mexico, Mexico",,,,52.50.19.82,,http://www.mercadonegro.tv
"Microcerveceria La Legendaria","S.A. De C.V. Estatuto Juridico 165","San Luis Potosi, S.L.P., Mexico",,,,,brewpub,
"MillerCoors Brewing Co Cerveceria Mexicana","Blvd Morelos # 750-B Col. Industrial Tecate, B.C.","Tecate, Mexico",,,,,large,http://www.coors.com
"MOVIMIENTO CERVECERO","Av. las Huertas #116","Santa Catarina, Mexico",,,,528180294547,micro,http://www.movimientocervecero.com
"Propaganda Brewing",,"Monterrey, Mexico",,,,,planning,
"Propaganda Brewing Co","Privada Arnulfo S. Garza Aaron Saenz Garza","Monterrey, Mexico",,,,,micro,
"Santa Fe Beer Factory","RFC. SFB 960906IJ5","Benito Juarez, Mexico",,,,,contract,
"Sierra Madre Brewing Co.","Av. Insurgentes 3951 Col. Vista Hermosa","Monterrey, Mexico",,,,+52-818-348-4826,brewpub,http://www.smbc.com.mx
