name,address1,address2,city,state,zip,phone,type,url
"10 Barrel Brewing Co","62970 18th St",,Bend,OR,97701-9847,"(541) 585-1007",large,http://www.10barrel.com
"10 Barrel Brewing Co","1411 NW Flanders St",,Portland,OR,97209-2620,"(503) 224-1700",large,http://www.10barrel.com
"10 Barrel Brewing Co","1135 NW Galveston Ave Ste B",,Bend,OR,97703-2465,"(541) 585-1007",large,
"10 Barrel Brewing Co - Bend Pub","62950 NE 18th St",,Bend,OR,97701,"(541) 585-1007",large,
"1188 Brewing Co","141 E Main St",,"John Day",OR,97845-1210,"(541) 620-1357",brewpub,http://www.1188brewing.com
"13 Virtues Brewing Co","6410 SE Milwaukie Ave",,Portland,OR,97202-5518,"(503) 239-3831",brewpub,http://www.13virtuesbrewing.com
"3 Sheets Brewery","136 W 1st Ave",,Albany,OR,97321,"(541) 619-0183",micro,http://www.3sheetsbrewery.com
"7 Devils Brewing Co","247 S 2nd St",,"Coos Bay",OR,97420-1642,"(541) 808-3738",micro,http://www.7devilsbrewery.com
"Agrarian Ales, LLC","31115 W Crossroads Ln",,Eugene,OR,97408-9220,"(541) 632-3803",micro,http://www.agales.com
"Alesong Brewing and Blending","1000 Conger St Ste C",,Eugene,OR,97402-2950,"(541) 972-3303",micro,http://www.alesongbrewing.com
"Alesong Brewing and Tasting Room","1000 Conger Unit C",,Eugene,OR,97402,"(541) 972-3303",micro,http://www.alesongbrewing.com
"Allegory Brewing","777 NE 4th St",,McMinnville,OR,97128-4502,"(971) 373-1253",micro,http://www.allegorybrewing.com
"Ambacht Brewing","1060 NE 25th Ave Ste B",,Hillsboro,OR,97124-4903,"(503) 828-1400",micro,http://www.ambacht.us
"Ancestry Brewery","20585 SW 115th Ave",,Tualatin,OR,97062-6857,"(503) 706-0448",brewpub,http://www.ancestrybrewing.com
"Arch Rock Brewing Co","28779 Hunter Creek Loop",,"Gold Beach",OR,97444-9626,"(541) 247-0555",micro,http://www.archrockbrewingcompany.com
"Arlington Club","811 SW Salmon St",,Portland,OR,97205-3094,"(503) 223-4141",micro,http://www.thearlingtonclub.com
"Ascendant Beer Company","412 NW 5th Ave Suite 200",,Portland,OR,97209-3893,"(503) 564-2739",micro,http://www.pintsbrewing.com
"Assembly Brewing",,,Portland,OR,97206-3739,"(503) 729-9080",planning,http://www.assemblybrewingco.com
"Astoria Brewing Company","1196 Marine Dr",,Astoria,OR,97103-4112,"(503) 741-3040",micro,
"Back Pedal Brewing Company","1425 NW Flanders St",,Portland,OR,97209-2620,"(971) 400-5950",micro,http://backpedalbrewing.com
"Backside Brewing Co","1640 NE Odell Ave",,Roseburg,OR,97470-3320,"(541) 580-1906",brewpub,http://www.backsidebrewingco.com
"Baerlic Brewing Co","2235 SE 11th Ave",,Portland,OR,97214-5303,"(503) 477-9418",micro,http://www.baerlicbrewing.com
"Baker City Brewing Co","2200 Main Street",,"Baker City",OR,97814,"(541) 523-2337",micro,http://www.barleybrowns.com
"Bandon Brewing Company","395 2nd St SE",,Bandon,OR,97411-9605,"(541) 347-3911",brewpub,http://www.bandonbrewingco.com
"Barley Browns Brewpub","2190 Main St",,"Baker City",OR,97814-2655,"(541) 523-4266",micro,http://www.barleybrowns.com
"Barley Sprouts Brewery","639 SE 223rd Ave",,Gresham,OR,97030-2509,"(503) 758-6464",brewpub,http://www.capturedbyporches.com
"Barsideous Brewing","644 S. Main Street",,Lebanon,OR,97355,"(541) 570-1789",brewpub,http://barsideousbrewing.com
"Base Camp Brewing Co","930 SE Oak St",,Portland,OR,97214-1307,"(503) 477-7479",micro,http://www.basecampbrewingco.com
"BDSM Brewing Company","2256 SE Oak Crest Dr",,Hillsboro,OR,97123,"(971) 217-0444",micro,http://www.bdsmbrewing.com
"Beachcrest Brewing Company","7755 US-101",,"Gleneden Beach",OR,97388,"(541) 234-4013",micro,http://www.beachcrestbrewing.com
"Beer Valley Brewing Co","937 SE 12th Ave",,Ontario,OR,97914-4473,"(541) 881-9088",micro,http://www.beervalleybrewing.com
"Bend Brewing Co","1019 NW Brooks St",,Bend,OR,97703-2018,"(541) 383-1599",brewpub,http://www.bendbrewingco.com
"Bend Brewing High Desert","20650 NE High Desert Lane",,Bend,OR,97701,"(541) 383-1599",micro,
"Benedictine Brewery","400 Humpert Lane NE",,"Mount Angel",OR,97362,,micro,
"Bent Shovel Brewing","21678 S Latourette Rd",,"Oregon City",OR,97045-9453,"(503) 898-0220",micro,http://www.bentshovelbrewing.com
"Bevel Craft Brewing",,,Bend,OR,97701-4924,"(831) 345-1922",planning,http://www.bevelbeer.com
"Bier One Brewing","424 SW Coast Hwy",,Newport,OR,97365-4930,"(541) 265-4630",brewpub,http://www.bier-one.com
"Bierly Brewing @ Eats and Treats","1644 Main St",,Philomath,OR,97370-9237,"(541) 257-5126",brewpub,
"Big Horse Brewpub","115 State St",,"Hood River",OR,97031-2315,"(541) 386-4411",brewpub,http://www.bighorsebrewpub.com
"Bill's Tavern and Brewhouse","188 N Hemlock St",,"Cannon Beach",OR,97110-3037,"(503) 436-2202",brewpub,http://www.billstavernandbrewhouse.com
"Bine Valley Brewing","2027 25th St SE",,Salem,OR,97302-1130,"(760) 224-9889",micro,http://www.binebrews.com
"Block 15","300 SW Jefferson Ave",,Corvallis,OR,97333-4607,"(541) 758-2077",brewpub,
"Block 15 Brewery & Tap Room","3415 SW Deschutes St",,Corvallis,OR,97333-9283,"(541) 752-2337",brewpub,http://www.block15.com
"Boneyard Beer Co","63097 Plateau Dr",,Bend,OR,97701,"(541) 323-2325",regional,http://www.boneyardbeer.com
"Boneyard Beer Co","37 NW Lake Pl Ste B",,Bend,OR,97703-2971,"(541) 323-2325",micro,
"Boring Brewing Co., LLC","38250 Pioneer Blvd",,Sandy,OR,97055,"(503) 427-8619",micro,http://www.boringbrewing.com
"Boss Rambler Beer Club",,,Bend,OR,97703,"(207) 557-5705",planning,http://www.bossrambler.com
"Breakside Brewery","820 NE Dekum St",,Portland,OR,97211-3630,"(503) 719-6475",brewpub,http://www.breakside.com
"Breakside Brewery & Taproom","5821 SE International Way",,Milwaukie,OR,97222-4633,"(503) 719-6475",regional,http://www.breakside.com
"Breakside Brewery Slabtown","1570 NW 22nd Ave",,Portland,OR,97210-2369,"(503) 444-7597",brewpub,http://breakside.com
"Brewed By Gnomes","1735 SE 33rd Ave",,Portland,OR,97214-5024,,contract,
"Brewers Union Local 180","48329 E 1st St",,Oakridge,OR,97463-9700,"(541) 782-2024",brewpub,http://www.brewersunion.com
"Brewery 26",,,Portland,OR,97218-2175,"(503) 754-2250",micro,http://www.brewery26.com
"Brewery In Planning - Bend",,,Bend,OR,97702-2783,,planning,
"Brewery in Planning - Eugene",,,Eugene,OR,97401-5318,,planning,
"Brewery in Planning - Florence, OR",,,Florence,OR,97439-8708,"(541) 999-3109",planning,
"Brewery in Planning - Phoenix",,,"Oregon City",OR,97045,"(717) 575-3366",planning,
"Brewery In Planning - Portland",,,Portland,OR,97213,,planning,
"Brewery in Planning - Roseburg, OR",,,Roseburg,OR,97470,"(541) 673-1769",planning,
"Bricktowne Brewing Co","111 E 8th St",,Medford,OR,97501-7201,"(541) 973-2377",brewpub,http://www.bricktownebeer.com
"Bridge 99 Brewery","63063 Layton Ave",,Bend,OR,97701-7087,"(541) 280-1690",micro,
Bunsenbrewer,"16506 362nd Dr",,Sandy,OR,97055-9279,"(503) 308-3150",brewpub,http://www.bunsenbrewer.com
"Buoy Beer Company","1 8th St",,Astoria,OR,97103-4506,"(503) 325-4540",micro,http://www.buoybeer.com
"Calapooia Brewing Co / Siletz Ales","140 NE Hill St",,Albany,OR,97321-3002,"(541) 928-1931",micro,http://www.calapooiabrewing.com
"Caldera Brewing Co","590 Clover Ln",,Ashland,OR,97520-3709,"(541) 482-4677",micro,http://www.calderabrewing.com
"Cascade Brewing","7424 SW Beaverton Hillsdale Hwy",,Portland,OR,97225-2149,"(503) 296-0110",brewpub,http://www.cascadebrewing.com
"Cascade Brewing Barrel House","939 SE Belmont St",,Portland,OR,97214-2519,"(503) 265-8603",micro,http://www.cascadebrewing.com
"Cascade Brewing Blending House","6770 SW 111th Ave",,Beaverton,OR,97008-5336,"(503) 366-0730",micro,http://www.cascadebrewing.com
"Cascade Lakes Brewing Co","2141 SW 1st St",,Redmond,OR,97756-7131,"(541) 923-3110",micro,http://www.cascadelakes.com
"Chatoe Rogue Farmstead Brewery","3590 Wigrich Rd",,Independence,OR,97351-9708,"(503) 838-9813",micro,http://www.rogue.com
"Chehalem Valley Brewery","2515 Portland Rd Ste B",,Newberg,OR,97132-1940,"(971) 832-8131",brewpub,http://www.chehalemvalleybrewery.com
"Chetco Brewing Company","830 Railroad St",,Brookings,OR,97415,"(541) 661-5347",micro,http://www.chetcobrew.com
"Claim 52 Brewing","1030 Tyinn St Ste 1",,Eugene,OR,97402-6933,"(541) 554-6786",micro,
"Climate City Brewing Co.","509 SW G St",,"Grants Pass",OR,97526-2472,"(541) 479-3725",brewpub,http://www.climatecitybrewing.com
"Coalition Brewing Co","2705 SE Ankeny St Ste C",,Portland,OR,97214-1817,"(503) 894-8080",micro,http://www.coalitionbrewing.com
"Coin Toss Brewing Co","14214 Fir St Ste H",,"Oregon City",OR,97045-6837,"(503) 305-6220",micro,http://www.cointossbrewing.com
"Coldfire Brewing","263 Mill St",,Eugene,OR,97401-2410,"(541) 556-9374",micro,http://www.coldfirebrewing.com
"Columbia River Brewing Co","1728 NE 40th Ave",,Portland,OR,97212-5306,"(503) 943-6157",brewpub,http://www.columbiariverbrewpub.com
"Common Block Brewing Company","315 E 5th Street",,Medford,OR,97501,"(541) 326-2277",contract,http://www.commonblockbrewing.com
"Conner Fields Brewing","121 SW H St",,"Grants Pass",OR,97526-2505,"(541) 508-2337",brewpub,http://www.connerfields.com
"Conversion Brewing","833 S Main St",,Lebanon,OR,97355-3211,"(541) 259-2337",brewpub,http://www.conversionbrewingcompany.com
"Cooper Mountain Ale Works","15855 SW Kestrel Ct",,Beaverton,OR,97007-9200,"(503) 580-7175",micro,http://www.coopermountainaleworks.com
"Covered Bridge Brewing Group",,,"Cottage Grove",OR,97424,"(541) 513-2148",planning,http://www.coveredbridgebrewery.com
"Craft Kitchen and Brewery","62988 Layton Ave Ste 103",,Bend,OR,97701-6692,"(541) 668-1766",brewpub,http://www.craftkitchenandbrewery.com
"Crux Fermentation Project","63065 NE 18th Street",,Bend,OR,97702-1600,"(541) 388-7558",regional,http://www.cruxfermentation.com
"Crux Fermentation Project - Crux2","63065 18th St",,Bend,OR,97701-9981,,micro,
"Culmination Brewing Co","2117 NE Oregon St Ste 600",,Portland,OR,97232-2796,"(971) 254-9114",micro,http://www.culminationbrewing.com
"DAMARKOM, INC.",,,Seaside,OR,97138-5803,,planning,
"De Garde Brewing","114 Ivy Ave",,Tillamook,OR,97141-2214,"(503) 815-1635",micro,http://www.degardebrewing.com/
"Deception Brewing Company","1174 SW Highway 99W",,Dundee,OR,97115,"(971) 832-8054",micro,http://www.deceptionbrewingco.com
"Deep Space Brewing / Out of This World Pizza","6255 NE Century Blvd",,Hillsboro,OR,97124-8621,"(503) 629-8700",brewpub,
"Defeat River Brewery","473 Fir Avenue",,Reedsport,OR,97467,"(541) 808-8862",micro,http://www.defeatriverbrewery.com
"Deluxe Brewing Co","PO Box 3358",,Albany,OR,97321-0713,"(541) 928-7699",micro,http://www.deluxebrewing.com
"Depoe Bay Brewing Company / The Horn Public House and Brewery","110 S Hwy 101",,"Depoe Bay",OR,97341,"(541) 764-6886",brewpub,http://www.depoebaybrewing.com
"Deschutes Brewery","901 SW Simpson Ave",,Bend,OR,97702-3118,"(541) 385-8606",regional,http://www.deschutesbrewery.com
"Deschutes Brewery & Public House","1044 NW Bond St",,Bend,OR,97703-2002,"(541) 382-9242",brewpub,http://www.deschutesbrewery.com
"Deschutes Brewery & Public House","210 NW 11th Ave",,Portland,OR,97209-2929,"(503) 296-4906",brewpub,http://www.deschutesbrewery.com
