name,address1,address2,city,state,zip,phone,type,url
"350 Brewing Co","7144 W 183rd St",,"Tinley Park",IL,60477,,brewpub,
"4204 Main St Brewing Co","4204 W Main St",,Belleville,IL,62226-5501,"(618) 416-7261",brewpub,http://www.mainstreetbrewingco.com
"5 Rabbit Cerveceria Inc","6398 W 74th St",,Chicago,IL,60638-6129,"(312) 895-9591",micro,http://www.5rabbitbrewery.com
"51st Ward Beer Company","323 N. Washington St",,Westmont,IL,60559-1512,"(844) 451-2337",contract,
"718BrewCafe, LLP",718BrewCafe,,Metropolis,IL,62960,"(618) 524-7180",micro,http://www.718brewcafe.com
"9th Hour Brewing Company LLC",,,"Spring Grove",IL,60081,,planning,
"Abbey Ridge Brewery & Tap Room","24 Brewster Valley",,Pomona,IL,62975-0027,"(618) 634-1767",brewpub,http://www.abbeyridgebrew.com
"Alarmist Brewing Co","4055 W. Peterson Ave, Suite Rear",,Chicago,IL,60646,"(773) 988-2536",micro,http://alarmistbrewing.com
"Ale Syndicate Brewers","2601 W Diversey Ave",,Chicago,IL,60647-1817,"(773) 340-2337",micro,http://www.alesyndicate.com
"Aleman Brewing","3304 N Knox",,Chicago,IL,60641-4434,"(812) 340-4198",micro,http://www.alemanchicago.com
"All Rise Brewing Co","235 N Ashland Ave",,Chicago,IL,60607-1401,"(312) 226-6300",brewpub,http://www.allrisebrewing.com
"Alter Brewing Company","2300 Wisconsin Ave. Unit 213",,"Downers Grove",IL,60515-4021,"(630) 541-9558",micro,http://www.alterbrewing.com
"Ancient Owl Brewing",,"Downers Grove, IL",,,,,planning,
Anvil,,,"Springfield ",IL,62704,"(217) 494-6200",planning,http://www.anvilandforge.com
"Aquanaut Beer Company","5435 N Wolcott Ave",,Chicago,IL,60640,,micro,http://www.aquanautbeer.com
"Aquanaut Brewing Co","5435 N Wolcott Ave",,Chicago,IL,60640-1017,,micro,http://www.aquanautbrew.com
"Arcade Brewery LLC","2601 W Diversey Ave",,Chicago,IL,60647-1817,"(847) 796-0049",proprietor,http://www.arcadebrewery.com
"Argus Brewery","11314 S Front Ave",,Chicago,IL,60628-5007,"(773) 941-4050",micro,http://www.argusbrewery.com
"Around the Bend Beer Co.","2601 West Diversy",,Chicago,IL,60647-1817,,contract,
"Arrowhead Ales Brewing Company","2101 Calistoga Dr",,"New Lenox",IL,60451,"(815) 717-6068",brewpub,http://www.arrowheadales.com
"Baderbrau Brewing Co","2515 S Wabash Ave",,Chicago,IL,60616,"(312) 890-2728",contract,http://www.baderbrau.com
"Band Of Bohemia","4710 N. Ravenswood Ave.",,Chicago,IL,60640,"(773) 271-4710",brewpub,http://bandofbohemia.com
"Beer Fairy Brewing",,"Chicago, IL",,,,,planning,
"Begyle Brewing","1800 W Cuyler Ave, Suite 1E",,Chicago,IL,60613-3892,"(773) 661-6963",micro,http://www.begylebrewing.com
"Belly Up Beer Company",,,"Western Springs",IL,60558,"(708) 837-9762",micro,http://www.bellyupbeer.com
"Bent River Brewing Co","1413 5th Ave",,Moline,IL,61265-1335,"(309) 797-2722",brewpub,http://www.bentriverbrewery.com
"Bent River Brewing Co Production & Tasting Room","512 24th St",,"Rock Island",IL,61201-8928,"(309) 283-4811",micro,http://www.bentriverbrewery.com
