name,address1,address2,city,state,zip,phone,type,url
"1905 Brewing Company",,,Assumption,IL,62510,"(217) 254-9374",planning,http://1905brewingcompany.com
"350 Brewing Co","7144 183rd St",,"Tinley Park",IL,60477-3933,"(708) 825-7339",brewpub,http://www.350brewing.com
"4204 Main St Brewing Co","4204 W Main St",,Belleville,IL,62226-5501,"(618) 416-7261",brewpub,http://www.mainstreetbrewingco.com
"5 Rabbit Cerveceria Inc","6398 W 74th St",,Chicago,IL,60638-6129,"(312) 895-9591",micro,http://www.5rabbitbrewery.com
"51st Ward Beer Company","323 N Washington St",,Westmont,IL,60559-1512,"(844) 451-2337",contract,
"718BrewCafe, LLP","718 Market St",,Metropolis,IL,62960-1634,"(618) 524-7180",brewpub,http://www.718brewcafe.com
"9th Hour Brewing Company LLC",,,"Spring Grove",IL,60081-9459,,planning,
"Abbey Ridge Brewery & Tap Room","24 Brewster Vly",,Pomona,IL,62975-0027,"(618) 893-1111",brewpub,http://www.abbeyridgebrew.com
"Afterthought Brewing Company","844 N RIDGE AVE",,LOMBARD,IL,60148,"(630) 301-1615",micro,http://afterthoughtbrewing.com
"Alarmist Brewing Co","4055 W Peterson Ave Ste REAR",,Chicago,IL,60646-6072,"(773) 988-2536",micro,http://alarmistbrewing.com
"Ale Syndicate Brewers","2601 W Diversey Ave",,Chicago,IL,60647-1817,"(773) 340-2337",proprietor,http://www.alesyndicate.com
"Aleman Brewing","3304 N Knox Ave",,Chicago,IL,60641-4434,"(812) 340-4198",micro,http://www.alemanchicago.com
"All Rise Brewing Co","235 N Ashland Ave",,Chicago,IL,60607-1401,"(312) 226-6300",brewpub,http://www.allrisebrewing.com
"Alter Brewing Company","2300 Wisconsin Ave Ste 213",,"Downers Grove",IL,60515-2234,"(630) 541-9558",micro,http://www.alterbrewing.com
"Aquanaut Beer Company","5435 N Wolcott Ave",,Chicago,IL,60640-1017,,micro,http://www.aquanautbeer.com
"Ardent Spirits, Inc",,,Collinsville,IL,62234,13143235530,planning,http://ardentspirits.com
"Argus Brewery","11314 S Front Ave",,Chicago,IL,60628-5007,"(773) 941-4050",micro,http://www.argusbrewery.com
"Around the Bend Beer Co.","811 N Oak Park Ave",,"Oak Park",IL,60302-1538,"(312) 952-2339",contract,http://www.atbbeerco.com
"Arrowhead Ales Brewing Company","2101 Calistoga Dr",,"New Lenox",IL,60451-4826,"(815) 717-6068",brewpub,http://www.arrowheadales.com
"B17 Brewing Company",,,"Champaign ",IL,61820,,planning,
"Baderbrau Brewing Co","611 N Oak Park Ave",,"Oak Park",IL,60302-1643,"(781) 354-2530",micro,http://www.baderbrau.com
"Band Of Bohemia","4710 N Ravenswood Ave",,Chicago,IL,60640-4408,"(773) 271-4710",brewpub,http://bandofbohemia.com
"BBGB Brewery And Hop Farm","2000 W Orchard Rd",,"North Aurora",IL,60542,"(847) 909-3072",brewpub,http://www.eathardware.com/
"Begyle Brewing","1800 W Cuyler Ave Ste 1E",,Chicago,IL,60613-3892,"(773) 661-6963",micro,http://www.begylebrewing.com
"Belly Up Beer Company",,,"Western Springs",IL,60558,"(708) 837-9762",micro,http://www.bellyupbeer.com
"Bent River Brewing Co","1413 5th Ave",,Moline,IL,61265-1335,"(309) 797-2722",brewpub,http://www.bentriverbrewery.com
"Bent River Brewing Co Production & Tasting Room","512 24th St",,"Rock Island",IL,61201-8928,"(309) 283-4811",micro,http://www.bentriverbrewery.com
"Big Muddy Brewing Co","1430 N 7th St",,Murphysboro,IL,62966-3938,"(618) 684-8833",micro,http://www.bigmuddybrewing.com
"Birreria @ Eataly","43 E Ohio St",,Chicago,IL,60611-2701,,brewpub,http://www.eataly.com
"Black Horizon Brewing Company","7560 S. Quincy St.",,Willowbrook,IL,60527,"(630) 413-4964",micro,http://www.blackhorizonbrewing.com
"Blind Pig Brewery","120 N Neil St",,Champaign,IL,61820-4023,"(217) 398-5133",brewpub,http://www.blindpigbrewery.com
"Blue Cat Brew Pub","113 18th St",,"Rock Island",IL,61201-8708,"(309) 788-8247",brewpub,http://www.bluecatbrewpub.com
"Blue Island Beer Co","13357 Olde Western Ave",,"Blue Island",IL,60406-2969,"(708) 954-8085",micro,http://www.blueislandbeerco.com
"Blue Nose Brewery","6119 East Ave",,Hodgkins,IL,60525-4126,"(708) 905-5198",micro,http://www.bluenosebrewery.com
"Border Town Pub","22 N Dixie Hwy # 28",,Momence,IL,60954-1504,"(815) 472-4340",brewpub,http://www.bordertownpub.com
"Brewery In Planning - Bensenville",,,Bensenville,IL,60106-2682,,planning,
"Brewery in Planning - Carbondale",,,Carbondale,IL,62901,"(618) 453-7508",planning,http://www.fermentation.siu.edu
"Brewery in Planning - Chicago",,,Chicago,IL,60191,"(630) 740-2415",planning,
"Brewery In Planning - Chicago",,,Chicago,IL,60640-4006,,planning,
"Brewery In Planning - Cobden",,,Cobden,IL,62920-3397,,planning,
"Brewery in Planning - Downers Grove",,,"Downers Grove",IL,60515-2920,,planning,
"Brewery in Planning - Elmhurst",,,Elmhurst,IL,60126,,planning,
"Brewery in Planning - Hodgkins",,,Hodgkins,IL,60525,"(708) 205-8444",planning,
"Brewery In Planning - Itasca",,,Itasca,IL,60143-0825,,planning,
"Brewery in Planning - RIVERSIDE",,,Riverside,IL,60546-2336,,planning,
"Brewery in Planning - Saint Charles",,,"Saint Charles",IL,60174-4591,,planning,
"Brewery In Planning- Chicago, IL",,"Chicago, IL",,,,,planning,
"BrickStone Brewery","572 Brewery Ln",,Bourbonnais,IL,60914-2196,"(815) 936-9277",micro,
"BrickStone Brewery Brewpub","557 William Latham Dr",,Bourbonnais,IL,60914-2319,"(815) 936-9277",brewpub,http://www.brickstonebrewery.com
"BuckleDown Brewing","8700 47th St",,Lyons,IL,60534-1626,"(708) 777-1842",micro,http://buckledownbrewing.com
"Buffalo Creek Brewing","360 Historical Ln",,"Long Grove",IL,60047-9613,"(847) 821-6140",micro,http://www.buffalocreekbrewing.com
"Burning Bush Brewery",,,Wilmette,IL,60091-2703,,planning,
"Burnt City Brewing","2747 N Lincoln Ave",,Chicago,IL,60614-1320,"(773) 295-1270",micro,http://www.burntcitybrewing.com
"Carbondale Craft Beer - Makers of Little Egypt Beer","184 Magnolia Ln",,Carbondale,IL,62903-7667,,micro,http://www.littleegyptbeer.com
"Carlyle Brewing Co","215 E State St",,Rockford,IL,61104-1010,"(815) 963-2739",brewpub,http://www.carlylebrewing.com
"Cary Ale House","208 W Main St Lowr 1",,Cary,IL,60013-2786,"(847) 639-7244",brewpub,http://caryalehousebrewing.com
"Chain O'Lakes Brewing Co","3425 Pearl St",,McHenry,IL,60050-4446,"(815) 331-8345",micro,http://chainolakesbrewing.com
"Chicago Beer Company","1140 W Randolph St",,Chicago,IL,60607-1619,"(773) 244-8696",contract,http://www.chicagobeerco.com
"Church Street Brewing Company","1480 Industrial Dr Ste C",,Itasca,IL,60143-1857,"(630) 709-8851",micro,http://www.churchstreetbrew.com
CO-HOP,,,Chicago,IL,60622,,planning,http://www.co-hopchicago.com
"Corridor Brewery & Provisions","3446 N Southport Ave",,Chicago,IL,60657-1420,"(773) 270-4272",brewpub,
"Cruz Blanca Cerveceria","900 W Randolph St",,Chicago,IL,60607-2208,"(312) 733-1975",brewpub,http://www.cruzblanca.com
"Crystal Lake Brewing Co.","150 N Main St",,"Crystal Lake",IL,60014-4433,,micro,
"Decatur Brew Works","101 N Main St",,Decatur,IL,62523-1206,"(217) 330-8683",micro,http://www.decaturbrewworks.com
"DeGonia Brothers Brewery","1312 Niedringhaus Ave",,"Granite City",IL,62040-4640,"(618) 691-8455",micro,
"DeNovo Beverage of Monmouth","105 S A St",,Monmouth,IL,61462-1706,,micro,http://www.denovobrewing.co
"DESTIHL - Champaign","301 N Neil St",,Champaign,IL,61820-3163,"(217) 356-0301",brewpub,http://www.destihl.com
"DESTIHL - Normal","318 S Towanda Ave",,Normal,IL,61761-2212,"(309) 862-2337",brewpub,http://www.destihl.com
"DESTIHL Brewery","1200 Greenbriar Drive",,Normal,IL,61761,"(309) 220-9901",micro,http://www.destihlbrewery.com
"Door 4 Brewing Co.",,,Decatur,IL,62522,"(217) 454-2464",planning,http://tba
"Dovetail Brewery","1800 W Belle Plaine Ave",,Chicago,IL,60613-1827,,micro,http://www.dovetailbrewery.com
"Dry City Brew Works","120B N Main St",,Wheaton,IL,60187-,"(630) 456-4787",micro,http://www.drycitybrewworks.com
"Dryhop Brewers","3155 N Broadway St",,Chicago,IL,60657-4508,"(773) 857-3155",brewpub,http://www.dryhopchicago.com
"Elmhurst Brewing Company",,,Elmhurst,IL,60126-3939,"(312) 286-4627",planning,http://www.elmhurstbrewing.com
"Emmett's Brewing Co - Downers Grove","5200 Main St",,"Downers Grove",IL,60515-4688,"(630) 434-8500",brewpub,http://www.emmettsbrewingco.com
"Emmett's Brewing Co - Palatine","110 N Brockway St",,Palatine,IL,60067-5063,"(847) 359-1533",brewpub,http://www.emmettsbrewingco.com
"Emmett's Brewing Co - West Dundee","128 W Main St",,"West Dundee",IL,60118-2017,"(847) 428-4500",brewpub,http://www.emmettsbrewingco.com
"Emmett's Brewing Co - Wheaton","121 W Front Street",,Wheaton,IL,60187-5108,"(630) 383-2020",brewpub,http://www.emmettsbrewingco.com
"Empirical Brewery","1801 W Foster Ave",,Chicago,IL,60640-1023,,micro,http://www.empiricalbrewery.com
"Engrained Brewing Co","1120 W Lincolnshire Blvd",,Springfield,IL,62711-6445,"(217) 546-3054",brewpub,http://www.engrainedbrewing.com
"Evil Horse Brewing Company, LLC","1338 Main St",,Crete,IL,60417-2131,"(708) 304-2907",micro,http://evilhorsebrewing.com
"Excel Brewing Co","488 S Broadway",,Breese,IL,62230-1805,"(618) 526-7159",micro,http://www.excelbottling.com
"Exit Strategy Brewing Company","7700 Madison St",,"Forest Park",IL,60130-1404,"(708) 689-8771",brewpub,http://www.exitstrategybrewing.com
"Finch Beer Company","1800 W. Walnut St.",,Chicago,IL,60612,,micro,
"Flapjack Brewery","6833 Stanley Ave",,Berwyn,IL,60402-5289,,brewpub,http://www.flapjackbrewery.com
"Flesk Brewing","844 N Ridge Ave",,Lombard,IL,60148-1215,,micro,http://www.fleskbrewing.com
"Flossmoor Station Brewing Co","1035 Sterling Ave",,Flossmoor,IL,60422-1252,"(708) 957-2739",brewpub,http://www.flossmoorstation.com
"Folsom Brewing",,,Winnetka,IL,60093-2328,,planning,
"Forbidden Root Restaurant & Brewery","1746 W Chicago Ave",,Chicago,IL,60622-5012,"(312) 929-2202",brewpub,http://www.forbiddenroot.com
"Forge Brewhouse","1330 E State St",,Sycamore,IL,60178-9580,,brewpub,
"Galena Brewing Co","227 N Main St Ste 101",,Galena,IL,61036-2217,"(815) 275-9469",brewpub,http://www.galenabrewery.com
"Generations Brewing Company","1400 S Adams Ave",,Freeport,IL,61032-9717,"(815) 616-5941",micro,http://www.generationsbrewing.com
"Geneseo Brewing Company","102 S State St",,Geneseo,IL,61254-1348,"(309) 945-1422",brewpub,http://www.geneseobrewingcompany.com
"Gino's Brewing Company","500 N La Salle Dr",,Chicago,IL,60654-7109,"(312) 988-4200",brewpub,
"Goose Island Beer Co / Fulton St","1800 W Fulton St",,Chicago,IL,60612-2512,,contract,
"Goose Island Brewpub","1800 N Clybourn Ave Ste B",,Chicago,IL,60614-4895,"(312) 915-0071",large,http://www.gooseisland.com
