name,address1,address2,city,state,zip,phone,type,url
"2 Feet Brewing Company","80 Columbia St",,Bangor,ME,04401-6319,"(207) 573-1979",brewpub,http://www.2feetbrewing.com
"Airline Brewing Company","22 Mill Ln",,Amherst,ME,04605-8357,"(207) 584-2337",micro,http://www.abcmaine.beer
"Allagash Brewing Co","50 Industrial Way",,Portland,ME,04103-1270,"(207) 878-5385",regional,http://www.allagash.com
"Andrews Brewing Co","353 High St",,Lincolnville,ME,04849-5846,"(207) 763-3305",micro,
"Andy's Brewpub / The Lobster Pound Restaurant","2521 Atlantic Hwy",,Lincolnville,ME,04849-,"(207) 789-5550",brewpub,http://www.lobsterpoundmaine.com
"Atlantic Brewing Co","15 Knox Rd",,"Bar Harbor",ME,04609-7770,"(207) 288-2337",micro,http://atlanticbrewing.com
"Atlantic Brewing Co / Bar Harbor Brewing",,,"Bar Harbor",ME,04609,"(207) 288-4592",planning,http://www.barharborbrewing.com
"Austin Street Brewery","1 Industrial Way Ste 8",,Portland,ME,04103-1072,"(207) 831-6387",micro,http://www.austinstreetbrewery.com
"Bag and Kettle, The","9000 Main St Apt 21",,"Carrabassett Valley",ME,04947-6808,"(207) 237-2451",brewpub,http://www.thebagandkettle.com
"Banded Horn Brewing Company","32 Main St Bldg 13-W",,Biddeford,ME,04005-5145,"(207) 602-1561",micro,http://www.bandedhorn.com
"Barreled Souls Brewing Company LLC","743 Portland Rd",,Saco,ME,04072-9005,"(207) 602-6439",micro,http://www.barreledsouls.com
"Battery Steele Brewing",,,Portland,ME,04103-1072,,planning,
"Baxter Brewing Co, LLC","PO Box 603",,Auburn,ME,04212-0603,"(207) 333-6769",regional,http://www.baxterbrewing.com
"Bear Bones Beer","43 Lisbon St",,Lewiston,ME,04240-7115,"(207) 200-1324",micro,http://www.bearbonesbeer.com
"Belfast Bay Brewing Co","100 Searsport Ave",,Belfast,ME,04915-7221,"(207) 338-4216",contract,http://www.belfastbaybrewing.com
"Bigelow Brewing Company","473 Bigelow Hill Rd",,Skowhegan,ME,04976-5126,"(207) 399-6262",micro,http://www.bigelowbrewing.com
"Bissell Brothers Brewing","4 Thompsons Pt Ste 108",,Portland,ME,04102-2639,"(207) 423-3622",micro,http://www.bissellbrothers.com
"Black Bear Brewery","19 Mill St Ste 4",,Orono,ME,04473-4095,"(207) 889-9123",micro,http://www.blackbearmicrobrew.com
"Blank Canvas Brewery","46 Betton St Ste 3",,Brewer,ME,04412-2636,,micro,http://www.blankcanvasbrewery.wordpress.com
"Boothbay Craft Brewery, Inc","301 Adams Pond Rd",,Boothbay,ME,04537-4334,"(217) 633-3411",micro,http://www.boothbayresort.com
"Brays Brewing Co, Inc","678 Roosevelt Trl",,Naples,ME,04055-5335,"(207) 693-6806",brewpub,http://www.braysbrewpub.com
"Brewery in Planning - Auburn",,,Auburn,ME,04210,"(207) 347-9920",planning,
"Brewery in Planning - Bangor",,,Bangor,ME,04401-3225,"(207) 735-4709",planning,
"Brewery in Planning - gorham",,,Gorham,ME,04038-2371,,planning,
"Brewery in Planning - Gray",,,Gray,ME,04039-5500,"(207) 899-5784",planning,
"Brewery in Planning - Portland",,,Portland,ME,04103-6014,,planning,
"Brewery in Planning - Portland",,,Scarborough,ME,04074,510,planning,
"Brewery in Planning - Rockland",,,Rockland,ME,04841-2425,"(207) 462-8599",planning,
"Brewery in Planning - Scarborough",,,Scarborough,ME,04074,15103880081,planning,
"Brewery in Planning - South Portland",,,"South Portland",ME,04106-5903,"(207) 330-0283",planning,
"Brewery In Planning - West Bath",,,"North Haven",ME,04853-,"(207) 867-2003",planning,http://www.northhavenbrewing.com
"Brewery in Planning - York",,,York,ME,03909-1393,"(610) 248-7696",planning,
"Bunker Brewing Co","122 Anderson St",,Portland,ME,04101-2546,"(207) 450-5014",micro,
"D.L. Geary Brewing Co Inc.","38 Evergreen Dr",,Portland,ME,04103-1066,"(207) 878-2337",regional,http://www.gearybrewing.com
"Deep Water Brewing At the Vinery","33 Tenney Hl",,"Blue Hill",ME,04614-,"(207) 374-2411",micro,http://www.arborvine.com
"Dirigo Brewing Co.","28 Pearl St",,Biddeford,ME,04005-,"(207) 838-2823",micro,http://www.dirigobrewingcompany.com
"Drumming Grouse Brewery, LLC",,,Bridgton,ME,04009-4032,"(410) 960-9679",planning,
"Flight Deck Brewing",,,Brunswick,ME,04011,,planning,http://www.flightdeckbrewing.com
"Fogtown Brewing Company",,,Ellsworth,ME,04605,"(610) 389-7224",planning,http://www.fogtownbrewing.com
"Fogtown Brewing Company",,,Ellsworth,ME,04605,"(610) 389-7224",planning,http://www.fogtownbrewing.com
"Fore River Brewing Company","45 Huntress Ave",,"South Portland",ME,04106-4115,"(207) 370-0629",micro,http://www.foreriverbrewing.com
"Foulmouthed Brewing","15 Ocean St",,"South Portland",ME,04106-2838,"(207) 618-6977",brewpub,http://www.foulmouthedbrewing.com
"Foundation Brewing Company","1 Industrial Way Ste 5",,Portland,ME,04103-1072,"(207) 370-8187",micro,http://www.foundationbrew.com
"Friars' Brewhouse","55 Orcutt Mountain Rd",,Bucksport,ME,04416-4929,"(207) 947-3770",micro,
"Funky Bow Brewery & Beer Company","21 Ledgewood Ln",,Lyman,ME,04002-7376,"(207) 409-6814",micro,http://www.funkybowbeercompany.com
"Geaghan Brothers Brewing Co","34 Abbott St",,Brewer,ME,04412-2202,"(207) 945-3730",micro,http://www.geaghanspub.com
"Geaghan's Pub & Craft Brewery","570 Main St",,Bangor,ME,04401-6821,"(207) 945-3730",brewpub,http://www.geaghanspub.com
"Gneiss Brewing","94 Patterson Rd",,Limerick,ME,04048-4242,"(207) 793-0046",micro,http://www.gneissbeer.com
"Gritty McDuffs - Freeport","PO Box 328",,Freeport,ME,04032-0328,"(207) 865-4321",brewpub,http://www.grittys.com
"Gritty McDuffs - Lewiston/Auburn","68 Main St",,Auburn,ME,04210-5812,"(207) 376-2739",brewpub,
"Gritty McDuffs - Portland","396 Fore St",,Portland,ME,04101-4026,"(207) 772-2739",brewpub,http://www.grittys.com
Gruit,"200 Anderson St",,Portland,ME,04101-2562,"(207) 773-8331",micro,http://www.fermentory.com/welcome#drink-together
"Hidden Cove Brewing Co","73 Mile Rd",,Wells,ME,04090-4135,"(207) 646-0228",micro,http://www.hiddencovebrewingcompany.com
"Inn On Peaks Island Brewery, The","33 Island Ave",,"Peaks Island",ME,04108-1333,"(207) 766-5100",brewpub,http://www.innonpeaks.com
"Jack Russell's Steakhouse and Brewery / Maine Coast Brewing Co.","102 Eden St",,"Bar Harbor",ME,04609-1106,"(207) 288-5214",brewpub,
"Kennebec River Brewery","PO Box 100 1771 US Rte 201",,"West Forks",ME,04985-0100,"(800) 765-7238",brewpub,http://www.northernoutdoors.com
"Kennebunkport Brewery / Federal Jacks","8 Western Ave Ste 6",,Kennebunk,ME,04043-7756,"(207) 967-4311",brewpub,http://www.federaljacks.com
