name,address1,address2,city,state,zip,phone,type,url
"AB Viliaus Taurus","Aludariu gatve 1/2","Vilnius, Russian Federation",,,,,,
"Badajev Pivovarennij","Kutuzowsky Prospekt 12","Moskva, Russian Federation",,,,95-243-41-18,regional,
"Birobidzhanskij Pivovarennij","Ul. Karl Marx 29 Khabarovskij","Birobidzhan Eao, Russian Federation",,,,,regional,
"Brewery in Planning - Moscow city",,"Moscow city, Russian Federation",,,,"7 915 189 7118",planning,
Lipezkpivagraprom,"Ul. Universlnyi 11 Lipetskaja","Lipezk, Russian Federation",,,,,regional,
"LLC Transmark","B Ordynka 40 Str 1","Moscow, Russian Federation",,,,+7-095-937-3350,large,
"Minudobrenija Rossoschanskoe","Rossoschanskoe PO Voronejskaja","Rossosch, Russian Federation",,,,,,
"Moscow Efes Brewery","Kuvsauter Str 15","Moscow, Russian Federation",,,,"(216) 387-4645",,
"Piva I Zhinzn","UL. Panfilova, 18, Korp. 3","Moscow, Russian Federation",,,,"+7 0952824220",,
"Pivo Apscheronskij","Ul Lenin 196 Krasnodar",", Russian Federation",,,,,,
"Pivo Astrachan","Zavodskaja 18 Astrachanskaja","Astrachan, Russian Federation",,,,,regional,
"Pivo GPK Labinsk","Ul. Karl Marx 190 Krasnodar","Apscheronsk, Russian Federation",,,,,regional,
"Pivo Kurskij","Magistralnja Kursk","Kurskaja, Russian Federation",,,,,regional,
"Pivo Nevelskij","Ul Lenin 21 Sakhalinskaja","Nevelsk, Russian Federation",,,,,regional,
"Pivo Ochinskij","Ul Karl Mark 10 Sakhalinskaja","OCHA, Russian Federation",,,,,regional,
"Pivo Tchitaagropischeprom","Ingodinskaja 19 Tchitinskaja","Tchita, Russian Federation",,,,,regional,
"Pivo Wolzhskij-Uljanovskpivoa","Gail Prospekt 95 Uljanovskaja","Uljanovsk, Russian Federation",,,,,regional,
"Pivo Zavod Baltika","Promzona Parnas 6 Kwartal 9","St Petersburg, Russian Federation",,,,"(812) 598-8623",,
"Pivo Zavod Krachna Bavaria","Petrowsky Prospekt 9","St Petersburg, Russian Federation",,,,812-235-25,regional,
"Pivoarennij Makarovskij","Sachalniskaja 35 Sakhalinskaja","Makarov, Russian Federation",,,,,regional,
"Pivovarennaia Kamtchatskij","Kljustchtvskaja 51 Kamtchatskij","Petropavlovsk, Russian Federation",,,,,regional,
"Pivovarennij Alexandrovskij","Novo Oktjabrskaja 11 Sakhalinskaja","Alexandrov, Russian Federation",,,,,regional,
"Pivovarennij Armavirskij","Urizkogo 1 Krasnodar","Armavir, Russian Federation",,,,,regional,
"Pivovarennij Astrachan","Zavodskaja 48 Astrachanaskaja","Astrachan, Russian Federation",,,,,regional,
"Pivovarennij Balakovskij","Wolskaja 65 Balakovo","Saratovskaja, Russian Federation",,,,,regional,
"Pivovarennij Beloglinskij","Krasnaja 182 Krasnodar","Belaja Glina, Russian Federation",,,,,regional,
"Pivovarennij Blagovestchensk","Ul. Internationalnyi 9 Amurskaja","Blagovestchensk, Russian Federation",,,,,regional,
"Pivovarennij Brezhnev","Prokom A. A-p Tatarskaja","Neberezhnye Tschelny, Russian Federation",,,,,regional,
"Pivovarennij Burjatagropischem","Zone 11 Buriatskaja","Ulan-ude, Russian Federation",,,,,regional,
"Pivovarennij Dalnegorsk",Primorskij,"Dalnegorsk, Russian Federation",,,,,regional,
"Pivovarennij Derbent","Primorskaja 42 Dagestanskaja","Derbent, Russian Federation",,,,,regional,
"Pivovarennij Dolinskij","Pionerskaja 9a Sakhalinskaja","Dolinsk, Russian Federation",,,,,regional,
"Pivovarennij Ejskij","Ul Lenin 22 Krasnodar","EJSK, Russian Federation",,,,,regional,
"Pivovarennij Elezk","Anja Gajterova Ul.11 Lipetskaja","ELez, Russian Federation",,,,,regional,
"Pivovarennij Elobuga","Ul. Karl Marx 66 Tatarskaja","Elobuga, Russian Federation",,,,,regional,
"Pivovarennij Gelendzhik","Komsomolskaja 87 Gelendzhik","Krasnodarskij, Russian Federation",,,,350470,regional,
"Pivovarennij GPK Balaschovsk","Pugatschevskaja 313 Saratovskaja","Balaschov, Russian Federation",,,,,regional,
"Pivovarennij GPK Belogorsk","Naberezhnaja 123 Amurskaja","Belogorsk, Russian Federation",,,,,regional,
