name,address1,address2,city,state,zip,phone,type,url
"515 Brewing Co","7700 University Ave",,Clive,IA,50325-1271,,micro,http://www.515brewing.com
"7 Hills Brewing Company",,,Dubuque,IA,52001-4932,,planning,
"Albia Brewing Co","11 Benton Ave E",,Albia,IA,52531-2032,"(641) 932-4085",brewpub,http://www.albiabrewingcompany.blogspot.com
"Alluvial Brewing Company","3715 W 190th St",,Ames,IA,50014-9316,515337118,micro,http://www.alluvialbrewing.com
"Another Road Brewing","1175 8th Ave",,Marion,IA,52302-3503,"(319) 212-8563",micro,http://www.anotherroadbrewing.com
"Backpocket Brewing Co","903 Quarry Rd",,Coralville,IA,52241-2208,"(319) 449-3700",micro,http://www.backpocketbrewing.com
"Barn Town Brewing Co.","9500 University Ave",,"West Des Moines",IA,50266-1745,"(515) 978-6767",brewpub,
"Big Grove Brewery","101 W Main St",,Solon,IA,52333-9500,"(319) 624-2337",brewpub,http://www.biggrovebrewery.com
"Big Grove Brewery & Tap Room","1225 S Gilbert St.",,"Iowa City ",IA,52333-9500,"(319) 624-2337",brewpub,
"Big Rack Brew Haus","2475 Hiatt Apple Trl",,Winterset,IA,50273-8113,,micro,http://www.bigrackbrewhaus.com
"Blue Mountain Lodge","814 Lincoln Pl SE",,"Orange City",IA,51041-1858,"(712) 737-3553",contract,
"Boone Valley Brewing Co","816 7th St",,Boone,IA,50036-2818,"(515) 432-1232",micro,http://www.boonevalleybrewing.com
"Brewery in Planning - Coralville",,,Coralville,IA,52241-1917,,planning,
"Brewery in Planning - Urbandale",,,Urbandale,IA,50322-2170,"(515) 556-1306",planning,
"Brewery In Planning- Iowa City, IA.",,,"Iowa City",IA,52240-5500,,planning,
"Brick Street Brewing Company","506 Walker St Ste B",,Woodbine,IA,51579-1229,"(712) 592-1894",micro,http://www.brickstreetbrewing.com
"Broad Street Brewing Company","113 Broad St",,Reinbeck,IA,50669-1013,"(319) 350-0749",micro,http://www.broadstreetbrewing.com
"Carroll Brewing Co.",,,Carroll,IA,51401,"(515) 709-0030",planning,http://www.carrollbrewing.com
"CIB Brewery (Chefs In Black)","121 Broadway St",,Carson,IA,51525-,"(515) 450-2981",micro,
"Confluence Brewing Co","1235 Thomas Beck Rd Ste A",,"Des Moines",IA,50315-1055,"(515) 285-9005",micro,http://www.confluencebrewing.com
"Contrary Brewing Co","411 W Mississippi Dr",,Muscatine,IA,52761-3150,"(563) 299-7894",micro,http://www.contrarybrewing.com
"Court Avenue Brewing Co","309 Court Ave Ste 100",,"Des Moines",IA,50309-2230,"(515) 282-2739",brewpub,http://www.courtavebrew.com
"Deb's Brewtopia","106 Cedar St",,Elkader,IA,52043,"(563) 245-3737",micro,http://www.debsbrewtopia.com
"Depot Deli and Lounge","101 N Railroad St",,Shenandoah,IA,51601-1158,"(712) 246-4444",brewpub,http://www.depotdeli.com
"Drink Me Brewing",,,Sibley,IA,51249,"(512) 468-3946",planning,http://www.drinkmebrewing.com
"Dubuque Star Brands / Otter Tail Brewery","132 Sheridan St",,Muscatine,IA,52761-5543,,contract,
"Exile Brewing","1514 Walnut St",,"Des Moines",IA,50309-3420,"(515) 883-2337",micro,http://www.exilebrewing.com
"Fat Hill Brewing","17 N Federal Ave",,"Mason City",IA,50401-3250,"(952) 412-6272",micro,http://fathillbrewing.com
"Fenders Brewing Company",,,"Polk City",IA,50226-2297,"(515) 402-7787",planning,http://fendersbrewing.com
"Firetrucker Brewery","716 SW 3rd St",,Ankeny,IA,50023-2615,"(515) 964-1284",micro,http://www.firetrucker.com
"Flix Brewhouse","3800 Merle Hay Rd",,"Des Moines",IA,50310-1305,"(512) 244-2739",brewpub,
"Fox Brewing","103 S 11th St",,"West Des Moines",IA,50265-4410,"(515) 635-0323",micro,http://www.foxbrewco.com
"Franklin Street Brewing Company","116 S Franklin St",,Manchester,IA,52057-2121,"(563) 927-2722",micro,http://www.franklinstreetbrewing.com
"Front Street Brewery - IA","208 E River Dr",,Davenport,IA,52801-1609,"(563) 322-1569",brewpub,http://www.frontstreetbrew.com
"Granite City Food & Brewery (#4)","12801 University Ave",,Clive,IA,50325-8219,"(515) 224-1300",brewpub,http://www.gcfb.net
"Granite City Food & Brewery (#5)","4755 1st Ave SE",,"Cedar Rapids",IA,52402-3211,"(319) 395-7500",brewpub,http://www.gcfb.net
