name,address1,address2,city,state,zip,phone,type,url
"5 Mile Brewing",,,Wildwood,NJ,08260-4533,"(609) 522-8383",planning,http://www.5milebrewing.com
"7 Mile Brewery","PO Box 385",,"Stone Harbor",NJ,08247-0385,"(609) 365-7777",micro,http://www.7milebrew.com
"902 Brewing Co",,,Hoboken,NJ,07030-5106,"(201) 430-6208",micro,http://www.902brewing.com
"Angry Erik Brewing","10 Millpond Dr Unit 8",,Lafayette,NJ,07848-3825,"(862) 432-9003",micro,http://www.angryerik.com
"Anheuser-Busch Inc – Newark","200 US Highway 1",,Newark,NJ,07114-2298,"(973) 645-7700",large,http://www.anheuser-busch.com
"Artisan Owl Brewing Company",,,"Ocean City",NJ,08226-4237,"(215) 740-2057",planning,
"Artisan's Brewery & Italian Grill","1171 Hooper Ave",,"Toms River",NJ,08753-8305,"(732) 244-7566",brewpub,http://www.artisanstomsriver.com
"Asbury Park Brewery","810 Sewall Ave",,"Asbury Park",NJ,07712-6527,"(732) 455-5571",micro,http://www.asburyparkbrewery.com
"Backward Flag Brewing","699 Challenger Way",,"Forked River",NJ,08731-5917,"(609) 994-0422",micro,http://www.backwardflagbrewing.com
"Beach Haus Brewery","801 Main St",,Belmar,NJ,07719-2705,"(732) 202-7782",micro,http://www.beachhausbeer.com
"Belford Brewing Company","84 Leonardville Rd",,Belford,NJ,07718-1144,"(732) 769-7168",micro,http://www.belfordbrewing.com
"Berlin Brewing Company","220 S White Horse Pike",,Berlin,NJ,08009-1902,"(856) 336-2038",micro,http://www.berlinbrewco.com
"Bickering Brothers Beer Company",,", NJ",,,,"(908) 370-9394",planning,
Birravino,"183 Riverside Ave",,"Red Bank",NJ,07701-1015,"(732) 842-5990",brewpub,http://www.birravino.com
"Black Horse Brewery Of NJ",,,Williamstown,NJ,08094,"(609) 561-9323",planning,http://www.blackhorsebrewerynj.com
"Boak Brewing Co","262 Wanaque Ave Rear",,"Pompton Lakes",NJ,07442-2116,"(973) 570-6381",contract,http://www.boaks.com
"Bolero Snort Brewery","65 Railroad Ave",,"Ridgefield Park",NJ,07660-1321,"(201) 819-3527",contract,http://www.bolerosnort.com
"Bonesaw Brewing Co.",,,"Mullica Hill",NJ,08062-1621,,planning,http://www.bonesawbrewing.com
"Bragg Hill",,,Summit,NJ,07901-4307,,planning,
"Brewery in Planning - Bloomingdale",,,Bloomingdale,NJ,07403-1737,,planning,
"Brewery in Planning - Farmingdale",,,Farmingdale,NJ,07727,"(732) 974-0070",planning,http://www.fizzics.com
"Brewery In Planning - Highlands",,,Farmingdale,NJ,07727,"(732) 672-6087",planning,
