name,address1,address2,city,state,zip,phone,type,url
"Brewery in Planning - Bismarck",,,Bismarck,ND,58503,,planning,
"Brewery In Planning - Fargo",,"Fargo, ND",,,,,planning,
"Brewery in Planning - Grafton",,,Grafton,ND,58237,,planning,
"Brewery in Planning - Williston",,,Williston,ND,58801,"(701) 577-1100",planning,
"Buffalo Commons Brewing Company","2307 Memorial Hwy",,Mandan,ND,58554-4624,"(701) 595-2255",micro,http://www.buffalocommonsbeer.com
"Drekker Brewing Company","630 1st Ave N Ste 6",,Fargo,ND,58102-5268,,brewpub,http://www.drekkerbrewing.com
"Edwinton Brewing Co",,"Bismark, ND",,,,"(701) 224-1596",micro,http://www.edwinton.com
"Fargo Brewing Co","610 University Dr N",,Fargo,ND,58102-4342,"(701) 478-2337",micro,http://www.fargobrewing.com
"Flatland Brewery","3140 Bluestem Drive",,"West Fargo",ND,58078-8002,"(701) 353-1178",micro,http://www.flatlandbrewery.com
"Granite City Food & Brewery (#3)","1636 42nd St SW",,Fargo,ND,58103-3324,"(701) 293-3000",brewpub,http://www.gcfb.net
"Kilstone Brewing","764 34th Street North Suite R",,Fargo,ND,58102,"(701) 893-5224",micro,http://www.kilstonebrewing.com
"Laughing Sun Brewing","107 N 5th St",,Bismarck,ND,58501-4026,"(701) 400-9750",micro,http://www.laughingsunbrewing.com
"Prairie Brothers Brewing",,,Fargo,ND,58102-2645,"(701) 212-2857",planning,
"Prairie Rose Meadery","3101 39th St. S. Suite E",,Fargo,ND,58104,"(701) 971-3690",,http://www.prairierosemeadery.com
"Rhombus Guys Brewing Co","116 S 3rd St",,"Grand Forks",ND,58201-4784,"(701) 757-0598",brewpub,http://www.rhombusguysbrewing.com
"Souris River Brewing","32 3rd St NE",,Minot,ND,58703-3108,"(701) 837-1884",brewpub,http://www.sourisriverbrewing.com
