name,address1,address2,city,state,zip,phone,type,url
"Baithouse Brewery",,,Sandusky,ND,44870,"(419) 366-5372",planning,http://www.baithousebrewery.com
"Bismarck Brewing",,,Bismarck,ND,58503-1070,,planning,
"Brewery in Planning - Williston",,,Williston,ND,58802-0936,,planning,
"Buffalo Commons Brewing Company","2307 Memorial Hwy",,Mandan,ND,58554-4624,"(701) 595-2255",micro,http://www.buffalocommonsbeer.com
"Drekker Brewing Company","630 1st Ave N Ste 6",,Fargo,ND,58102-5267,"(701) 540-6808",micro,http://www.drekkerbrewing.com
"Drumconrath Brewing Company","349 Knutson St Unit A",,Mapleton,ND,58059-4042,,micro,
"Fargo Brewing Co","610 University Dr N",,Fargo,ND,58102-4342,,micro,
"Flatland Brewery","3140 Blue Stem Dr",,"West Fargo",ND,58078-8009,"(701) 353-1178",micro,http://www.flatlandbrewery.com
"Granite City Food & Brewery (#3)","1636 42nd St SW",,Fargo,ND,58103-3324,"(701) 293-3000",brewpub,http://www.gcfb.net
"Half Brothers Brewing Company",,,"GRAND FORKS",ND,58203,,planning,http://www.halfbrothersbrewing.com
"Kilstone Brewing","764 34th St N Unit R",,Fargo,ND,58102-3097,"(701) 893-5224",micro,http://www.kilstonebrewing.com
"Laughing Sun Brewing","107 N 5th St",,Bismarck,ND,58501-4026,"(701) 400-9750",micro,http://www.laughingsunbrewing.com
"Old Ten Brewing",,"Bismarck, ND",,,,,planning,
"Pixeled Brewing Co.",,,Fargo,ND,58104,"(952) 255-9228",planning,http://pixeled.beer
"Rhombus Guys Brewing Co","116 S 3rd St",,"Grand Forks",ND,58201-4784,"(701) 757-0598",brewpub,http://www.rhombusguysbrewing.com
"Souris River Brewing","32 3rd St NE",,Minot,ND,58703-3108,"(701) 837-1884",brewpub,http://www.sourisriverbrewing.com
"Stonehome Brewing Company","313 Fox Hills Pkwy",,"Watford City",ND,58854,"(701) 444-2337",brewpub,http://www.stonehomebrewing.com
