name,address1,address2,city,state,zip,phone,type,url
"550 Brewing","119 E Chuska St",,Aztec,NM,87410-2110,"(505) 486-1094",proprietor,http://www.550brew.com
"Abbey Brewing Company, LLC","1305 Forest Service Rd #151",,Abiquiu,NM,87510,"(505) 670-6802",micro,http://www.abbeybrewing.biz
"Ale Republic","28 Arroyo Seco",,"Cedar Crest",NM,87008,"(505) 281-2828",micro,http://www.alerepublic.com
"Alien Brewpub","6601 Uptown Blvd NE Ste B",,Albuquerque,NM,87110-4207,"(505) 884-1116",brewpub,http://www.abqbrewpub.com
"Bathtub Row Brewing Co-op","163 Central Park Sq",,"Los Alamos",NM,87544-4029,"(505) 500-8381",micro,
"Bistronomy B2B Craft Brewery","3118 Central Ave SE",,Albuquerque,NM,87106-2216,"(505) 262-2222",brewpub,http://www.bistronomyb2b.com
"Black Cock Brewery","1719 SE Main St",,Roswell,NM,88201,"(575) 838-6184",micro,http://www.blackcockbrewery.com
"Blü Dragonfly Brewing","301 E 9th St # C",,Cimarron,NM,87714-4027,"(918) 636-1095",brewpub,
"Blue Corn Cafe","4056 Cerrillos Rd Ste G",,"Santa Fe",NM,87507-2605,"(505) 984-1800",brewpub,http://www.bluecorncafe.com
"Blue Heron Brewing Co. LLC","2214 New Mexico HWY 68",,Embudo,NM,87531,"(505) 579-9188",micro,http://www.blueheronbrews.com
"Boese Brothers Brewing","601 Gold Ave SW",,Albuquerque,NM,87102-3119,"(505) 382-7060",micro,http://www.boesebrothers.com
"Bombs Away Beer Company","9801 Acoma Rd SE",,Albuquerque,NM,87123-3301,"(505) 554-3204",brewpub,http://www.bombsawaybeer.com
"Bonito Valley Brewing Company","692 Calle La Placita",,Lincoln,NM,88338,"(575) 653-4810",micro,http://www.bonitovalleybrewing.com
"Bosque Brewing Co","8900 San Mateo Blvd NE Ste I",,Albuquerque,NM,87113-2459,"(505) 433-3889",micro,http://www.bosquebrewingco.com
"Bosque Brewing Co - Bosque North","834 W. Highway 550",,Bernalillo,NM,87004,"(505) 433-3889",micro,
"Bow and Arrow Brewing Co.","608 McKnight Ave NW",,Albuquerque,NM,87102-1237,"(505) 247-9800",micro,http://www.bowandarrowbrewing.com
