name,address1,address2,city,state,zip,phone,type,url
"550 Brewing","119 E Chuska St",,Aztec,NM,87410-2110,"(505) 486-1094",,http://www.550brew.com
"Abbey Brewing Company, LLC","PO Box 22779",,"Santa Fe",NM,87502-2779,"(505) 670-6802",,http://www.abbeybrewing.biz
"Ale Republic","28 Arroyo Seco",,"Cedar Crest",NM,87008,"(505) 281-2828",,http://www.alerepublic.com
"Alien Brewpub","6601 Uptown Blvd NE Ste B",,Albuquerque,NM,87110-4207,"(505) 884-1116",,http://www.abqbrewpub.com
"Bathtub Row Brewing Co-op","163 Central Park Sq",,"Los Alamos",NM,87544-4029,"(505) 500-8381",,
"Bistronomy B2B Craft Brewery","3118 Central Ave SE",,Albuquerque,NM,87106-2216,"(505) 262-2222",,http://www.bistronomyb2b.com
"Blü Dragonfly Brewing","301 E 9th St # C",,Cimarron,NM,87714-4027,"(918) 636-1095",,
"Blue Corn Cafe","4056 Cerrillos Rd Ste G",,"Santa Fe",NM,87507-2605,"(505) 984-1800",,http://www.bluecorncafe.com
"Blue Heron Brewing","2214 New Mexico 68",,Embudo,NM,87531,"(505) 579-9188",,http://www.blueheronbrews.com
"Boese Brothers Brewing","601 Gold Ave SW",,Albuquerque,NM,87102-3119,"(505) 382-7060",,http://www.boesebrothers.com
"Bombs Away Beer Company","9801 Acoma Rd SE",,Albuquerque,NM,87123-3301,"(505) 554-3204",,http://www.bombsawaybeer.com
"Bosque Brewing Co","8900 San Mateo Blvd NE Ste I",,Albuquerque,NM,87113-2459,"(505) 433-3889",,http://www.bosquebrewingco.com
"Bow and Arrow Brewing Co.","602 McKnight Ave NW",,Albuquerque,NM,87102-1237,"(505) 247-9800",,http://www.bowandarrowbrewing.com
"Boxing Bear Brewing Company","10200 Corrales Rd NW",,Albuquerque,NM,87114-9268,"(505) 897-2327",,http://www.boxingbearbrewing.com
"Brewery in Planning - Los Alamos",,,"Los Alamos",NM,87547-3829,,,
"Broken Trail Brewery & Distillery","2921 Stanford Dr NE",,Albuquerque,NM,87107-1813,"(505) 221-6281",,http://www.brokentrailspirits.com
"Canteen Brewhouse","2381 Aztec Rd NE",,Albuquerque,NM,87107-4207,"(505) 830-4629",,http://www.canteenbrewhouse.com
"Casa Vieja LLC",,,Corrales,NM,87048-8616,"(505) 269-1919",,http://www.casaviejaevents.com
"Colfax Ale Cellar","215 S 2nd St",,Raton,NM,87740-3907,"(575) 445-9727",,http://www.colfaxalecellar.com
"Comanche Creek Brewing Co","PO Box 375",,"Eagle Nest",NM,87718-0375,"(575) 377-2337",,http://www.comanchecreekbrewingco.com
"Corrales Bistro Brewery","4908 Corrales Rd",,Corrales,NM,87048-8613,"(505) 897-1036",,http://www.cbbistro.com
"De La Vega’s Pecan Grill and Brewery","500 S Telshor Blvd",,"Las Cruces",NM,88011-4613,"(575) 521-1099",,http://www.pecangrill.com
"Deep Well Brewing Co. LLC",,,Artesia,NM,88210-3304,"(575) 513-9365",,
"Desert Valley Brewing Co.","2809 Broadbent Pkwy NE, Suite D C/O The Craftroom",,Albuquerque,NM,87107-1613,"(505) 717-1985",,
"Dialogue Brewing","1501 1st St NW",,Albuquerque,NM,87102-1535,"(505) 585-1501",,http://www.dialoguebrewing.com
"Drylands Brewing","322 N Main Ave",,Lovington,NM,88260-3643,,,http://drylandsbrewing.com
"Duel Brewing Company","1228 Parkway Dr Ste D",,"Santa Fe",NM,87507-7319,"(505) 474-5301",,http://www.duelbrewing.com
"Enchanted Circle Brewing Company","20 Sage Ln.",,"Angel Fire",NM,87710,"(505) 507-8687",,
"Eskes Brew Pub","106 Des Georges Pl",,Taos,NM,87571-6179,"(575) 758-1517",,http://www.eskesbrewpub.com
"Ex Novo Albuquerque",,"Albuquerque, NM",,,,,,
"Flix Brewhouse","3236 La Orilla Rd NW",,Albuquerque,NM,87120-2630,"(505) 445-8500",,
"Guadalupe Mountain Brewing Company","3404 National Parks Hwy",,Carlsbad,NM,88220-5349,"(575) 361-7761",,
"High and Dry Brewing","529 Adams St NE",,Albuquerque,NM,87108-1228,"(219) 775-0232",,http://www.highanddrybrewing.com
"High Desert Brewing Co","1201 W Hadley Ave",,"Las Cruces",NM,88005-2422,"(575) 525-6752",,http://www.highdesertbrewingco.com
"Honeymoon Brewery",,,"Santa Fe",NM,87501,"(505) 920-8379",,http://www.honeymoonbrewery.com
"Icebox Brewing LLC",,,"Las Cruces",NM,88007-4722,"(575) 526-7129",,
"Kaktus Brewing Co.","471 South Hill Rd",,Bernalillo,NM,87004-9199,"(505) 379-5072",,http://www.kaktusbrewery.com
