name,address1,address2,city,state,zip,phone,type,url
"Accomplice Beer Company","115 W 15th St",,Cheyenne,WY,82001-4564,"(307) 632-2337",brewpub,http://www.accomplicebeer.com
"Altitude Chophouse and Brewery","320 S 2nd St",,Laramie,WY,82070-3612,"(307) 721-4031",brewpub,http://www.altitudechophouse.com
"Big Lost Meadery and Brewery","106 S Gillette Ave",,Gillette,WY,82716,"(307) 660-3199",micro,http://www.biglostmeadery.com
"Bitter Creek Brewing Co","604 Broadway St",,"Rock Springs",WY,82901-6348,"(307) 362-4782",brewpub,http://www.bittercreekbrewing.com
"Black Tooth Brewing Co","312 Broadway St",,Sheridan,WY,82801-3917,"(307) 675-2337",micro,http://www.blacktoothbrewingcompany.com
"Brewery In Planning - Gilette",,,Gillette,WY,82718-7246,"(307) 689-1393",planning,
"Brewery in Planning - Riverton, WY",,,Riverton,WY,82501,"(307) 709-0570",planning,
"Coal Creek TAP","108 E Grand Ave",,Laramie,WY,82070-3638,"(307) 460-9556",micro,http://www.coalcreektap.com
"Cowboy State Brewing","316 S Birch St",,Glenrock,WY,82637,"(307) 797-1224",micro,
"Danielmark's Brewing Company","209 E 18th St",,Cheyenne,WY,82001-4507,"(402) 450-8044",micro,http://www.danielmarksbrewing.com
"Freedom's Edge Brewing","1509 Pioneer Ave",,Cheyenne,WY,82001,"(307) 514-5314",micro,http://www.freedomsedgebrewing.com
"Gillette Brewing Company","301 S Gillette Ave",,Gillette,WY,82716-3705,"(307) 670-8948",brewpub,http://www.gillettebrewingcompany.com
"Gruner Brothers Brewing",,,Casper,WY,82601-1335,"(307) 333-5110",planning,http://www.grunerbrewing.com
"HeadStrong Brewery","126 N 3rd St",,Douglas,WY,82633-2163,"(307) 351-4061",micro,http://www.headstrongbrewery.com
"Lander Brewing Co","148 Main St",,Lander,WY,82520-3126,"(307) 332-8227",brewpub,http://www.landerbrewing.com
"Library Sports Grill and Brewery","201 E Custer St",,Laramie,WY,82070-3633,"(307) 742-0500",brewpub,http://laramie.librarysportsgrille.com
"Luminous Brewhouse","504 Broadway St",,Sheridan,WY,82801-3619,,micro,http://www.luminousbrewhouse.com
"Melvin Brewing","624 County Road 101",,Alpine,WY,83128-0314,"(307) 654-0426",regional,http://www.melvinbrewing.com
"Melvin Brewing Co","75 E Pearl Ave",,Jackson,WY,83001-8658,"(307) 733-0005",micro,
"Mishap! Brewing Company","48 S Main St",,Buffalo,WY,82834-1823,"(307) 620-5688",micro,http://www.mishapbrewing.com
"One Eyed Buffalo Brewing Company LLC","528 Broadway St",,Thermopolis,WY,82443-2718,"(307) 864-3555",brewpub,
"Pat O'Hara Brewing Company","1019 15th St",,Cody,WY,82414-3721,"(307) 586-5410",brewpub,
"Roadhouse Brewing Company","1225 Gregory Ln",,Jackson,WY,83001-9433,"(307) 264-1900",micro,http://www.roadhousebrewery.com
"Roadhouse Pub and Eatery",,,"Jackson Hole",WY,83001-8630,"(307) 739-0700",planning,http://www.roadhousebrewery.com
"Sheridan Brewing company",,,Sheridan,WY,82801,,planning,
"Snake River Brewing Co","265 S Millward St PO Box 3317",,Jackson,WY,83001-8582,"(307) 739-2337",micro,http://www.snakeriverbrewing.com
"Snowy Mountain Brewery","601 E Pic Pike Rd",,Saratoga,WY,82331,"(800) 594-0178",brewpub,
"Square State Brewing","422 S Main St",,"Rock Springs",WY,82901,"(307) 362-6159",micro,
"StillWest Brewery & Grill",,,Jackson,WY,83001-8668,"(256) 694-8187",planning,
"Suds Brothers Brewing Co","1012 Main St",,Evanston,WY,82930-3443,"(307) 444-7837",brewpub,http://www.sudsbrothersbrewery.com
"Ten Sleep Brewing Company","2549 Hwy 16",,"Ten Sleep",WY,82442,"(307) 366-2074",micro,http://www.tensleepbrewingco.com
"Wind River Brewing Co - WY","402 Pine St",,Pinedale,WY,82941,"(307) 367-2337",brewpub,http://www.windriverbrewingco.com
"WYOld West Brewing Company","221 N Bent St",,Powell,WY,82435-2335,"(307) 764-6200",brewpub,http://www.wyoldwest.com
"Wyoming Territory Brewing / Eric Bischoff Family Brewing",,,Cody,WY,82414,,contract,http://www.buffalobillcodybeer.com
