name,address1,address2,city,state,zip,phone,type,url
"12 Gates Brewing Company","80 Earhart Dr Ste 20",,Williamsville,NY,14221-7804,"(716) 906-6600",brewpub,http://www.12gatesbrewing.com
"16 Stone Brewpub","9542 Main St",,"Holland Patent",NY,13354,"(315) 865-8500",brewpub,http://www.16stonebrewpub.com
"1940's Brewing Company","1337 Lincoln Ave Unit 1",,Holbrook,NY,11741-2275,"(631) 533-4838",micro,http://www.1940sbrewingcompany.com
"2 Way Brewing Company","18 W Main St",,Beacon,NY,12508-2512,"(845) 202-7334",brewpub,http://www.2waybrewingcompany.com
"212 Brewing Company","21476 Route 23",,Davenport,NY,13750,"(212) 377-9050",contract,
"42 North Brewing Company","25 Pine St",,"East Aurora",NY,14052-1827,"(716) 805-7500",brewpub,http://www.42northbrewing.com
"6 Degrees of Separation","35 Main St",,Ossining,NY,10562-4662,"(914) 432-5969",brewpub,http://www.6degreesbp.com
"7 Sins Brewery","10593 W Main Rd",,Ripley,NY,14775-9746,"(716) 581-2090",micro,http://www.7sinsbrewery.com
"8th Ward Brewing Company",,,Poughkeepsie,NY,12603-3401,,planning,
"Abandon Brewing","2994 Merritt Hill Rd",,"Penn Yan",NY,14527-8938,"(585) 209-3276",micro,http://www.abandonbrewing.com
"Adirondack Pub and Brewery","33 Canada St",,"Lake George",NY,12845-1603,"(518) 668-0002",micro,http://www.adkpub.com
"Adirondack Toboggan Company Microbrewery","202A W Main St",,Gouverneur,NY,13642-1334,"(315) 771-6313",micro,http://www.adktoboggan.net
"Akwesasne Mohawk Casino Resort",,,Akwesasne,NY,13655-1800,"(518) 358-2222",planning,http://mohawkcasino.com
"Alewife Brewing Company","514 51st Ave",,"Long Island City",NY,11101-5879,"(718) 937-7494",brewpub,http://www.alewife.beer
"Alphabet City Brewing Co","96 Avenue C Frnt 4",,"New York",NY,10009-7055,"(914) 356-6809",contract,http://www.acbnyc.com
"Amber Lantern Brewing Company","44 N Main St",,Warsaw,NY,14569-1326,"(585) 786-3559",brewpub,http://www.amberlanternbrewingcompany.com
"Andean Brewing","300 Corporate Dr Ste 2",,Blauvelt,NY,10913-1162,"(646) 450-5852",micro,
"Anheuser-Busch Inc – Baldwinsville","2885 Belgium Rd",,Baldwinsville,NY,13027-2706,"(315) 635-4000",large,
"Apex Brewery",,,"Central Valley",NY,10917-3708,"(845) 549-3006",planning,http://www.apexbeer.co
"Argyle Brewing Company","1 Main St",,Greenwich,NY,12834-1209,"(518) 338-7405",micro,http://www.argylebrewing.com
"Arrowood Farms","236 Lower Whitfield Rd",,Accord,NY,12404-5809,"(845) 253-0389",micro,http://www.arrowoodfarms.com
"Artisanal Brew Works","41 Geyser Rd",,"Saratoga Springs",NY,12866-9038,"(518) 594-2337",micro,http://www.artisanalbrewworks.com
"Aurora Ale & Lager","1891 State Route 90 N",,"King Ferry",NY,13081-9719,,micro,http://www.brewaurora.com
"Ausable Brewing Co","765 Mace Chasm Rd",,Keeseville,NY,12944-2425,"(315) 244-3295",micro,http://ausablebrewing.tumblr.com
"B9 Beverages Inc","404 5th Ave # 7.055",,"New York",NY,10018-2797,,contract,
"Bacchus Brewing","15 Ellis Dr",,Dryden,NY,13053-9630,"(607) 844-8474",micro,http://www.bacchusbrewing.com
"Back Barn Brewing Company",,,Delanson,NY,12053,"(518) 709-8423",planning,
"Bad Seed Cider co llc","43 baileys gap rd",,highland,NY,12528,"(845) 389-3087",micro,http://www.badseedhardcider.com
"Baggs Square Brewing Co.",,,Poland,NY,13431-2517,,planning,
"Bandwagon Brewery","3582 West Ave",,Interlaken,NY,14847,"(607) 229-5608",micro,http://www.bandwagonbeer.com
"BarkEater Craft Brewery","5411 Shady Ave",,Lowville,NY,13367-1601,"(315) 775-8959",proprietor,http://www.barkeaterbrew.com
"Barnshed Brewing","100 Lauman Ln",,Hicksville,NY,11801-6574,"(516) 376-6514",micro,http://www.barnshedbrewing.com
"Barrage Brewing Co","32 Allen Blvd Ste E",,Farmingdale,NY,11735-5625,"(631) 335-7941",micro,http://www.barragebrewing.com
"Barrier Brewing Co","3001 New St Ste A2",,Oceanside,NY,11572-2747,"(516) 594-1028",micro,http://www.barrierbrewing.com
"Battle Hill Brewing Company","4 Charles Street",,"Fort Ann",NY,12827,"(518) 639-1033",micro,http://www.battlehillbrewing.com
"Beer Tree Brew Co","197 Rte 369",,"Port Crane",NY,13833,,micro,http://www.beertreebrew.com
"Bellport Brewing Company",,,"Rocky Point",NY,11778-8986,"(631) 909-4457",proprietor,http://www.bellportbrewing.com
"Big Alice Brewing Company","808 43rd Rd",,"Long Island City",NY,11101-6820,"(347) 688-2337",micro,http://www.bigalicebrewing.com
"Big Ditch Brewing Company","55 E Huron St",,Buffalo,NY,14203-1632,"(716) 854-5050",micro,http://www.bigditchbrewing.com
"Big Inlet Brewing",,,Mayville,NY,14757-9730,"(716) 573-7564",planning,http://www.biginletbrewing.com
"Big Slide Brewery","5686 Cascade Road",,"Lake Placid",NY,12946,"(518) 523-7844",brewpub,http://www.bigslidebrewery.com
"Big Tupper Brewing","12 Cliff Ave",,"Tupper Lake",NY,12986-1719,"(518) 359-6350",brewpub,http://www.bigtupperbrewing.com
"Binghamton Brewing Co","15 Avenue B",,"Johnson City",NY,13790-2234,"(607) 238-3448",micro,http://www.bingbrew.com
"Birreria @ Eataly","200 5th Ave Fl 14",,"New York",NY,10010-3302,"(212) 539-0204",brewpub,http://www.eatalyny.com
"Black Forest Brew Haus","2015 New Hwy",,Farmingdale,NY,11735-1103,"(631) 391-9500",brewpub,http://www.blackforestbrewhaus.com
"Blind Bat Brewery LLC, The","420 Harrison Dr",,Centerport,NY,11721-1216,"(631) 891-7909",micro,http://www.blindbatbrewery.com
"Blue Collar Brewery, Inc.","40 Cottage St",,Poughkeepsie,NY,12601-2015,"(845) 454-2739",brewpub,http://www.thebluecollarbrewery.com
"Blue Line Brewery","555 Lake Flower Ave",,"Saranac Lake",NY,12983-2465,"(518) 354-8114",brewpub,http://www.bluelinebrew.com
"Blue Point Brewing","225 West Main St",,Patchogue,NY,11772,,large,
"Blue Point Brewing Co","225 W MAIN ST STE A",,Patchogue,NY,11772-9070,"(631) 475-6944",large,http://www.bluepointbrewing.com
"Bolton Landing Brewing Co.","4933 Lake Shore Dr",,"Bolton Landing",NY,12814-7757,"(518) 644-2739",micro,http://www.boltonlandingbrewing.com
"Boots Brewing Company, Inc.","89 Public Sq",,Watertown,NY,13601-2626,"(315) 767-0794",micro,http://www.bootsbrew.com
"Bottomless Brewing, LLC","3543 E Lake Rd",,Geneva,NY,14456-9261,"(315) 325-4380",brewpub,http://www.bottomlessbrewing.com
"Bradley Farm / RB Brew, LLC","317 Springtown Rd",,"New Paltz",NY,12561-3020,"(845) 255-8769",micro,http://www.raybradleyfarm.com
"Braven Brewing Company",,,Brooklyn,NY,11237,"(929) 295-6673",planning,
"Braven Brewing Company","362 Jefferson St # 320",,Brooklyn,NY,11237-2312,"(929) 295-6673",proprietor,http://www.bravenbrewing.com
"Brewery At The Culinary Institute Of America","1946 Campus Dr",,"Hyde Park",NY,12538,,brewpub,
"Brewery in Planning - Astoria",,,Astoria,NY,11105-3936,,planning,
"Brewery In Planning - Brooklyn",,,Brooklyn,NY,11216,,planning,
"Brewery in Planning - Brooklyn",,,Brooklyn,NY,11225,"(904) 228-8611",planning,
"Brewery in Planning - Brooklyn",,,Brooklyn,NY,11231-5061,"(212) 925-8775",planning,
"Brewery in Planning - East Rochester, NY",,,"East Rochester",NY,14445,,planning,
"Brewery in Planning - Fabius",,,Fabius,NY,13063-8710,"(315) 447-9511",planning,
"Brewery in Planning - Long Island City",,,"Long Island City",NY,11101-5574,"(917) 687-4204",planning,
"Brewery in Planning - Medina",,,Medina,NY,14103-9666,,planning,
"Brewery in Planning - New York",,"New York, NY TBD",,,,,planning,
"Brewery in Planning - Olivebridge",,,Olivebridge,NY,12461-5513,"(914) 261-5265",planning,
"Brewery In Planning - Oyster Bay",,,Warwick,NY,10990-3426,,planning,
"Brewery In Planning - Point Lookout",,,"Point Lookout",NY,11569,,planning,
"Brewery in Planning - TICONDEROGA, NY",,,Ticonderoga,NY,12883-1455,"(973) 670-6214",planning,
"Brewery in Planning - Washington",,"Nyack, NY",,,,"(202) 577-6004",planning,
"Brewery in Planning - Wellsville, NY",,,Wellsville,NY,14895,"(585) 610-0787",planning,http://wellsvillebrewingcompany.com
"Brewery Ommegang","656 County Highway 33",,Cooperstown,NY,13326-4737,"(800) 544-1809",regional,http://www.ommegang.com
"BrewSA Brewing Co","180 Woodcleft Ave",,Freeport,NY,11520-6336,"(516) 377-2751",micro,http://www.brewsa.com
"Brick House Brewery and Restaurant","67 W Main St",,Patchogue,NY,11772-3001,"(631) 447-2337",brewpub,http://www.brickhousebrewery.com
"Brickyard Brewing Company","436 Center St",,Lewiston,NY,14092-1604,"(716) 754-7227",brewpub,http://www.brickyardbrewingcompany.com
"Bridge And Tunnel Brewery","15-35 Decatur St",,Ridgewood,NY,11385-5818,"(347) 392-8593",micro,http://www.bridgeandtunnelbrewery.com
"Brindle Haus Brewing Company","377 S Union St",,Spencerport,NY,14559-1970,"(585) 507-6665",micro,http://www.brindlehausbrewing.com
"Broken Bow Brewery","173 Marbledale Rd",,Tuckahoe,NY,10707-3117,"(914) 268-0900",micro,http://www.brokenbowbrewery.com
"Brooklyn Brewery","79 N 11th St #1 Brewers Row",,Brooklyn,NY,11249-1913,"(718) 486-7422",regional,http://www.brooklynbrewery.com
"Brown's Brewing Co","417 River St",,Troy,NY,12180-2822,"(518) 365-4846",brewpub,http://www.brownsbrewing.com
"Brown's Brewing Co","50 Factory Hill Rd",,"North Hoosick",NY,12133,"(518) 273-2337",brewpub,http://www.brownsbrewing.com
