name,address1,address2,city,state,zip,phone,type,url
"1781 Brewing Company","11109 Plank Rd",,Spotsylvania,VA,22553-4258,,micro,
"2 Silos Brewing Company","3931 Avion Park Court",,Chantilly,VA,20151,"(703) 547-4457",micro,http://2silosbrewing.com
"2 Witches Winery and Brewing Company","209 Trade St",,Danville,VA,24541-3545,"(434) 549-2739",micro,http://www.2witcheswinebrew.com
"6 Bears & A Goat Brewing Company, LLC","1140 International Pkwy",,Fredericksburg,VA,22406-1126,"540-356-9056 Ext. 2",brewpub,http://www.6bgbrewingco.com
"7 Hills Brewing Co","115 S 15th St Ste 100",,Richmond,VA,23219-4254,"(804) 716-8307",micro,http://www.7hillsrva.com
"757 Brewing Company",,,Norfolk,VA,23508,"(757) 582-6653",planning,http://www.757brewing.com
"Adroit Theory Brewing Company","404 Browning Ct Unit C",,Purcellville,VA,20132-6171,"(703) 434-0553",micro,http://www.adroit-theory.com
"Adventure Brewing Co","33 Perchwood Dr Ste 101",,Fredericksburg,VA,22405-4552,"(540) 242-8876",micro,http://www.adventurebrewing.com
"Adventure South","3321 Dill Smith Dr Bowman Center",,Fredericksburg,VA,22408-7319,"(540) 371-7799",brewpub,http://www.adventurebrewing.com
"Alesatian Brewing Co.","23 N Loudoun St",,Winchester,VA,22601-4715,,brewpub,
"Alewerks Brewing Company","189B Ewell Rd",,Williamsburg,VA,23188-2185,"(757) 220-3670",micro,http://www.alewerks.com
"Amber Ox Kitchen & Brewery",,,Williamsburg,VA,23185-3621,"(616) 638-8866",planning,http://www.theamberox.com
"Ammo Brewing","235 N Market St",,Petersburg,VA,23803-3207,"(804) 722-1667",micro,http://www.ammobrewing.com
"Anheuser-Busch Inc – Williamsburg","7801 Pocahontas Trl",,Williamsburg,VA,23185-6302,"(757) 253-3600",large,http://www.anheuser-busch.com
"Apocalypse Ale Works","1257 Burnbridge Rd",,Forest,VA,24551-3803,"(434) 258-8761",micro,http://www.apocalypsebrewworks.com
"Ardent Craft Ales","3200 W Leigh St",,Richmond,VA,23230-4410,"(804) 359-1605",micro,http://www.ardentcraftales.com
"Aslin Beer Company","1104 Artic Quill Rd",,Herndon,VA,20170-3601,"(703) 787-5766",micro,http://www.aslinbeer.com
"Axis Beer Company",,,"Newport News",VA,23602-8353,,planning,
"B Chord Brewing Company",,,"Round Hill",VA,20141,"(703) 623-4542",planning,http://www.bchordbrewing.com
"Back Bay Brewing Company","614 Norfolk Ave",,"Virginia Beach",VA,23451-4419,"(757) 531-7750",micro,http://www.backbaybrewingco.com
"Backroom Brewery","150 Ridgemont Rd",,Middletown,VA,22645-3817,"(540) 869-8482",brewpub,http://www.backroombreweryva.com
"BadWolf Brewing Company","8420 Kao Cir",,Manassas,VA,20110-1728,"(703) 479-2305",micro,http://www.badwolfbrewingcompany.com
"BadWolf Brewing Company","9776 Center St",,Manassas,VA,20110-4128,"(571) 358-9774",micro,http://www.badwolfbrewingcompany.com
"BadWolf Public House",,,Manassas,VA,20110,"(571) 292-1427",planning,http://www.badwolfpublichouse.com
