name,address1,address2,city,state,zip,phone,type,url
"Abolitionist Ale Works","129 W. Washington St.",,"Charles Town",WV,25414,,brewpub,http://www.abolitionistaleworks.com
"Bad Shepard Beer Company","702 Quarrier St",,Charleston,WV,25301-2627,"(304) 343-2739",brewpub,http://www.blacksheepwv.com
"Berkeley Springs Brewing Co.","91 Sugar Hollow Rd Ste D",,"Berkeley Springs",WV,25411-7243,"(304) 258-3369",brewpub,http://www.berkeleyspringsbrewingcompany.com
"Big Timber Brewing","1210 S Davis Ave",,Elkins,WV,26241-3437,"(304) 637-5008",micro,http://www.bigtimberbrewing.com
"Blackwater Brewing Co","912 William Avenue",,Davis,WV,26260-0356,"(304) 259-4221",micro,http://www.blackwaterbrewingwv.com
"Brew Keepers","2200 Main Street",,Wheeling,WV,26001,"(724) 809-8968",micro,
"Brewery in Planning - Cross Lanes",,,"Cross Lanes ",WV,25313,"(304) 741-1407",planning,
Brewstel,"120 Davis Ave",,Elkins,WV,26241-3812,"(304) 940-4769",micro,http://www.brewstel.com
"Bridge Brew Works","335 Nick Rahall Greenway",,Fayetteville,WV,25840-1617,"(304) 574-1998",micro,http://www.bridgebrewworks.com
"Chestnut Brew Works","3186 Halleck Rd",,Morgantown,WV,26508-3614,"(304) 276-2737",micro,http://www.chestnutbrewworks.com
"Dobra Zupas","600 South Oakwood Ave",,Beckley,WV,25801-5928,"(304) 253-9872",brewpub,http://www.dobrazupas.com
"Eight Rivers Brewery",,,Hillsboro,WV,24946,"(202) 251-3083",planning,
"Greenbrier Valley Brewing Co","862 Industrial Park Rd Ste A",,Maxwelton,WV,24957,"(304) 520-4669",micro,http://www.gvbeer.com
"Lost River Brewing Co","155 W Main St",,Wardensville,WV,26851-,"(304) 874-4455",brewpub,http://www.lostriverbrewing.com
"Mash Brewing Company","122 N George St",,"Charles Town",WV,25414-1502,"(240) 344-3451",micro,http://www.mashbrewingcompany.com
"Morgantown Brewing Co","1291 University Ave",,Morgantown,WV,26505-5450,"(304) 292-6959",brewpub,http://www.morgantownbrewing.com
"Mountain State Brewing Co","1 Nelson Blvd",,Thomas,WV,26292,"(304) 463-4500",micro,http://www.mountainstatebrewing.com
"North End Brewing Co","3500 Emerson Ave",,Parkersburg,WV,26104-1806,"(304) 428-5854",brewpub,http://www.netbrewery.com
"Old Spruce Tavern","Rimfire Commercial 2-3, 10 Snowshoe Dr",,Snowshoe,WV,26209,"(304) 572-1020",micro,http://www.oldsprucetavern.com
"Parkersburg Brewing Co","707 Market Street",,Parkersburg,WV,26101-4628,"(304) 916-1502",brewpub,http://www.parkersburgbrewing.com
"Pubstomper Brewing Company","132 Tower Ln",,Westover,WV,26501-4506,"(304) 685-3807",micro,http://www.pubstomperbrewing.com
"Rippon Brewing Company",,,Rippon,WV,25441,"(304) 839-2263",planning,http://www.ripponbrewing.com
"Screech Owl Brewing","2323 Ralph Livengood Rd",,"Bruceton Mills",WV,26525-5889,"(304) 379-4777",micro,http://www.screechowlbrewing.com
"Short Story Brewing","5904 Fairmont Rd.",,Rivesville,WV,26588-8844,,micro,http://www.shortstorybrewing.com
"Sophisticated Hound Brewing Company",,,Princeton,WV,24739,,micro,
"Stumptown Ales","390 William Avenue",,Davis,WV,26260,,micro,
"The Peddler","835 3rd Ave",,Huntington,WV,25701,"(304) 241-2958",brewpub,
"Town Run Brewing Company","202 E. Washington St.",,Shepherdstown,WV,25443,"(304) 876-0502",brewpub,http://www.townrunbrewing.com
"Weathered Ground Brewery","2007 Flat Top Rd",,Ghent,WV,25843-9303,"(304) 716-6230",micro,http://www.weatheredgroundbrewery.com
"Wheeling Brewing Co","2247 Market St",,Wheeling,WV,26003-3839,"(304) 905-8757",brewpub,http://www.wheelingbrewing.com
