name,address1,address2,city,state,zip,phone,type,url
"Bernard Pivo","5. Kvetna 1","Humpolec, Czech Republic",,,,,,
"Bonver CZ, S.r.o.","Žerotínova 20","Valašské Mezirící, Czech Republic",,,,,,
"Branik Pivovar A Sladovna","Udolni 212","Praha, Czech Republic",,,,2461841,,
"Brewery in Planning - Brno",,"Brno, Czech Republic",,,,420519772,planning,
"Budejovický Budvar","Karoliny Svetlé 4","Ceské Budejovice, Czech Republic",,,,,,
"Budejovický Budvar","Karoliny Svetle 4","370 21 Ceske Budejovice, Czech Republic",,,,"420 387 705 281",large,
"Budejovický Meštanský Pivovar","Lidická 458/51","Ceské Budejovice, Czech Republic",,,,,,
"Cernokostelecký Zájezdní Pivovar","Ceskobrodská 17","Kostelec Nad Cernými Lesy, Czech Republic",,,,,,
"Chebský Minipivovar","Pastýrská 8","Cheb, Czech Republic",,,,,,
"Chmelarský Institut, S.r.o. Pokusný Minipivovar","Kadanská 2525","Žatec, Czech Republic",,,,,,
"Chodovar S.R.O","Pivovarska 107","Chodova Plana, Czech Republic",,,,184992811,regional,
"Chodovar, S.r.o","Pivovarská 107","Chodová Planá, Czech Republic",,,,,,
Czechvar/B.B.N.P.,"Karoliny Svetle 4","370 21 Ceske Budejovice, Czech Republic",,,,"+420 38 7705 111",large,http://www.czechvar.com
"Hema S.r.o Pivovar Golcuv Jen","5 Kvetna 172","Golcuv Jenikov, Czech Republic",,,,45193209,regional,
"Hostinský Minipivovar Moritz",,", Czech Republic",,,,,,
"Hostinský Pivovar & Hotel Excelent","Pivovarska 10","Rýmarov, Czech Republic",,,,,,
"HSP Hlucínský Pivovar V.o.s","Podle Zdi 148","Hlucín, Czech Republic",,,,,,
"Jihoscesk Pivovary A.S.","Karloiny Svetle P O Box 107","Ceske Budejovice, Czech Republic",,,,038-2-40-27,regional,
"Klášterní Restaurace A Pivovar","Strahovské Nádvorí 302/10","Praha 1, Czech Republic",,,,,,
Krakonoš,"Križíkova 486","Trutnov, Czech Republic",,,,,,
"Kralovsky p. Krusovice",,"Krusovice, Czech Republic",,,,"+420 313-569-236",,
"Královský Pivovar Krušovice, A.s.",,", Czech Republic",,,,,,
"Lobkowiczký Pivovar Vysoký Chlumec","Vysoký Chlumec","Vysoký Chlumec, Czech Republic",,,,,,
"Meštanský Pivovar Havlíckuv Brod","Dobrovského 2027","Havlíckuv Brod, Czech Republic",,,,,,
"Mestský Pivovar Nová Paka, A.s.","Pivovarská 400","Nová Paka, Czech Republic",,,,,,
"Mikropivovar J.Fencla",C.P.169,"Krušovice, Czech Republic",,,,,,
"Minipivovar Frýdek-Místek","Pionýru 839","Frýdek - Místek , Czech Republic",,,,,,
"Minipivovar Harrachov","Nový Svet 95","Harrachov V Krkonoších, Czech Republic",,,,,,
"Minipivovar Hukvaldy","Restaurace U Zastávky Dolní Sklenov 33","Hukvaldy, Czech Republic",,,,,,
"Minipivovar Jirí Jelínek","Sentice 13","Tišnov, Czech Republic",,,,,,
"Minipivovar Konícek Vojkovice","Vojkovice 10","Vojkovice, Czech Republic",,,,,,
"Minipivovar Medlešice","Medlešice C. 2","Medlešice, Czech Republic",,,,,,
"Minipivovar U Medvídku","Na Perštýne 7","Prague 1, Czech Republic",,,,,,
"Moravskoslezske Pivovary","Komenskeho 35 P O Box 51","Prerov, Czech Republic",,,,0641-30-51-7,,
"Nova Paka Brewery","Pivovarska 400","509 01Nova Paka, Czech Republic",,,,+420-493-727-031-2,large,http://www.novopackepivo.cz
"Novomestský Pivovar","Vodickova 20","Praha 1, Czech Republic",,,,,,
"Pegas Gasthausbrauerei","Jakubska 4","BRNO, Czech Republic",,,,"05 2 21 30",regional,
