name,address1,address2,city,state,zip,phone,type,url
"Augustinerbraeu Kloster Muelln OHG","Augustinergasse 4","Salzburg, Austria",,,,"+43 (662) 431246",,http://www.beerhavensalzburg.com
"BBAG Oesterreichische Brau-Beteiligungs-AG","Poschacherstrasse 35","Linz, Donau, Austria",,,,"(437) 326-9510",,http://www.bbag.com
"Branger Braeu Georg Hoertnagl",Unterperfuss,"Kematen in Tirol, Austria",,,,"(495) 232-2209",,
"Brau Am Berg,","Hauptstrasse 3","Frankenmarkt, Austria",,,,"07684 444",regional,
"Brau Getrankeind Gesellschaft","Schleppe Brauerei, Postfach 25 Feldkirchner-str 147","Klagenfurt, Austria",,,,"0463 2 27 00",regional,
"Brau Union Osterreich AG","A-4021 LINZ Poschacherstrae 35","Graz, Austria",,,,43732169790,regional,
"Braucommune Freistadt",,"Freistadt, Austria",,,,"(079) 422-4920",regional,
"Brauerei Aspach Ges mbH","Nr. 29","Aspach, Innkreis, Austria",,,,"(437) 755-6901",,
"Brauerei Aspach Ges mbH, Brauerei Braeu am Berg","Bahnhofstrasse 1","Frankenmarkt, Austria",,,,"(437) 684-6444",,
"Brauerei Brauhotel Weitra","Rathausplatz 6","Weitra, Austria",,,,"(432) 856-2936",,http://www.weitra.at/gastronomie.html
"Brauerei Egg, Simma, Kohler GesmbH & Co KG","Gerbe 500","Egg, Vorarlberg, Austria",,,,"+43 (5512) 2201-0",,http://www.brauerei-egg.at
"Brauerei Eggenberg","Postfach 44","Vorchdorf, Austria",,,,"07614 345",regional,
"Brauerei Ernst Mayr GmbH","Ertlstrasse 3","Kirchdorf, Austria",,,,"(075) 822-2460",regional,
"Brauerei Falkenstein",,"Lienz, Austria",,,,"(048) 526-2062",,
"Brauerei Fohrenburg GmbH + Co.","Fohrenburgstrasse 5","Bludenz, Austria",,,,"(435) 552-6060",,http://www.fohrenburg.at
