name,address1,address2,city,state,zip,phone,type,url
"Apponaug Brewing","334 Knright Street",,Warwick,RI,02886,"(401) 384-0512",brewpub,http://www.apponaugbrewing.com
"Beer On Earth","6670 Post Rd",,"North Kingstown",RI,02852,"(401) 885-0580",micro,http://www.beeronearth.com
"Buttonwoods Brewery","530 Wellington Ave Ste 22",,Cranston,RI,02910-2997,"(401) 461-2337",micro,http://www.buttonwoodsbrewery.com
"Coddington Brewing Co","210 Coddington Hwy",,Middletown,RI,02842-4884,,brewpub,
"Crooked Current Brewery","560 Mineral Spring Ave Ste 2-112",,Pawtucket,RI,02860-8612,"(401) 473-8312",micro,http://www.crookedcurrentbrewery.com
"Foolproof Brewing Company","241 Grotto Ave",,Pawtucket,RI,02860-3403,"(401) 721-5970",micro,http://www.foolproofbrewing.com
"Grey Sail Brewing Co. LLC","63 Canal St",,Westerly,RI,02891-1552,"(410) 212-7592",micro,http://www.greysailbrewing.com
"Isle Brewers Guild","461 Main St",,Pawtucket,RI,02860,,micro,
"LineSider Brewing Company","1485 South County Trail Ste 201",,"East Greenwich",RI,02818,"(401) 398-7700",micro,http://www.linesiderbrewing.com
"Long Live Beerworks","425 W Fountain St Unit 104",,Providence,RI,02903-3530,,micro,http://www.longlivebeerworks.com
"Mohegan Cafe and Brewery","213 Water St",,"Block Island",RI,02807,"(401) 466-5911",brewpub,
"Narragansett Brewing Co","461 Main St",,Pawtucket,RI,02860-2913,"(401) 437-8970",regional,http://www.narragansettbeer.com
"Newport Craft Brewing and Distilling","293 JT Connell Hwy",,Newport,RI,02840,"(401) 849-5232",micro,http://www.newportcraft.com
"Proclamation Ale Company","298 Kilvert Street",,Warwick,RI,02886,"(401) 787-6450",micro,http://www.proclamationaleco.com
"Providence Brewing Company","1920 Mineral Spring Avenue Unit 11",,Providence,RI,02904-3742,"(401) 349-1260",micro,http://www.pvdbc.com
"Ragged Island Brewing Company","200 High Point Ave Unit B6",,"Portsmouth ",RI,02871,"(401) 318-2991",micro,http://www.raggedislandbrewing.com
"Ravenous Brewing Company","840 Cumberland Hill Rd",,Woonsocket,RI,02895-5657,"(401) 216-5331",micro,http://www.ravenousbrew.com
"Revival Brewing","505 Atwood Ave",,Cranston,RI,02920-5327,"(401) 372-7009",proprietor,http://www.revivalbrewing.com
"Shaidzon Beer Company, LLC","141 Fairgrounds Rd.",,"West Kingston",RI,02892,"(401) 829-3147",micro,http://www.shaidzonbeerco.com
"Smug Brewing","100 Carver St",,Pawtucket,RI,02860,"(401) 642-5701",micro,http://www.smugbrewing.com
"Sons of Liberty Beer & Spirits Co.","1425 Kingstown Rd",,Wakefield,RI,02879-8313,"(401) 284-4006",micro,http://www.drinksol.com
"Taproot Brewing Co / Newport Vineyards","909 E Main Rd",,Middletown,RI,02842-5529,"(401) 848-5161",micro,http://www.newportvineyards.com
"Tilted Barn Brewery","1 Helmsley Pl",,Exeter,RI,02822-3740,"(401) 829-6088",micro,http://www.tiltedbarnbrewery.com
"Trinity Brewhouse","186 Fountain St",,Providence,RI,02903-1813,"(401) 453-2337",brewpub,http://www.trinitybrewhouse.com
"Union Station Brewery","36 Exchange Ter Ste 2",,Providence,RI,02903-1798,"(401) 274-2739",brewpub,http://www.johnharvards.com
"Whalers Brewing Company","PO Box 816",,Wakefield,RI,02880,"(401) 552-0002",micro,https://whalers.com
