name,address1,address2,city,state,zip,phone,type,url
"(512) Brewing Co","407 Radam Ln Ste F200",,Austin,TX,78745-1197,"(512) 921-1545",micro,http://www.512brewing.com
"11 Below Brewing Company","6820 Bourgeois Rd",,Houston,TX,77066-3107,"(281) 444-2337",micro,http://www.11belowbrewing.com
"28th State Brewing",,,Houston,TX,77095-6933,,planning,
"3 Nations Brewing","2405 Squire Pl Ste 200",,"Farmers Branch",TX,75234-4714,"(469) 660-7184",micro,http://www.threenationsbrewing.com
"4th Tap Brewing Cooperative","10615 Metric Blvd",,Austin,TX,78758-4520,"(512) 904-9817",micro,http://www.4thtap.coop
"5 Stones Artisan Brewery","128 Springtree Cv",,Cibolo,TX,78108-3316,,micro,
"8th Wonder Brewery","2202 Dallas St",,Houston,TX,77003-3519,"(713) 397-0072",micro,http://www.8thwonderbrew.com
"903 Brewers","1720 S Elm St",,Sherman,TX,75090-8725,"(903) 327-3285",micro,http://www.903brewers.com
"Acopon Brewing Co",,,"Dripping Springs",TX,78620-3966,"(512) 829-4636",planning,
"Adelbert's Brewery LLC","2314 Rutland Dr Ste 100",,Austin,TX,78758-5273,"(512) 662-1462",micro,http://www.adelbertsbeer.com
"Alamo Beer Co","415 Burnet St",,"San Antonio",TX,78202-1909,"(210) 872-5589",micro,http://www.alamobeer.com
"Allens Landing Brewing Company",,,Houston,TX,77018-2017,,planning,http://www.allenslandingbrewingcompany.com
"Altmeyer & Lewis Brewing Co.","15898 N Hwy 123",,"San Marcos",TX,78666-2418,"(832) 217-5752",micro,http://www.altmeyerlewisbrewing.com
"Amarillo Beer Company",,,Canyon,TX,79015-6259,"(806) 584-8910",planning,
"Anheuser-Busch Inc – Houston","775 Gellhorn Dr",,Houston,TX,77029-1496,"(713) 675-2311",large,
"Apogee Brewing",,,"League City",TX,77573-4739,,planning,http://www.apogeebrewing.com
Aquabrew,"150 S Lbj Dr",,"San Marcos",TX,78666-5506,"(512) 353-2739",brewpub,http://www.aqua-brew.com
"Armadillo Ale Works","221 S Bell Ave",,Denton,TX,76201,"(940) 580-4446",contract,http://www.armadilloaleworks.com
"Athens Brewing Co","101 East Tyler St.",,Athens,TX,75751-2547,"(903) 952-7493",brewpub,http://www.athensbrewingco.com
"Audacity Brew House","1012 Shady Oaks Dr",,Denton,TX,76205-7937,"(970) 388-8178",micro,http://www.audacitybrewhouse.com
"Austin Beerworks","3009 Industrial Ter Ste 150",,Austin,TX,78758-7602,"(512) 821-2494",regional,http://www.austinbeerworks.com
"B and J's Handcrafted Texas Ales","6335 S Padre Island Dr",,"Corpus Christi",TX,78412-4013,"(361) 992-6671",brewpub,
"B-52 Brewing","12470 Milroy Ln",,Conroe,TX,77304-5160,"(936) 447-4677",micro,http://www.b52brewing.com
"Baa Baa Brewhouse","539 FM 359 Rd S",,Brookshire,TX,77423-8013,"(281) 934-1847",micro,http://www.baabaabrewhouse.com
"Back Pew Brewing","26452 Sorters McLellan Rd.",,Porter,TX,77365-9998,"(218) 608-7526",micro,http://www.backpewbrewing.com
