name,address,city,state,zip,phone,type,url
"(512) Brewing Co","407 Radam Ln Ste F200",Austin,TX,78745-1197,,micro,http://www.512brewing.com
"11 Below Brewing Company","6820 Bourgeois Rd",Houston,TX,77066-3107,"(281) 444-2337",micro,http://www.11belowbrewing.com
"28th State Brewing",,Houston,TX,77095,"(832) 213-8091",planning,
"3 Nations Brewing","2405 Squire Pl Ste. 200","Farmers Branch",TX,75234-4743,"(469) 660-7184",micro,http://www.threenationsbrewing.com
"33 Restaurant Group - Brewery In Planning",,Frisco,TX,75034-8563,,planning,
"4th Tap Brewing Cooperative","10615 Metric Blvd",Austin,TX,78758-4520,"(512) 904-9817",micro,http://www.4thtap.coop
"5 Stones Artisan Brewery","128 Springtree Cv",Cibolo,TX,78108-3316,"(210) 380-8215",proprietor,http://www.5stonesbrew.com
"8th Wonder Brewing Co","2202 Dallas St",Houston,TX,77003-3519,"(713) 397-0072",micro,http://www.8thwonderbrew.com
"903 Brewers","1720 S Elm St",Sherman,TX,75090-8725,"(214) 243-8090",micro,http://www.903brewers.com
"Adelbert's Brewery LLC","2314 Rutland Dr Ste 100",Austin,TX,78758-5273,,micro,http://www.adelbertsbeer.com
"Alamo Beer Co","415 Burnet Street","San Antonio",TX,78202,"(210) 872-5589",micro,http://www.alamobeer.com
"Allens Landing Brewing Company",,Houston,TX,77018,,planning,http://www.allenslandingbrewingcompany.com
"Altmeyer & Lewis Brewing",,"San Marcos",TX,78666-2418,,planning,
"Amarillo Beer Company",,Canyon,TX,79015,"(806) 584-8910",planning,
"Anheuser-Busch Inc – Houston","775 Gellhorn Dr",Houston,TX,77029-1496,"(713) 675-2311",large,
"Apogee Brewing",,"League City",TX,77573,,planning,http://www.apogeebrewing.com
Aquabrew,"150 S LBJ Dr.","San Marcos",TX,78666-5506,"(512) 353-2739",brewpub,http://www.aqua-brew.com
"Armadillo Ale Works",,Denton,TX,76201-4152,"(940) 580-4446",planning,http://www.armadilloaleworks.com
Art,,Austin,TX,78723,"(978) 590-9960",planning,http://www.artandcraftbrewing.com
"Audacity Brew House","1012 Shady Oaks Dr",Denton,TX,76205-7937,"(970) 388-8178",micro,http://www.audacitybrewhouse.com
"Austin Beerworks","3009 Industrial Ter Ste 150",Austin,TX,78758-7602,"(512) 821-2494",micro,http://www.austinbeerworks.com
"B & J's Pizza Restaurant","6662 S Staples St","Corpus Christi",TX,78413-5403,"(361) 992-6671",brewpub,http://www.bandjspizza.com
"B-52 Brewing","12470 Milroy Ln",Conroe,TX,77304-5160,"(936) 447-4677",micro,http://www.b52brewing.com
"Baa Baa Brewhouse",,Brookshire,TX,77423,,planning,
"Backcountry Brewery - Rowlett","3313 Enterprise Drive",Rowlett,TX,75088,"(303) 927-9384",brewpub,http://www.backcountrybrewery.com
"BAKFISH Brewing Company",,Pearland,TX,77581,"(281) 993-8658",planning,http://www.bakfishbrewing.com
"Barley & Board","100 W Oak St",Denton,TX,76201-4152,,brewpub,http://www.barleyandboard.com
"Barrow Brewing Company","108 Royal Street",Salado,TX,76571-6248,,micro,http://barrowbrewing.com/
"Bearded Fox Brewing Co.",,Houston,TX,77095-6607,,planning,http://www.beardedfoxbrewing.com
"Beerfoot Beach Bar","2816 Avenue R 1/2",Galveston,TX,77550-7742,"(409) 762-2337",micro,http://www.yagaspresents.com/beerfoot/index.html
"Big Bend Brewing Co","3401 W Highway 90",Alpine,TX,79830-4127,"(432) 837-3700",micro,http://www.bigbendbrewing.com
"Big Texan Brewery","7701 E Interstate 40",Amarillo,TX,79118-6915,"(806) 372-6000",brewpub,http://www.bigtexan.com
"Big Thicket Brewery","113 W Shepherd Ave",Lufkin,TX,75904,"(936) 633-7586",micro,http://www.bigthicketbrewery.com
"Bindlestick Brewing Co","1309 Leander Dr Unit 504",Leander,TX,78641-2692,"(512) 259-9339",micro,http://www.bindlestickbeer.com
"Bitter Sisters Brewing Company","15103 Surveyor Blvd.",Addison,TX,75001-4316,"(972) 479-0949",micro,http://www.bittersistersbrewery.com
"BJs Brewery & Restaurant - Temple","3550 S General Bruce Dr",Temple,TX,76504-5138,"(805) 403-7082",brewpub,http://www.bjsrestaurants.com
"Black and Red Brewing",,,,,,planning,http://www.blackandredbrewing.com
"Black Star Co-op","7020 Easy Wind Dr Ste 100",Austin,TX,78752-2373,"(512) 452-2337",brewpub,http://www.blackstar.coop
"Blackwater Draw Brewing Company","303 Boyett St","College Station",TX,77840-1207,"(979) 575-9828",brewpub,http://www.blackwaterbrew.com
"Blue Owl Brewing","2400 East Cesar Chavez #300",Austin,TX,78702,"(512) 593-1262",micro,http://www.blueowlbrewing.com
"Blue Star Brewing Co","1414 S Alamo St # 105","San Antonio",TX,78210-1117,"(210) 212-5506",brewpub,http://www.bluestarbrewing.com
"Bluebonnet Beer Co","1700 Bryant Dri #107","Round Rock",TX,78664,"(512) 774-4258",micro,http://www.bluebonnetbeerco.com
"Boerne Brewery","9 Hill View Ln",Boerne,TX,78006-7003,"(830) 331-8798",micro,http://www.boernebrewery.com
"Braindead Brewing","2625 Main St",Dallas,TX,75226-1411,"(214) 749-0600",brewpub,http://www.braindeadbrewing.com
"Branchline Brewing Company","3633 Metro Pkwy","San Antonio",TX,78247-3502,"(361) 290-8817",micro,http://www.branchlinebrewing.com
Brash,"510 W Crosstimbers Rd",Houston,TX,77018,,micro,http://www.brashbeers.com
"Brazos Valley Brewing Company","201 W 1st St",Brenham,TX,77833,"(979) 987-1133",micro,http://www.brazosvalleybrewery.com
"Brew Brothers","2404 Strand St",Galveston,TX,77550-1412,,brewpub,
"Brewery DADA",,Austin,TX,78701-2915,,planning,http://www.brewerydada.com
"Brewery in Planning - Abilene",,Abilene,TX,79606,,planning,
"Brewery in Planning - Addison",,Addison,TX,75001,,planning,
"Brewery in Planning - Austin",,Austin,TX,78731,,planning,
"Brewery in Planning - Austin",,Austin,TX,78728,"(512) 496-5711",planning,
"Brewery In Planning - Austin",,Austin,TX,78705,,planning,
"Brewery In Planning - Austin",,,,,,planning,
"Brewery In Planning - Austin",,Austin,TX,78704,,planning,
