name,address1,address2,city,state,zip,phone,type,url
"Bogota Beer Co","Calle 88 # 9 - 30 Apto 302","Bogota, Colombia",,,,"(571) 611-1254",brewpub,http://www.bogotabeercompany.com
"Brewery in Planning - Cartagena","Calle de Carretero 10-27","Cartagena, Colombia",,,,573183400740,brewpub,http://elbardelsur.com
"Cerveceria Aguila","Calle 10 #38-56 Apartado Aereo 1797","Barranquilla, Colombia",,,,"411 900",large,
"Cerveceria Andina","Calle 22b #30-75 Apartado A 3471","Bogota, Colombia",,,,244-08-20,large,
"Cerveceria Bohemia",,"Campoalegre, Colombia",,,,,planning,http://www.cerveceriabohemia.com
"Cerveceria Colon SA","Cra 19 B N","Bagota D.C, Colombia",,,,"(572) 660-2840",micro,
"Cerveceria Del Litoral S.A.","Calle 22B No. 30-75 Apartado Aereo 3471","Bogota, Colombia",,,,244-1346,regional,
"Cerveceria Ecliptica",,"Bucaramanga, Colombia",,,,56966094118,planning,http://www.cerveceriaecliptica.com
"CERVECERIA LA MILAGROSA","CRA 66 # 107 -36","bogota, Colombia",,,,573102755577,micro,http://www.cervecerialamilagrosa.com.co
"Cerveceria Leona S.A.","Calle 92 No. 9-64","Santafe De Bogota, Colombia",,,,"(571) 218-4921",regional,
"Cerveceria Union","Apartado Aereo 627","Medellin, Colombia",,,,2-77-14-44,large,
"Cerveceria Union, S.A.","Carrera 50-A #38-39","Itagui - Antioquia, Medellin, Colombia",,,,"(574) 372-2400",,
"Cerveceria Union, S.A.","Carrera 50-A #38-39","Itagui - Antioquia, Medellen, Colombia",,,,"(574) 372-2400",,
Chelarte,"Cra 14 93B45","Bogota, Colombia",,,,05716161774,brewpub,http://www.chelarte.com
"Colombia Craft Brewing Company",,"Medellin, Colombia",,,,573122190593,planning,http://n/a
"Inducerv S.A.S.","Carrera 49 #60 sur 110","Sabaneta, Colombia",,,,"(574) 444-3501",micro,http://www.inducerv.com
"Master Beer","Cra 69# 73a-71","Bogota, Colombia",,,,57314422539,micro,
"Ozy Pub","CLL 85 N. 11-53 INTERIOR 9 CALLE PASEO DEL FARO","Bogota, Colombia",,,,"(571) 622-6598",brewpub,http://www.ozypub.com
"Palos De Moguer Casa Cervecera","Avienda 82 #12-09","Santafe de Bogota, Colombia",,,,"(571) 218-8038",brewpub,http://www.palosdemoguer.com
