name,address1,address2,city,state,zip,phone,type,url
"1977 Cerveja Artesanal","Rua Joao Calvino 76","Belo Horizonte, Brazil",,,,"55 31 8315 8878",micro,http://www.cerveja1977.com.br
"2cabeças Cervejas","Rua Hilário Ribeiro, 154 - Praça Da Band","Rio De Janeiro, Brazil",,,,,contract,http://www.2cabecas.com.br
"5 Elementos Cervejaria Artesanal","Av. Coronel Jose Philomeno Gomes 1152 Eng. Luciano Cavalcante","Fortaleza, Brazil",,,,"55 85 3085-5070",micro,http://www.5elementoscervejaria.com.br
"A Toca Da Coruja","R Gal. Lima E Silva 1255 Cidade Baixa","Porto Alegre, Brazil",,,,"55 51 3279 2072",micro,http://www.cervejacoruja.com.br/toca
Abadessa,"Avenida José Gertum 470","Porto Alegre, Brazil",,,,"55 51 3026-6789",micro,http://www.abade.com.br
"Amazon Beer","Rua Boulevard Castilhos Franca Estacao Das Docas","Belem, Brazil",,,,"55 91 3212 5400",micro,http://www.amazonbeer.com.br
"Ambev - Antarctica","Avenida Presidente Wilson 274","San Paulo, Brazil",,,,"+55 11 24 31 000",large,
"Baita Bier Cervejaria Ltda","R. Alberto Dresbach 306 Vila Nova","Novo Hamburgo, Brazil",,,,"55 51 3594 1021",micro,
"Baldhead Craft Beers","Rua Vítor Valpírio, 350 - Anchieta","Porto Alegre, Brazil",,,,,micro,http://www.baldhead.com.br
Barbante,"Avenida Senhor Dos Passos 1585 Portal Da Torre","Juiz De Fora, Brazil",,,,"(323) 231-2879",brewpub,http://www.cervejariabarbante.com.br
"Barco Brewers","Rua Moura Azevedo 237 Bairro Sao Geraldo","Porto Alegre, Brazil",,,,"55 (51) 3094 2734",micro,http://www.barcobrewers.com
"Barley Cervejaria","Rodovia RS Km23","Capela De Santana, Brazil",,,,"(519) 982-3385",micro,http://www.barley.com.br
"Berghain Cervejaria","Rua Pomeranos 1752 Pomeranos","Timbó, Brazil",,,,"55 47 9619 5755",micro,http://www.berghaincervejaria.com.br
"Bier Hoff","Rua Willian Booth 2950 Boqueirao","Curitiba, Brazil",,,,"55 41 3093-0303",micro,http://www.bierhoff.com.br
"Bierland Cervejaria","Rua Gustavo Zimmermann 5361 Itoupava Central","Blumenau, Brazil",,,,"55 47 3337 3100",micro,http://www.bierland.br
"Brasil Kirin","Av. Primo Schincariol 2222 Itaim","Itu, Brazil",,,,"55 11 4022 9500",large,http://www.brasilkirin.com.br
"Brewery In Planning - Brazil","Via Das Papoulas 328","Embu Das Artes, Brazil",,,,,contract,
"Brewery In Planning - Santa Maria",,"Santa Maria, Brazil",,,,"1 347 387 2909",planning,http://www.zagaia.beer
"Brewery In Planning - Sao Paulo",,"São Paulo, Brazil",,,,,planning,
"Brewery in Planning - São Paulo","Al Tiete 597, ap52","São Paulo, Brazil",,,,,contract,
"Bruderberg Handwerk Bier","Rua Pastor Ernesto Schlieper","Ivoti, Brazil",,,,,micro,http://www.facebook.com/bruderberg
