name,address1,address2,city,state,zip,phone,type,url
"10 Barrel Brewing Co","830 W Bannock St",,Boise,ID,83702-5857,"(541) 678-5228",large,http://www.10barrel.com
"2C Family Brewing Co.",,,Nampa,ID,83687,"(253) 225-2158",planning,
"Barbarian Brewing","5270 W Chinden Blvd",,"Garden City",ID,83714-1457,,micro,http://www.barbarianbrewing.com
"Bear Island Brewing Company","3880 N Payson Ave",,Boise,ID,83704-4016,"(208) 908-2496",micro,http://www.bearislandbrewing.com
"Bella Brewing","4340 W Chinden Blvd",,"Garden City",ID,83714-4866,"(208) 629-5623",micro,http://www.bellabrewing.com
"Bertrams Salmon Valley Brewery","101 S Andrews St",,Salmon,ID,83467-4246,"(208) 756-3391",brewpub,http://www.bertramsbrewery.com
"Boise Brewing","521 W Broad St",,Boise,ID,83702-7642,"(208) 342-7655",micro,http://www.boisebrewing.com
"Bombastic Brewing",,,Hayden,ID,83835,,micro,http://www.bombasticbrewing.com
"Brewery in Planning - Coeur d'Alene",,,"Coeur d'Alene",ID,83815,,planning,
"Brewery in Planning - Grangeville",,,Grangeville,ID,83530-1900,"(208) 983-8302",planning,http://www.ida-lew.org
"Brewery in Planning - Ketchum",,,Ketchum,ID,83340,,planning,
"Brewery in Planning - Lewiston",,,Lewiston,ID,83501-1807,"(208) 746-1330",planning,http://www.jonessupply.com
"Broken Horn Brewing Company","201 Mission St",,McCall,ID,83638-,"(208) 315-5772",micro,http://www.brokenhornbrewing.com
"Clairvoyant Brewing","2800 W Idaho St",,Boise,ID,83702-4628,"(208) 890-1247",micro,http://www.clairvoyantbrewing.com
"Cloud 9 Brewery","1750 W State St",,Boise,ID,83702-3923,"(208) 336-0681",brewpub,http://www.cloud9brewery.com
"Coeur D\'Alene Racing",,,"Post Falls",ID,83854,,planning,
"County Line Brewing","9115 W Chinden Blvd Ste 107",,"Garden City",ID,83714-1903,"(208) 830-2456",micro,http://www.countylinebrewing.com
"Crescent Brewery","1521 Front St",,Nampa,ID,83651-4331,"(208) 968-1034",micro,http://www.crescentbeer.com
"Crooked Fence Brewery","3705 Idaho 16",,Eagle,ID,83616,,micro,
"Daft Badger Brewing","1710 N 2nd St",,"Coeur D Alene",ID,83814-3403,"(208) 665-9892",brewpub,
"Downdraft Brewing Co","418 W Seltice Way",,"Post Falls",ID,83854-,"(208) 262-4233",micro,http://www.downdraftbrewing.com
"Edge Brewing Company","525 N Steelhead Way",,Boise,ID,83704-8374,"(208) 995-2979",brewpub,http://www.edgebrew.com
"Grand Teton Brewing Co","430 Old Jackson Hwy",,Victor,ID,83455-5500,,micro,
"Highlands Hollow Brewhouse","2455 N Highlands Holw",,Boise,ID,83702-0962,"(208) 343-6820",brewpub,http://www.highlandshollow.com
"Hunga Dunga Brewing","333 N Jackson St",,Moscow,ID,83843-2065,"(208) 596-4855",brewpub,
"Idaho Brewing Co","775 S Capital Ave",,"Idaho Falls",ID,83402-3965,"(208) 589-7233",micro,http://www.idahobrewing.com
"Kootenai River Brewing Co","PO Box 1901",,"Bonners Ferry",ID,83805-1901,"(208) 267-4677",brewpub,http://kootbrew.com
"Laughing Dog Brewing","PO Box 1829",,Sandpoint,ID,83864-0903,"(208) 263-9222",micro,http://www.laughingdogbrewing.com
"Lost Grove Brewing",,,Boise,ID,83703,,planning,
"Mad Bomber Brewing Company","9265 N Government Way",,Hayden,ID,83835-8278,"(208) 762-7343",micro,http://www.madbomberbrewing.com
"Mad Swede Brewing","2772 S Cole Rd Ste 140",,Boise,ID,83709-8028,"(208) 922-6883",micro,http://www.madswedebrewing.com
"Magic Valley Brewing","208 Broadway Ave N",,Buhl,ID,83316-1625,,brewpub,
"McCall Brewing Co","807 N 3rd St",,McCall,ID,83638-3806,"(208) 634-3309",brewpub,http://www.mccallbrew.com
"MickDuff's Brewing Co","220 Cedar St",,Sandpoint,ID,83864-1404,"(208) 209-6700",micro,http://www.mickduffs.com
"MJ Barleyhoppers Brewery & Sports Pub","621 21st St",,Lewiston,ID,83501-3285,"(208) 746-5300",brewpub,http://www.redlionlewiston.com/mj_barleyhoppers.htm
"Moscow Brewing Co, The","630 N Almon St Ste 130",,Moscow,ID,83843-9701,"(208) 596-4058",micro,http://www.facebook.com/moscowbrewingcompany
