name,address1,address2,city,state,zip,phone,type,url
"3 Ravens Brewing Co, The","1 Theobald St","Thornbury, Australia",,,,"+61 3 9495 1026",brewpub,http://www.3ravens.com.au
"36 South Brewing Co","PO Box 6345","Point Cook, Australia",,,,"+61 401 327 565",contract,http://www.36southbrewing.com.au
"4 Hearts Pumpyard Bar & Brewery",,"Ipswich, Australia",,,,,planning,http://www.4heartsbrewing.com
"4 Pines Beer","4G/9-13 Winbourne Rd","Brookvale, Australia",,,,,regional,http://www.4pinesbeer.com.au
"40 Acres Brewing","182 House Ln","Sandon, Australia",,,," +61 414 065 417",micro,http://trevandjo.wix.com/fortyacres
"Akasha Brewing Company","10A Spencer Street","Five Dock, Australia",,,,"+61 2 9715 7156",micro,http://www.akashabrewing.com.au
"Anchor Brewing Co (Australia), Ltd.","PO Box 697","Fremantle, Australia",,,,336-2736,regional,
"Artisan Brewing","302 Board Road","Denmark, Australia",,,,"+61 8 9840 8445",contract,http://artisanbrewing.com.au
"Bacchus Brewing Co","1/2 Christine Pl.","Capalaba, Australia",,,,"+61 7 3823 2828",micro,http://www.bacchusbrewing.com.au
"Baffle Beer Brewery","670 Taunton Rd","Taunton, Australia",,,,"(040) 935-5968",brewpub,http://www.bafflebeer.com
"Balmain Brewing Company"," 1/323 Darling St","Balmain, Australia",,,,"(041) 824-4658",contract,http://www.balmainbrewingcompany.com.au
"Bargara Brewing Company","10 Tantitha St","Bundaberg, Australia",,,," +61 7 4152 1675",micro,http://www.bargarabrewingco.com
"Barossa Valley Brewing","5 Robert Erwin Cr","Tanunda, Australia",,,,,brewpub,
"Barrabool Hills Brewery Company","112 Balliang St","South Geelong, Australia",,,,"(041) 737-5861",contract,http://www.cockiesbeer.com.au
"Barrow Boys Brewing","PO Box 541","North Melbourne, Australia",,,,"(180) 006-4411",contract,http://www.barrelboysbrewing.com.au
"Batch Brewing Company","44 Sydenham Rd","Marrickville, Australia",,,,"+61 2 9550 5432",micro,http://www.batchbrewingco.com.au
"BentSpoke Brewing Co","48/38 Mort St","Braddon, Australia",,,,"+61 2 6257 5220",brewpub,http://www.bentspokebrewing.com.au
"Big Shed Brewing","2 Brandwood St Unit 13","Royal Park, Australia",,,,"+61 8 8240 5037",micro,http://www.bigshedbrewing.com.au
"Birbeck's Brewing Company","6 Trinity Way","Oakden, Australia",,,,70700921,contract,http://www.birbecks.com.au
"Black Dog Brewery","339 Booth Rd","Taminick, Australia",,,,"+61 3 5766 2282",micro,http://www.blackdogbrewery.com.au
"Black Heart Brewery (Aus)","24 Oak Grove","Brighton, Australia",,,,"+61 3 9596 7830",micro,http://www.blackheartbrewery.com
"Blackrock Brasserie","117-119 Princes Hwy","Sylvania, Australia",,,,"(029) 522-5558",brewpub,http://www.blackrockbrasserie.com.au
"Brew Cult","PO Box 212","Brunswick East, Australia",,,,610438255253,contract,http://www.brewcult.com
"Brewery In Planning - Australia",,"Noosaville, Australia",,,,61409627394,planning,
"Brewery in Planning - City","1 3 stret","City, Australia",,,,,contract,
"Brewery in Planning - DARWIN",,"DARWIN, Australia",,,,61402942414,planning,
"Brisbane Brewing Co","124 Boundary St","West End, Australia",,,," +61 7 3891 1011",brewpub,http://www.brisbanebrewing.com.au
"Brookes Beer","4A Mayfair Park 4 McDowalls Road","Bendigo East, Australia",,,,"(040) 859-4733",micro,http://www.brookesbeer.com.au
"BullAnt Brewery","46 Main Street","Brutham, Australia",,,,"+61 3 5157 5307",brewpub,http://www.bullantbrewery.com
"Burleigh Brewing Co","2 Ern Harley Dr","Burleigh Heads, Australia",,,,"+61 7 5593 6000",micro,
"Byron Bay Brewery","Unit 5 / 5 Talavera Road","North Ryde NSW, Australia",,,,612-88748101,micro,
"Carlton & United Breweries Ltd","4-6 Southampton Cres","Abbotsford, Australia",,,,61-394-206612,large,
"Cascade Brewing Company","140 Cascade Rd","South Hobart, Australia",,,,"+61 3 6212 7800",regional,
"Castlemaine Perkins Ptl Ltd","PO Box 44","Brisbane, Australia",,,,"(617) 361-7616",regional,
"Cheeky Monkey Brewery and Cidery","4259 Caves Rd","Wilyabrup, Australia",,,,"+61 8 9755 5555",brewpub,http://www.cheekymonkeybrewery.com.au
"Cheeky Peak Brewery","1/67 Wigg St","Wodonga, Australia",,,,"+61 2 6024 5744",micro,http://www.cheekypeakbrewery.com.au
"Coopers Brewery Ltd","461 South Rd","Regency Park, Australia",,,,"+61 (08) 8440 1800",large,http://www.coopers.com.au
"Cowaramup Brewing Company","229 North Treeton Road","Cowaramup, Australia",,,,"+61 8 9755 5822",micro,http://www.cowaramupbrewing.com.au
"Dennis Beer Co",,"Sydney, Australia",,,,"+61 401 715 772",contract,http://www.dennisbeer.com.au
"Doctor's Orders Brewing",,"Sydney, Australia",,,,,contract,http://www.doctorsordersbrewing.com
"Duckstein Brewery","9720 West Swan Road","Henlybook, Australia",,,,"+61 8 92960620",micro,http://www.duckstein.com.au
"Dusty Miner","7 Hampton Court","Aberglasslyn, Australia",,,,"+61 432 064 388",micro,http://www.facebook.com/undergroundcraftbrewery
"Eagle Bay Brewing Co","236 Eagle Bay Rd","Naturaliste, Australia",,,,"+61 8 9755 3554",brewpub,http://www.eaglebaybrewing.com.au
"Edge Brewing Project",,"North Melbourne, Australia",,,,"+61 432 829 921",contract,http://www.edgebrewing.com.au
"Endeavour Vintage Beer Co","39-43 Argyle Street","The Rocks, Australia",,,,"(+61) 1300 289 233",contract,
"Eumundi Brewing Co.","310 Memorial Dr Eerwah Vale","Eumundi, Australia",,,,"+61 7 5442 7444",regional,
"Exit Brewing",,"Frankston, Australia",,,,467730220,contract,http://www.exitbrewing.com
"Feral Brewing Company","152 Haddrill Rd","Perth, Australia",,,,"+61 8 9296 4657",micro,
"Fish River Valley Brewing","1446 Tarana Rd","Locksley, Australia",,,,"+61 400 269 758",brewpub,http://www.facebook.com/fish-river-valley-brewing
"Flat Rock Brew Cafe","290 Willoughby Rd","Naremburn, Australia",,,,"+61 2 9460 6696",brewpub,http://www.flatrockbrewcafe.com.au
"FOGHORN Brewhouse","218 King St","Newcastle, Australia",,,,"+61 2 4929 4721",brewpub,http://www.foghornbrewhouse.com.au
"Fortitude Brewing Company","165 Long Rd","North Tamborine, Australia",,,,"+61 7 5545 4273",micro,http://www.fortitudebrewing.com.au
"Fosters Brewing Group","GPO Box 753F","Melbourne, Australia",,,,03-342-5511,large,
"Fosters Brewing International","4-6 Southampton Crescent","Abbotsford, Australia",,,,+613-9420-6402,large,
"Gage Roads Brewing Co","PO Box 2024","Palmyra, Australia",,,,"(089) 314-0000",micro,
"Grand Ridge Brewing Co","P.O. Box 339","Mirboo North, Australia",,,,"(615) 967-3315",micro,
"Granite Belt Brewery","146 Glenlyon Dr","Stanthorpe, Australia",,,,"(074) 681-1370",micro,http://www.granitebeltbrewery.com.au
"Great White Brewing","30 Ridley Rd Wattle Grove","Perth, Australia",,,,"61 (089) 453-6327",micro,
