name,address1,address2,city,state,zip,phone,type,url
"Abridged Beer Company","100 Lockett Rd",,Knoxville,TN,37919-4807,"(865) 898-9438",brewpub,http://www.abridgedbeer.com
"Albright Grove Brewing Company",,,Townsend,TN,37882,"(865) 604-9898",planning,
"Alliance Brewing Company","1130 Sevier Ave",,Knoxville,TN,37920,"(865) 247-5355",micro,http://www.alliancebrewing.com
"Asgard Brewing Company","104 E 5th St",,Columbia,TN,38401-3351,"(615) 828-2218",micro,http://www.asgardbrewery.com
"Bad Idea Brewing",,,"Spring Hill",TN,37174-2895,,planning,http://www.badideabrewing.com
"Balter Beerworks","100 S Broadway St",,Knoxville,TN,37902-1901,"(865) 999-5015",brewpub,http://www.balterbeerworks.com
"Beale St. Brewing Co.",,,Memphis,TN,38104-6826,"(901) 491-7197",planning,http://www.bealestbrewing.com
"Bearded Iris Brewing","101 Van Buren St",,Nashville,TN,37208-1719,"(615) 928-7988",micro,http://www.beardedirisbrewing.com
"Big Frog Brewing Company","2122 Dayton Blvd",,"Red Bank",TN,37415-6414,"(423) 803-9046",micro,http://www.bigfrogbrewery.com
"Big River Grille & Brewing Works - Chattanooga","222 Broad St",,Chattanooga,TN,37402-1009,"(423) 267-2739",brewpub,http://www.craftworksrestaurants.com
"Blackberry Farm Brewery","910 E Harper Ave",,Maryville,TN,37804-4023,"(865) 984-8166",micro,http://www.blackberryfarm.com
"Blackhorse Pub and Brewery","132 Franklin St",,Clarksville,TN,37040-3438,"(931) 552-3726",brewpub,http://www.blackhorsebrews.com
"Blackhorse Pub and Brewery - Knoxville","4429 Kingston Pike",,Knoxville,TN,37919-5252,"(865) 249-8511",brewpub,http://www.theblackhorsepub.net
"Blackstone Brewing Co","2312 Clifton Ave",,Nashville,TN,37209-4115,"(615) 320-9002",micro,http://blackstonebrewery.com
"Blues City Brewing Co","5151 E Raines Rd",,Memphis,TN,38118-7026,"(608) 785-4200",regional,http://www.citybrewing.com
"Boscos Squared","2120 Madison Ave",,Memphis,TN,38104-6502,"(901) 432-2222",brewpub,http://www.boscosbeer.com
"Brewery In Planning - Knoxville",,,Knoxville,TN,37923-2025,"(865) 300-9738",planning,http://roosterssportsbar.com
"Brewery in Planning - Knoxville",,,Knoxville,TN,37934-4823,"(865) 406-7244",planning,http://www.chisholmtavernbrewing.com
"Brewery in Planning - Knoxville",,,Knoxville,TN,37919-5140,"(606) 269-6366",planning,
"Brewery in Planning - Murfreesboro",,,Murfreesboro,TN,37128-5113,,planning,
"Brewery In Planning - Nashville",,,Nashville,TN,37206-2412,,planning,
"Brewery in Planning - Rossville",,,Rossville,TN,38133,"(901) 218-7665",planning,
"BriarScratch Brewing","Highway 25",,Cottontown,TN,37048,"(615) 319-1563",micro,http://www.briarscratchbrewing.com
"Calfkiller Brewing Co","1839 Blue Springs Rd",,Sparta,TN,38583-2714,"(931) 739-2337",micro,http://www.calfkillerbeer.com
"Chattanooga Brewing Co","1804 Chestnut St",,Chattanooga,TN,37408-1027,"(423) 702-9958",brewpub,http://www.chattabrew.com
"Clinch River Brewing","2045 Norris Freeway",,Norris,TN,37828,"(276) 356-1847",brewpub,http://www.clinchriverbrewing.com
"Cold Fusion Brewing LLC","4711 Morton Place Way",,Knoxville,TN,37912-4162,"(865) 203-5948",micro,http://www.facebook.com/coldfusionbrewery/?ref=bookmarks
"Common John Brewing Co",,,Manchester,TN,37355-6064,"(931) 409-0630",planning,http://www.commonjohnbc.com
"Cool Springs Brewery","600A Frazier Dr Ste 135",,Franklin,TN,37067-4677,"(615) 503-9626",brewpub,http://www.coolspringsbrewery.com
"Corsair Artisan LLC","1200 Clinton St Ste 110",,Nashville,TN,37203-2894,"(615) 200-0320",micro,http://www.corsairartisan.com
"Crafty Bastard Brewery","6 Emory Pl",,Knoxville,TN,37917-7317,"(865) 755-2358",micro,http://www.craftybastardbrewery.com
"Crosstown Brewing Company","1264 Concourse Ave",,Memphis,TN,38104-7022,"(901) 529-7611",micro,http://www.crosstownbeer.com
"Czann's Brewing","505 Lea Ave",,Nashville,TN,37203-4499,"(615) 403-3517",micro,http://czanns.com
"Delta Sunshine Brewing Company",,,Memphis,TN,38120-8859,"(901) 674-8330",planning,
"Depot Street Brewing Co","904 Depot St",,Jonesborough,TN,37659-5662,"(423) 753-7628",micro,http://www.depotstreetbrewing.com
"Downtown Grill & Brewery / Woodruff Brewing","424 S Gay St",,Knoxville,TN,37902-1103,"(865) 633-8111",brewpub,http://www.downtownbrewery.com
"East Nashville Beer Works","320 E Trinity Ln",,Nashville,TN,37207-4524,"(615) 891-3108",brewpub,http://www.eastnashbeerworks.com
Elderbrew,"24 6th St",,Bristol,TN,37620,,micro,http://www.elderbrew.com
"Elkmont Exchange Brewery and Eating House","745 N Broadway St",,Knoxville,TN,37917-7202,"(865) 360-0602",brewpub,http://elkmontexchange.com
"Elst Brewing Company",,,Knoxville,TN,37921-5188,"(865) 809-9618",planning,http://www.elst.beer
"Fanatic Brewing Company","7113 Hickory Hills Dr",,Knoxville,TN,37919-8117,"(865) 548-2337",micro,http://www.fanaticbrewing.com
"Fat Bottom Brewing","800 44th Ave N",,Nashville,TN,37209-2336,"(615) 293-5783",micro,http://www.fatbottombrewing.com
"Fawken Beer Company",,,Columbia,TN,38401-2030,"(615) 663-6116",planning,
"Five Wits Brewing Co.",,,Chattanooga,TN,37408,"(423) 774-2991",planning,
"Garr's Beer Co.","4112 Owen Watkins Ct.",,Franklin,TN,37067,"(615) 509-0009",proprietor,http://www.garrs.beer
"Gatlinburg Brewing Company","1349 E Parkway",,Gatlinburg,TN,37738-5647,"(865) 412-1052",micro,
"Ghost River Brewing","827 S Main St",,Memphis,TN,38106-2063,"(901) 661-4976",micro,http://www.ghostriverbrewing.com
"Gladiator Brewing Co.",,,Clarksville,TN,37040,"(913) 749-7035",planning,
"Granite City Food & Brewery","1864 W McEwen Dr",,Franklin,TN,37067-1782,,brewpub,
"Half Batch Brewing","393 E Main St Ste J",,Hendersonville,TN,37075-2575,"(615) 339-4527",micro,http://halfbatchbrewing.com
"Harding House Brewing Company",,,Nashville,TN,37209,"(303) 408-9405",planning,http://www.hardinghousebrew.com
"Heaven & Ale Brewing Co","300 Cherokee Blvd Ste 101",,Chattanooga,TN,37405-3811,"(404) 441-6434",brewpub,http://www.heavenandalebrewing.com
"Hexagon Brewing Co","1002 Dutch Valley Dr Ste 101",,Knoxville,TN,37918-6956,"(865) 888-5138",micro,http://www.hexagonbrewing.com
"High Cotton Brewing","598 Monroe Ave",,Memphis,TN,38103-3214,"(901) 543-4444",micro,http://www.highcottonbrewing.com
"Hix Farm Brewery","54 S Cedar Ave",,Cookeville,TN,38501-3216,"(931) 316-1623",micro,http://www.hixfarmbrewery.com
"Holston River Brewing Company","2623 Volunteer Pkwy",,Bristol,TN,37620-,"(423) 361-1572",micro,http://www.hrbrewing.com
"Honky Tonk Brewing Co","240 Cumberland Bnd",,Nashville,TN,37228-1804,"(615) 742-9770",micro,http://www.honkytonkbeer.com
"Hutton & Smith Brewing Company","431 E Martin Luther King Blvd # 120",,Chattanooga,TN,37403,"(423) 760-3600",micro,http://www.huttonandsmithbrewing.com
"Jackalope Brewing Company, LLC","701 8th Ave S",,Nashville,TN,37203-4104,"(615) 887-0807",micro,http://www.jackalopebrew.com
"Jig Head Brewing Company","310 Newman Dr",,Cookeville,TN,38501-4127,"(931) 510-4406",micro,http://www.jigheadbrewing.com
